DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81,Topic_82,Topic_83,Topic_84,Topic_85
8132718,108,0,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.9898117,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995,0.00012128995
8673465,108,0,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.69728696,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.29198244,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858,0.0001292858
8707050,108,0,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.23396339,0.00020285037,0.46922588,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.28017715,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037,0.00020285037
9175625,108,0,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.15636754,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.83214426,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319,0.00013841319
9245791,108,0,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.11343116,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.86814445,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827,0.0002219827
9591694,108,0,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.5161463,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.47346547,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057,0.00012516057
10051610,108,0,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.9752934,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274,0.0002941274
10087618,108,0,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.9691176,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047,0.00036765047
10100328,108,0,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.8697214,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.11591846,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585,0.00017301585
10320929,108,0,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.22288838,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.10841618,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.6481689,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267,0.0002503267
