Topic,Documents
Topic_1,4
Topic_10,2
Topic_11,1
Topic_12,5
Topic_13,2
Topic_14,2
Topic_15,1
Topic_16,2
Topic_17,4
Topic_18,2
Topic_19,4
Topic_2,3
Topic_20,3
Topic_22,2
Topic_23,4
Topic_24,3
Topic_25,1
Topic_26,1
Topic_27,2
Topic_29,7
Topic_3,5
Topic_30,3
Topic_31,2
Topic_32,1
Topic_33,2
Topic_34,2
Topic_35,6
Topic_36,5
Topic_37,3
Topic_38,3
Topic_4,4
Topic_40,6
Topic_42,1
Topic_43,2
Topic_44,2
Topic_45,3
Topic_46,5
Topic_48,2
Topic_49,6
Topic_5,2
Topic_51,3
Topic_52,6
Topic_53,4
Topic_54,1
Topic_55,2
Topic_56,2
Topic_57,4
Topic_58,2
Topic_59,8
Topic_60,7
Topic_61,4
Topic_63,4
Topic_64,6
Topic_65,5
Topic_67,2
Topic_68,5
Topic_69,1
Topic_7,2
Topic_70,6
Topic_71,3
Topic_72,2
Topic_73,1
Topic_75,2
Topic_76,1
Topic_77,3
Topic_78,1
Topic_79,2
Topic_8,1
Topic_80,5
Topic_81,2
Topic_82,4
Topic_83,5
Topic_84,4
Topic_85,3
Topic_86,4
Topic_9,3
