DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81,Topic_82
8132718,108,0,0.0001257322,0.0001257322,0.12354928,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.10780367,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.39962837,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.3592124,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322,0.0001257322
8673465,108,0,0.00013401767,0.00013401767,0.05728742,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.13454306,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.79758394,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767,0.00013401767
8707050,108,0,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.42389968,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.17444095,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.27754477,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.107712135,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203,0.00021028203
9175625,108,0,0.00014347456,0.00014347456,0.9883817,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456,0.00014347456
9245791,108,0,0.00023010516,0.00023010516,0.2521706,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.7294203,0.00023010516,0.00023010516,0.00023010516,0.00023010516,0.00023010516
9591694,108,0,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.13502246,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.8545999,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887,0.00012973887
10051610,108,0,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.9753035,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115,0.00030489115
10087618,108,0,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.2777638,0.00038111478,0.69174594,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478,0.00038111478
10100328,108,0,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.10908579,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.8765685,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771,0.00017934771
10320929,108,0,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.9789821,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913,0.00025947913
