Topic,Documents
Topic_1,3
Topic_10,4
Topic_11,3
Topic_12,10
Topic_13,4
Topic_14,1
Topic_15,3
Topic_16,2
Topic_17,3
Topic_18,2
Topic_19,2
Topic_2,2
Topic_20,2
Topic_21,6
Topic_22,4
Topic_23,1
Topic_24,2
Topic_26,4
Topic_27,2
Topic_29,5
Topic_3,6
Topic_30,5
Topic_31,7
Topic_32,1
Topic_33,1
Topic_34,2
Topic_35,5
Topic_36,10
Topic_37,1
Topic_38,5
Topic_4,3
Topic_40,4
Topic_42,2
Topic_43,5
Topic_44,3
Topic_45,4
Topic_46,4
Topic_49,7
Topic_5,6
Topic_51,6
Topic_52,3
Topic_53,3
Topic_54,2
Topic_55,1
Topic_57,7
Topic_58,6
Topic_59,13
Topic_6,3
Topic_60,5
Topic_61,5
Topic_62,2
Topic_63,2
Topic_64,5
Topic_65,1
Topic_66,3
Topic_67,4
Topic_68,5
Topic_69,1
Topic_7,3
Topic_70,7
Topic_71,3
Topic_8,1
Topic_9,3
