Topic,Documents
Topic_10,2
Topic_11,8
Topic_12,1
Topic_13,2
Topic_14,2
Topic_15,1
Topic_17,1
Topic_18,2
Topic_19,3
Topic_2,1
Topic_20,6
Topic_22,3
Topic_23,3
Topic_24,2
Topic_26,4
Topic_27,4
Topic_28,3
Topic_29,2
Topic_3,1
Topic_30,2
Topic_31,8
Topic_32,2
Topic_34,2
Topic_35,3
Topic_36,4
Topic_37,2
Topic_38,2
Topic_4,5
Topic_40,7
Topic_41,7
Topic_42,2
Topic_43,2
Topic_44,3
Topic_45,2
Topic_46,2
Topic_48,2
Topic_49,3
Topic_50,1
Topic_52,5
Topic_53,3
Topic_55,2
Topic_56,5
Topic_58,1
Topic_59,1
Topic_6,2
Topic_60,3
Topic_61,3
Topic_62,2
Topic_63,6
Topic_64,8
Topic_65,4
Topic_66,2
Topic_67,3
Topic_68,2
Topic_69,5
Topic_7,13
Topic_70,2
Topic_71,7
Topic_72,1
Topic_73,4
Topic_74,6
Topic_75,2
Topic_76,1
Topic_77,4
Topic_8,2
Topic_81,1
Topic_83,1
Topic_84,1
Topic_85,3
Topic_86,4
Topic_87,4
Topic_89,1
Topic_9,3
Topic_91,1
Topic_92,3
Topic_93,3
Topic_94,4
