,absence,accumulation,addition,along,among,analysis,appeared,assembly,cellular,chain,change,cultured,cycle,development,differentiation,distribution,double,early,expressed,expression,first,found,fusion,hour,incorporated,indicated,initiation,living,localized,major,majority,method,negative,none,normal,nucleus,number,observation,observed,order,positive,primary,prior,process,sequence,single,small,specific,staining,studied,synthesis,temporal,time,truncated,tumor,using,wide,ability,able,activity,affinity,also,based,binding,biochemical,comparison,consistent,cortex,cytoplasm,cytoplasmic,demonstrated,detected,directly,distributed,enhanced,filament,fluorescence,fluorescent,formation,function,greater,high,highest,imaging,increased,intracellular,involved,leading,low,maintained,manner,marker,may,microscopy,model,mutant,new,one,part,predicted,present,ratio,related,relative,respectively,result,revealed,several,substrate,suggest,surface,technique,test,therefore,vitro,would,yet,accompanied,application,c,cleavage,cleaved,construct,containing,decrease,demonstrates,derivative,energy,factor,find,fret,gfp,green,incubation,inhibitor,interaction,linked,marked,n,product,property,protease,report,resonance,site,spectral,transfer,two,upon,variant,compartment,concentration,confirmed,data,degree,determine,different,drug,dynamic,functional,hormone,induce,level,ligand,localization,modified,molecule,nuclear,produced,rapidly,receptor,reporter,response,size,state,study,tested,throughout,trafficking,transfected,use,used,within,without,altered,although,animal,associated,behavior,critical,defect,distinct,exhibit,indicate,instability,interact,investigate,mechanism,modulated,movement,resulting,activated,activation,active,approach,assay,base,biological,biology,clearly,common,demonstrate,direct,either,g,genome,genomic,hypothesis,importance,important,increase,information,kinase,known,lack,novel,phosphorylation,provide,provides,regulation,sequencing,signal,signaling,step,support,target,therapy,transduction,work,acid,amino,band,bind,characterized,coli,essential,expected,extension,failed,however,moreover,possibly,region,residue,specie,specifically,strongly,suggesting,suggests,system,vivo,acceptor,chromosome,detection,dna,emission,enzyme,identified,include,located,measure,molecular,obtained,possible,potential,quantitative,recent,recently,rna,set,shown,simple,standard,variety,candidate,culture,embryo,exposed,form,highly,indicating,laboratory,length,less,line,period,previous,remained,seen,show,suggested,typical,advance,become,possibility,review,structure,widely,aim,complex,consisting,develop,epithelial,examined,expressing,individual,inhibited,labeled,membrane,peptide,plasma,play,proposed,role,showed,similar,treated,via,whereas,advanced,combination,determined,formed,network,pattern,required,series,transient,allows,antibody,determinant,docking,domain,efficiency,extent,full,growth,independent,monitoring,pathway,photobleaching,stimulation,tyrosine,composed,decreased,developed,encoding,transcription,vector,allowed,cdna,coding,coupled,experiment,frequently,generated,human,identical,investigated,particular,restricted,stably,temperature,three,act,appears,control,date,designed,effect,extracellular,furthermore,gel,ii,induced,little,provided,purpose,subtype,thus,tissue,approximately,characteristic,correlation,corresponding,end,entire,established,fraction,initial,intensity,internal,measured,parameter,previously,rate,relatively,significant,statistically,total,adhesion,association,completely,despite,detecting,diffuse,even,examine,hand,hybrid,loss,medium,minor,occurred,overall,rapid,synchronous,taken,together,type,another,beta,condition,event,evidence,experimental,feature,general,large,might,occur,presence,protocol,well,area,including,least,markedly,preventing,still,transmembrane,treatment,various,contrast,quantified,range,short,transcriptional,virus,component,describe,due,location,lost,open,rise,second,sensitive,action,apoptosis,body,caused,conclusion,immunostaining,implicated,multiple,population,proliferation,regulatory,dependent,involving,mainly,stage,whether,amplification,amplified,detect,dye,fluorogenic,mrna,nuclease,pcr,polymerase,primer,probe,reaction,regulator,reverse,template,transcribed,transcriptase,tube,compared,could,evaluated,included,infected,key,oligonucleotide,patient,per,sample,serum,specimen,taqman,throughput,evaluation,requirement,suitable,susceptibility,taq,blood,clinical,copy,future,targeting,indicates,procedure,section,strategy,year,accurate,average,combined,comparable,course,especially,make,mean,phase,quencher,screening,sensitivity,unknown,value,variation,amount,described,design,risk,strain,transmissible,useful,allele,automated,cause,determination,genotype,metabolism,nucleotide,performed,polymorphism,regard,correlate,distal,reduced,transcript,whose,allelic,current,deletion,exogenous,genotyping,unrelated,difference,following,point,six,spectrum,probably,since,conventional,heterozygous,hybridization,analyzed,background,clear,disease,genetic,investigation,locus,restriction,subset,greatly,higher,lower,account,additional,group,polymorphic,microsatellite,processing,radiation,repeat,unique,encoded,except,invasion,pathogenic,considered,mouse,numerous,necessary,confirm,correlated,neither,appropriate,available,better,diagnosed,diagnosis,finding,interestingly,member,much,origin,others,e,light,p,abnormal,decade,disorder,encephalopathy,genetically,isoform,mutation,neurodegenerative,neuron,prion,scrapie,spongiform,transgenic,central,cjd,codon,dementia,deposit,influence,nervous,pathological,plaque,progressive,prp,seems,syndrome,wild,affect,family,five,frequency,incidence,pathogenesis,amyloid,cns,contribute,endogenous,environmental,methionine,predisposition,prnp,significantly,sporadic,subject,brain,case,developing,history,homozygous,probable,abnormality,agent,exon,express,modification,must,promoter,proteolytic,understanding,affected,familial,fatal,involvement,pathology,severe,variability,examination,precursor,relationship,age,death,exhibited,heterogeneity,neuronal,onset,cerebellar,cerebellum,detectable,immunohistochemistry,layer,deposition,exposure,led,occurs,rather,linkage,clinically,fragment,immunohistochemical,reported,symptom,carrying,earlier,implication,longer,particularly,phenotype,phenotypic,cluster,neuropathological,seven,mutated,cerebral,inherited,therapeutic,autosomal,basal,benign,dominant,eight,four,immunoreactivity,isoforms,objective,fact,modulate,alzheimers,sufficient,carrier,pedigree,regulating,adenoma,adenomatous,apc,colorectal,fap,germline,lesion,malignant,polyposis,screened,cancer,colon,hereditary,carcinoma,somatic,downstream,frequent,late,later,responsible,carcinogenesis,colonic,intestinal,situ,alteration,epithelium,mucosa,suppressor,adenocarcinoma,lead,tumorigenesis,mismatch,repair,transformation,tumour,b,likely,many,metastasis,prognosis,remains,survival,neuroblastoma,western,monoclonal,proliferative,alter,hypothesized,murine,progression,putative,regulate,signalling,undergo,missense,status,arrest,northern,degradation,developmental,drosophila,induces,oncogene,strong,lymph,node,activating,clarify,reduction,breast,overexpression,igfs,insulin,blot,mitogenic,overexpressed,elevated,igf,inhibits,ir,malignancy,mammary,mediated,antisense,day,induction,inhibition,resulted,estrogen,understand,variable,metastatic,prognostic,promotes,mediate,r,conclude,lung,apolipoprotein,epsilon,head,apoe,assessed,neurofibrillary,tangle,ad,alzheimer,inverse,abeta,embryonic,inversely,cholesterol,app,diphosphate,nucleoside,nodal,apoptotic,damage,genotoxic,bud,ectopic,hedgehog,limb,loop,neural,plate,shh,sonic,patterning,mesenchyme,morphogenesis,holoprosencephaly,fad,presenilin,presenilins
Topic_1,0.0034305125,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034370946,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286305,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.006477722,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0039834753,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.008497226,3.896472e-05,0.0034286883,3.896472e-05,0.0034286887,0.0068186717,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034298594,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034289542,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286887,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.005115165,3.896472e-05,0.006818671,3.896472e-05,3.896472e-05,3.896472e-05,0.008834182,3.896472e-05,3.896472e-05,0.0036207903,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0072822715,0.0034286887,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,0.003428631,0.0034286883,0.016673632,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.003428631,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286305,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286305,0.0042618867,3.896472e-05,0.0034304434,3.896472e-05,3.896472e-05,3.896472e-05,0.003911229,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034305202,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.006818671,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.008740164,3.896472e-05,0.0034286887,3.896472e-05,3.896472e-05,0.006818671,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286305,3.896472e-05,3.896472e-05,0.0053942795,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.007788521,3.896472e-05,0.0034286887,3.896472e-05,3.896472e-05,3.896472e-05,0.0072436146,0.0034286883,3.896472e-05,3.896472e-05,0.0034286305,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286305,3.896472e-05,0.0038965868,3.896472e-05,0.010893522,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.008372497,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.003428631,3.896472e-05,3.896472e-05,3.896472e-05,0.0069547957,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.010473462,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286887,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,0.0034286887,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.003428631,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0038456677,3.896472e-05,0.009470717,0.007985721,3.896472e-05,0.008372497,0.0034286887,0.003955132,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.013260008,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286887,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0047526434,3.896472e-05,3.896472e-05,0.0034286887,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,0.006818671,3.896472e-05,0.0034286887,0.024846213,3.896472e-05,0.0068186717,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.003428631,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.010199588,3.896472e-05,0.025463527,3.896472e-05,0.0035413622,3.896472e-05,0.019187901,3.896472e-05,3.896472e-05,3.896472e-05,0.01837434,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,0.0043819193,3.896472e-05,0.0034286887,3.896472e-05,3.896472e-05,0.03123105,0.00096338516,3.896472e-05,0.00030288057,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,0.010199589,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286878,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,6.8243164e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.00681865,3.896472e-05,0.010208614,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.035576183,3.896472e-05,0.0112888,3.896472e-05,3.896472e-05,3.896472e-05,0.07238136,0.00024897093,3.896472e-05,0.0067968164,3.896472e-05,0.005373581,0.0072721117,3.896472e-05,3.896472e-05,0.0034286883,0.014974873,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.006818649,0.0035117231,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0237551,3.896472e-05,0.06982664,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.03757659,3.896472e-05,3.896472e-05,0.015175088,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,0.0034286883,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0068186717,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0068186717,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286305,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0068136696,0.0034286887,0.0034286887,0.0034286887,0.0034286887,0.016967382,0.0034286887,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,0.0034286883,0.0034286883,0.00090179534,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,7.125401e-05,0.005384201,3.896472e-05,6.1205305e-05,0.0034286305,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05,3.896472e-05
