TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,104,result,0.02692459
0,Topic_1,2,513,specimen,0.024271276
0,Topic_1,3,36,positive,0.02290307
0,Topic_1,4,346,beta,0.021748047
0,Topic_1,5,605,p,0.019269148
0,Topic_1,6,450,apoptosis,0.015545975
0,Topic_1,7,473,gel,0.01552185
0,Topic_1,8,125,different,0.01443357
0,Topic_1,9,481,processing,0.013230545
0,Topic_1,10,751,epithelium,0.01244491
0,Topic_1,11,756,adenocarcinoma,0.012444809
0,Topic_1,12,448,three,0.012444749
0,Topic_1,13,794,oncogene,0.012444726
0,Topic_1,14,171,n,0.012444726
0,Topic_1,15,384,total,0.01244455
0,Topic_1,16,581,tissue,0.01212435
0,Topic_1,17,53,using,0.011813947
0,Topic_1,18,615,mutation,0.011436165
0,Topic_1,19,355,human,0.011320062
0,Topic_1,20,81,increased,0.01005632
1,Topic_2,1,510,cancer,0.096947394
1,Topic_2,2,190,level,0.09573269
1,Topic_2,3,547,mrna,0.08804038
1,Topic_2,4,355,human,0.07519188
1,Topic_2,5,5,analysis,0.0380634
1,Topic_2,6,807,insulin,0.03366008
1,Topic_2,7,30,normal,0.03144233
1,Topic_2,8,330,growth,0.027954124
1,Topic_2,9,421,line,0.027452877
1,Topic_2,10,143,receptor,0.025171664
1,Topic_2,11,787,northern,0.023921087
1,Topic_2,12,105,revealed,0.02366977
1,Topic_2,13,806,blot,0.023248298
1,Topic_2,14,253,signaling,0.021102373
1,Topic_2,15,164,factor,0.020648424
1,Topic_2,16,581,tissue,0.017960439
1,Topic_2,17,98,present,0.017960439
1,Topic_2,18,808,mitogenic,0.01786385
1,Topic_2,19,21,indicated,0.0176173
1,Topic_2,20,295,rna,0.017611435
2,Topic_3,1,166,fret,0.04005653
2,Topic_3,2,132,interaction,0.032659654
2,Topic_3,3,282,donor,0.030971495
2,Topic_3,4,73,fluorescence,0.02881027
2,Topic_3,5,278,acceptor,0.028138217
2,Topic_3,6,880,shh,0.02045232
2,Topic_3,7,27,method,0.017768415
2,Topic_3,8,74,fluorescent,0.017509112
2,Topic_3,9,122,complex,0.016741257
2,Topic_3,10,265,coli,0.016667612
2,Topic_3,11,151,two,0.015831698
2,Topic_3,12,252,signal,0.015638525
2,Topic_3,13,193,molecule,0.014837402
2,Topic_3,14,288,measurement,0.013058097
2,Topic_3,15,155,vivo,0.01121402
2,Topic_3,16,80,imaging,0.011050337
2,Topic_3,17,163,energy,0.010481779
2,Topic_3,18,178,transfer,0.010481765
2,Topic_3,19,56,activity,0.010405674
2,Topic_3,20,181,concentration,0.009415138
3,Topic_4,1,615,mutation,0.13504983
3,Topic_4,2,854,ad,0.053855553
3,Topic_4,3,605,p,0.0483488
3,Topic_4,4,671,familial,0.046932913
3,Topic_4,5,644,case,0.045846652
3,Topic_4,6,720,dominant,0.045510687
3,Topic_4,7,716,autosomal,0.044941112
3,Topic_4,8,352,family,0.040163375
3,Topic_4,9,697,onset,0.039799795
3,Topic_4,10,643,age,0.035339043
3,Topic_4,11,507,year,0.029468708
3,Topic_4,12,151,two,0.026225297
3,Topic_4,13,284,identified,0.025222128
3,Topic_4,14,641,sporadic,0.01647037
3,Topic_4,15,94,one,0.016117519
3,Topic_4,16,677,precursor,0.015943913
3,Topic_4,17,631,six,0.01378405
3,Topic_4,18,148,study,0.013450502
3,Topic_4,19,570,genetic,0.012307463
3,Topic_4,20,691,series,0.01143775
4,Topic_5,1,879,neural,0.0011223344
4,Topic_5,2,878,limb,0.0011223344
4,Topic_5,3,877,hedgehog,0.0011223344
4,Topic_5,4,876,ectopic,0.0011223344
4,Topic_5,5,875,bud,0.0011223344
