DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27
8042410,108,0,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.8928876,0.0005368082,0.09369191,0.0005368082,0.0005368082,0.0005368082,0.0005368082,0.0005368082
8673465,108,0,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.86078477,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.12869228,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625,0.00042089625
9175625,108,0,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.98765284,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164,0.00047485164
9245791,108,0,0.00086142647,0.21673921,0.00086142647,0.00086142647,0.37654662,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.38604003,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647,0.00086142647
9346876,108,0,0.5569045,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.4319388,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577,0.0004462577
9352931,108,0,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.5157177,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.47284988,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836,0.0004572836
10051610,108,0,0.0008818754,0.0008818754,0.97707134,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754,0.0008818754
10087618,108,0,0.0012772279,0.24963143,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.514609,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.20510621,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.0012772279,0.0012772279
10320929,108,0,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.9795103,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646,0.0007880646
10700148,108,0,0.0010288768,0.0010288768,0.0010288768,0.07538147,0.0010288768,0.0010288768,0.23933494,0.0010288768,0.0010288768,0.0010288768,0.0010288768,0.0010288768,0.22791542,0.0010288768,0.0010288768,0.0010288768,0.0010288768,0.0010288768,0.0010288768,0.43370408,0.0010288768,0.0010288768,0.0010288768,0.0010288768,0.0010288768,0.0010288768,0.0010288768
