TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,670,prnp,0.0322708
0,Topic_1,2,366,human,0.029325474
0,Topic_1,3,645,codon,0.029048903
0,Topic_1,4,636,mutation,0.02448665
0,Topic_1,5,561,polymorphism,0.022605108
0,Topic_1,6,639,prion,0.022605108
0,Topic_1,7,823,insulin,0.019867077
0,Topic_1,8,610,mouse,0.01938321
0,Topic_1,9,587,disease,0.018498162
0,Topic_1,10,379,effect,0.016475707
0,Topic_1,11,175,study,0.016420566
0,Topic_1,12,856,ad,0.016161311
0,Topic_1,13,825,mitogenic,0.014572157
0,Topic_1,14,655,syndrome,0.011550297
0,Topic_1,15,100,present,0.010779141
0,Topic_1,16,84,increased,0.010022075
0,Topic_1,17,59,activity,0.009890296
0,Topic_1,18,220,increase,0.009717508
0,Topic_1,19,638,neuron,0.009717508
0,Topic_1,20,243,characterized,0.009715108
1,Topic_2,1,852,apoe,0.046052385
1,Topic_2,2,863,app,0.0358368
1,Topic_2,3,859,abeta,0.035836797
1,Topic_2,4,610,mouse,0.025621206
1,Topic_2,5,59,activity,0.020513413
1,Topic_2,6,587,disease,0.017766735
1,Topic_2,7,323,role,0.015407671
1,Topic_2,8,746,alzheimers,0.015405615
1,Topic_2,9,445,including,0.015405615
1,Topic_2,10,663,amyloid,0.015405615
1,Topic_2,11,170,receptor,0.015405613
1,Topic_2,12,549,risk,0.01540549
1,Topic_2,13,84,increased,0.014522595
1,Topic_2,14,78,formation,0.010298977
1,Topic_2,15,717,fragment,0.01029781
1,Topic_2,16,601,processing,0.01029781
1,Topic_2,17,314,expressing,0.01029781
1,Topic_2,18,627,e,0.010297809
1,Topic_2,19,162,level,0.010297809
1,Topic_2,20,260,vivo,0.010297809
2,Topic_3,1,856,ad,0.039094176
2,Topic_3,2,318,membrane,0.031300455
2,Topic_3,3,128,factor,0.023512485
2,Topic_3,4,162,level,0.023510592
2,Topic_3,5,663,amyloid,0.023506725
2,Topic_3,6,852,apoe,0.023506725
2,Topic_3,7,672,sporadic,0.015712991
2,Topic_3,8,662,pathogenesis,0.015712991
2,Topic_3,9,621,finding,0.015712991
2,Topic_3,10,651,plaque,0.015712991
2,Topic_3,11,323,role,0.015712991
2,Topic_3,12,142,report,0.015712991
2,Topic_3,13,507,key,0.015712991
2,Topic_3,14,587,disease,0.015712991
2,Topic_3,15,746,alzheimers,0.015712991
2,Topic_3,16,21,found,0.015712991
2,Topic_3,17,546,amount,0.015712991
2,Topic_3,18,553,allele,0.015712991
2,Topic_3,19,187,associated,0.015712991
2,Topic_3,20,863,app,0.015712991
3,Topic_4,1,170,receptor,0.028532218
3,Topic_4,2,163,ligand,0.02554828
3,Topic_4,3,870,bud,0.02271461
3,Topic_4,4,34,normal,0.021814927
3,Topic_4,5,469,apoptosis,0.01988101
3,Topic_4,6,366,human,0.018907873
3,Topic_4,7,84,increased,0.017047374
3,Topic_4,8,339,antibody,0.016565852
3,Topic_4,9,18,expressed,0.01656002
3,Topic_4,10,92,may,0.014213679
3,Topic_4,11,77,fluorescent,0.011803279
3,Topic_4,12,761,cancer,0.011590774
3,Topic_4,13,323,role,0.0113801
3,Topic_4,14,27,living,0.0113801
3,Topic_4,15,477,proliferation,0.0113801
3,Topic_4,16,873,limb,0.011380063
3,Topic_4,17,289,highly,0.011377525
3,Topic_4,18,219,important,0.009504878
3,Topic_4,19,105,result,0.009378893
3,Topic_4,20,511,sample,0.008632791
4,Topic_5,1,162,level,0.059597176
4,Topic_5,2,761,cancer,0.04854853
4,Topic_5,3,54,tumor,0.045219358
4,Topic_5,4,19,expression,0.04338684
4,Topic_5,5,170,receptor,0.040910207
4,Topic_5,6,764,carcinoma,0.03258338
4,Topic_5,7,390,tissue,0.031309098
4,Topic_5,8,346,growth,0.029637193
4,Topic_5,9,820,breast,0.027250934
4,Topic_5,10,629,p,0.02107444
4,Topic_5,11,594,higher,0.018973475
4,Topic_5,12,489,mrna,0.017975528
4,Topic_5,13,482,stage,0.017638534
4,Topic_5,14,34,normal,0.01574155
4,Topic_5,15,105,result,0.013799483
4,Topic_5,16,128,factor,0.013575574
4,Topic_5,17,81,high,0.013052059
4,Topic_5,18,109,suggest,0.011780792
4,Topic_5,19,509,patient,0.011231848
4,Topic_5,20,61,also,0.01117935
5,Topic_6,1,636,mutation,0.053490322
5,Topic_6,2,746,alzheimers,0.043943696
5,Topic_6,3,587,disease,0.043943167
5,Topic_6,4,59,activity,0.03591784
5,Topic_6,5,220,increase,0.03462937
5,Topic_6,6,555,cause,0.028436737
5,Topic_6,7,213,either,0.026975391
5,Topic_6,8,859,abeta,0.02697422
5,Topic_6,9,697,precursor,0.026669644
5,Topic_6,10,690,familial,0.021571402
5,Topic_6,11,147,two,0.018031871
5,Topic_6,12,433,event,0.018031731
5,Topic_6,13,253,residue,0.018031606
5,Topic_6,14,450,transmembrane,0.01803148
5,Topic_6,15,570,deletion,0.018031405
