DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47
8042410,108,0,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.98516893,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923,0.0003223923
8132718,108,0,0.00022635129,0.98958695,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129,0.00022635129
8673465,108,0,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.98887736,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566,0.00024178566
8707050,108,0,0.00036685826,0.00036685826,0.67231053,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.31117952,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826,0.00036685826
9175625,108,0,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.30295894,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.00024179225,0.68616045,0.00024179225,0.00024179225,0.00024179225
9245791,108,0,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.45319244,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.5250453,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926,0.00048359926
9346876,108,0,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.98848474,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667,0.00025032667
9352931,108,0,0.0002693417,0.0002693417,0.60778785,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.05206742,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.117609106,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.21095307,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417,0.0002693417
9591694,108,0,0.00022881213,0.00022881213,0.6472193,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.07118779,0.00022881213,0.13385046,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.13790286,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213,0.00022881213
10100328,108,0,0.00029968546,0.00029968546,0.9862133,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546,0.00029968546
