DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42
8042410,108,0,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.98585117,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086,0.000345086
8673465,108,0,0.00027057665,0.9889055,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665,0.00027057665
9175625,108,0,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.9874841,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733,0.00030525733
9245791,108,0,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.9772957,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616,0.00055372616
9346876,108,0,0.98823696,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117,0.00028688117
9352931,108,0,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.9879466,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452,0.00029396452
10051610,108,0,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.9767555,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062,0.0005669062
10087618,108,0,0.0008210602,0.57775456,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.3894032,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602,0.0008210602
10320929,108,0,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.97922814,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945,0.00050660945
10700148,108,0,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.0006613999,0.97288245,0.0006613999,0.0006613999
