DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45
8042410,108,0,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.09958794,0.24382074,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.6424479,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356,0.00033673356
8132718,108,0,0.00023641688,0.9895966,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688,0.00023641688
8673465,108,0,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.98888797,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076,0.00025253076
8707050,108,0,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.16984932,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.28576332,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.52829415,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323,0.00038317323
9175625,108,0,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.98888797,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152,0.00025253152
9245791,108,0,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.9777778,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688
9346876,108,0,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.9884959,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196,0.00026145196
9352931,108,0,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.12791212,0.000281315,0.000281315,0.000281315,0.000281315,0.04981805,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.8104541,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315,0.000281315
9591694,108,0,0.0002389637,0.0002389637,0.6143132,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.35057727,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.025072504,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637,0.0002389637
10100328,108,0,0.00031302107,0.00031302107,0.2104738,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.15510842,0.00031302107,0.00031302107,0.34141654,0.00031302107,0.00031302107,0.00031302107,0.12914464,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.00031302107,0.1513364
