Topic,Documents
Topic_1,4
Topic_10,4
Topic_11,5
Topic_12,8
Topic_13,1
Topic_17,4
Topic_18,2
Topic_19,2
Topic_2,3
Topic_20,4
Topic_21,2
Topic_22,4
Topic_25,1
Topic_26,1
Topic_27,3
Topic_28,1
Topic_29,2
Topic_3,1
Topic_30,3
Topic_31,2
Topic_32,1
Topic_33,1
Topic_35,5
Topic_36,9
Topic_38,6
Topic_39,2
Topic_4,1
Topic_40,3
Topic_42,2
Topic_43,3
Topic_44,4
Topic_45,2
Topic_46,1
Topic_47,1
Topic_48,2
Topic_49,5
Topic_5,1
Topic_50,1
Topic_51,3
Topic_52,3
Topic_53,1
Topic_54,1
Topic_55,3
Topic_56,3
Topic_57,3
Topic_58,6
Topic_59,5
Topic_6,2
Topic_60,3
Topic_61,1
Topic_62,1
Topic_63,2
Topic_64,2
Topic_66,2
Topic_67,3
Topic_68,3
Topic_69,1
Topic_7,5
Topic_70,5
Topic_72,2
Topic_73,3
Topic_74,1
Topic_75,5
Topic_76,2
Topic_77,2
Topic_78,4
Topic_79,2
Topic_8,2
Topic_80,5
Topic_81,1
Topic_82,6
Topic_83,5
Topic_84,2
Topic_85,1
Topic_86,2
Topic_88,2
Topic_89,2
Topic_9,4
Topic_90,2
Topic_91,2
Topic_93,8
Topic_94,5
Topic_95,5
