DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60
8042410,108,0,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.98509777,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624,0.00025253624
8132718,108,0,0.00017731046,0.98953646,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046,0.00017731046
8673465,108,0,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.00018940076,0.9888254
8707050,108,0,0.0002873704,0.0002873704,0.9830454,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704,0.0002873704
9175625,108,0,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.988824,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633,0.00018939633
9245791,108,0,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.977651,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009,0.0003788009
9346876,108,0,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.13491718,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.85370857,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065,0.00019609065
9352931,108,0,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.9875517,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466,0.00021097466
9591694,108,0,0.00017921874,0.00017921874,0.98942393,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874,0.00017921874
10100328,108,0,0.00023475423,0.19988362,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.24893497,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.5377991,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423,0.00023475423
