DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81,Topic_82,Topic_83,Topic_84
8042410,108,0,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.9856806,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018,0.00017254018
8673465,108,0,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.98877144,0.00013528584,0.00013528584,0.00013528584,0.00013528584,0.00013528584
9175625,108,0,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.9873329,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262728,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727,0.00015262727
9245791,108,0,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.97701883,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177,0.00027686177
9346876,108,0,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.0001434347,0.988095,0.0001434347
9352931,108,0,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.9878031,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752,0.0001469752
10051610,108,0,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.9764727,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457,0.00028345457
10087618,108,0,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.16828685,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.7980496,0.00041052845,0.00041052845,0.00041052845,0.00041052845,0.00041052845
10320929,108,0,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.9789759,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695,0.00025329695
10700148,108,0,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.972552,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035,0.00033069035
