Topic,Documents
Topic_1,3
Topic_10,7
Topic_11,1
Topic_12,1
Topic_13,1
Topic_14,3
Topic_15,1
Topic_16,3
Topic_17,11
Topic_18,4
Topic_19,3
Topic_2,4
Topic_20,6
Topic_22,5
Topic_23,2
Topic_24,2
Topic_25,4
Topic_26,5
Topic_27,3
Topic_28,3
Topic_29,4
Topic_3,1
Topic_30,6
Topic_31,1
Topic_32,2
Topic_33,1
Topic_34,8
Topic_36,1
Topic_37,3
Topic_38,5
Topic_39,5
Topic_4,2
Topic_40,1
Topic_41,2
Topic_42,5
Topic_44,2
Topic_45,2
Topic_46,2
Topic_47,6
Topic_48,1
Topic_49,2
Topic_5,4
Topic_50,3
Topic_51,1
Topic_53,5
Topic_54,3
Topic_59,3
Topic_60,3
Topic_61,3
Topic_63,2
Topic_64,1
Topic_65,3
Topic_66,3
Topic_67,3
Topic_68,6
Topic_7,9
Topic_70,3
Topic_71,2
Topic_72,1
Topic_74,1
Topic_75,2
Topic_77,3
Topic_78,4
Topic_79,7
Topic_8,2
Topic_80,3
Topic_81,2
Topic_82,2
Topic_83,3
Topic_85,1
Topic_86,8
Topic_87,6
Topic_88,1
Topic_9,3
