Topic,Documents
Topic_1,3
Topic_10,3
Topic_11,3
Topic_12,3
Topic_13,2
Topic_14,7
Topic_15,4
Topic_16,1
Topic_17,8
Topic_18,5
Topic_19,3
Topic_2,7
Topic_20,4
Topic_21,2
Topic_22,14
Topic_23,1
Topic_24,2
Topic_25,1
Topic_26,2
Topic_27,2
Topic_28,2
Topic_29,4
Topic_3,1
Topic_30,2
Topic_31,2
Topic_32,2
Topic_33,2
Topic_34,2
Topic_35,2
Topic_36,5
Topic_37,6
Topic_38,2
Topic_39,6
Topic_4,3
Topic_40,1
Topic_41,2
Topic_42,7
Topic_43,1
Topic_44,3
Topic_45,5
Topic_46,2
Topic_47,6
Topic_48,1
Topic_49,3
Topic_5,3
Topic_50,4
Topic_51,3
Topic_52,2
Topic_53,2
Topic_54,2
Topic_55,2
Topic_56,5
Topic_58,2
Topic_59,4
Topic_6,2
Topic_60,2
Topic_61,4
Topic_64,1
Topic_65,2
Topic_66,2
Topic_67,4
Topic_68,4
Topic_7,10
Topic_70,2
Topic_71,7
Topic_72,3
Topic_73,1
Topic_75,2
Topic_76,3
Topic_77,4
Topic_78,5
Topic_79,1
Topic_8,1
Topic_9,2
