Topic,Documents
Topic_1,3
Topic_10,7
Topic_11,3
Topic_12,3
Topic_13,6
Topic_14,4
Topic_15,2
Topic_17,8
Topic_18,6
Topic_19,3
Topic_2,1
Topic_20,4
Topic_21,1
Topic_22,4
Topic_23,4
Topic_25,1
Topic_26,1
Topic_27,4
Topic_28,2
Topic_29,4
Topic_30,3
Topic_31,1
Topic_32,3
Topic_34,1
Topic_35,7
Topic_36,2
Topic_37,1
Topic_38,2
Topic_39,2
Topic_4,5
Topic_40,1
Topic_41,2
Topic_42,7
Topic_43,1
Topic_44,1
Topic_45,1
Topic_46,1
Topic_47,1
Topic_48,5
Topic_49,1
Topic_5,1
Topic_50,5
Topic_51,3
Topic_52,4
Topic_53,1
Topic_54,3
Topic_55,2
Topic_56,1
Topic_57,1
Topic_6,2
Topic_60,1
Topic_61,3
Topic_62,5
Topic_63,7
Topic_64,3
Topic_65,2
Topic_67,3
Topic_68,3
Topic_69,1
Topic_7,2
Topic_71,2
Topic_72,1
Topic_73,6
Topic_74,1
Topic_76,4
Topic_77,1
Topic_78,3
Topic_79,3
Topic_8,2
Topic_80,2
Topic_81,3
Topic_82,3
Topic_83,4
Topic_84,3
Topic_85,3
Topic_86,1
Topic_87,5
Topic_88,7
Topic_89,3
Topic_90,2
Topic_91,1
Topic_92,1
Topic_93,7
