DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70
8132718,108,0,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.9898385,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931,0.00014727931
8673465,108,0,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.98916906,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233,0.00015699233
8707050,108,0,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.9830044,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128,0.00024631128
9175625,108,0,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.9884039,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174,0.00016807174
9245791,108,0,0.00026954687,0.00026954687,0.98140085,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687,0.00026954687
9591694,108,0,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.48615873,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.50350744,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151,0.00015198151
10051610,108,0,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.97535545,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346,0.00035716346
10087618,108,0,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.29380095,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.3099155,0.36637068,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569,0.0004464569
10100328,108,0,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.98550534,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144,0.00021009144
10320929,108,0,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.71709925,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.26223063,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544,0.00030396544
