DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45
8042410,108,0,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.98582786,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751,0.0003220751
8673465,108,0,0.00025253452,0.98888737,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452,0.00025253452
9175625,108,0,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.9874634,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425,0.00028491425
9245791,108,0,0.0005168215,0.9772615,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215,0.0005168215
9346876,108,0,0.98821783,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965,0.00026774965
9352931,108,0,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.79820716,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.18999429,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629,0.0002743629
10051610,108,0,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.97671926,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236,0.0005291236
10087618,108,0,0.0007663328,0.46118066,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.14247309,0.0007663328,0.0007663328,0.0007663328,0.05974251,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.30518365,0.0007663328,0.0007663328,0.0007663328,0.0007663328,0.0007663328
10320929,108,0,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.97919595,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314,0.00047283314
10700148,108,0,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.97283965,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586,0.00061730586
10725388,108,0,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.9892543,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902,0.00024420902
10806067,108,0,0.0002710108,0.0002710108,0.9880744,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108,0.0002710108
