DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31
8042410,108,0,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.98597413,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563,0.00046753563
8673465,108,0,0.00036659167,0.5447798,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.44458938,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167,0.00036659167
9175625,108,0,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.00041358313,0.9875926,0.00041358313,0.00041358313,0.00041358313,0.00041358313
9245791,108,0,0.0007502374,0.737018,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.24122539,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374,0.0007502374
9346876,108,0,0.8239707,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.16475815,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722,0.0003886722
9352931,108,0,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.7905431,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.19790722,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562,0.00039827562
10051610,108,0,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.0007680841,0.97695756,0.0007680841,0.0007680841,0.0007680841,0.0007680841
10087618,108,0,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.96662885,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616,0.0011123616
10320929,108,0,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.71037763,0.26971725,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846,0.00068638846
10700148,108,0,0.00089612644,0.00089612644,0.00089612644,0.3903669,0.00089612644,0.3152868,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.26925474,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644,0.00089612644
