TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,186,signaling,0.023461135
0,Topic_1,2,87,receptor,0.021563886
0,Topic_1,3,42,single,0.01829917
0,Topic_1,4,380,type,0.015879534
0,Topic_1,5,152,activation,0.015122871
0,Topic_1,6,844,patterning,0.014538447
0,Topic_1,7,460,pathway,0.014224799
0,Topic_1,8,8,cellular,0.013820942
0,Topic_1,9,18,expression,0.013421624
0,Topic_1,10,280,human,0.013230228
0,Topic_1,11,173,information,0.013175228
0,Topic_1,12,175,known,0.012910569
0,Topic_1,13,174,kinase,0.012293027
0,Topic_1,14,185,signal,0.012017467
0,Topic_1,15,782,insulin,0.010434133
0,Topic_1,16,154,activity,0.010426095
0,Topic_1,17,187,step,0.010421257
0,Topic_1,18,843,limb,0.010372065
0,Topic_1,19,333,role,0.009654679
0,Topic_1,20,106,data,0.0091358945
1,Topic_2,1,602,mutation,0.028463334
1,Topic_2,2,745,growth,0.024472017
1,Topic_2,3,78,mutant,0.023179825
1,Topic_2,4,88,result,0.022191623
1,Topic_2,5,87,receptor,0.015158863
1,Topic_2,6,273,beta,0.014031941
1,Topic_2,7,601,mouse,0.012490507
1,Topic_2,8,265,factor,0.011871273
1,Topic_2,9,513,cancer,0.009935475
1,Topic_2,10,93,study,0.009466998
1,Topic_2,11,117,level,0.009144998
1,Topic_2,12,800,estrogen,0.008817246
1,Topic_2,13,280,human,0.008659952
1,Topic_2,14,321,effect,0.008423373
1,Topic_2,15,554,disease,0.0080029
1,Topic_2,16,694,phenotype,0.007976332
1,Topic_2,17,73,however,0.007902185
1,Topic_2,18,427,construct,0.007675099
1,Topic_2,19,530,cause,0.0076460033
1,Topic_2,20,383,enhanced,0.007579549
2,Topic_3,1,296,c,0.027131863
2,Topic_3,2,70,fluorescent,0.025667788
2,Topic_3,3,107,degree,0.022308864
2,Topic_3,4,373,rapid,0.01897916
2,Topic_3,5,486,sample,0.016950518
2,Topic_3,6,216,system,0.016748467
2,Topic_3,7,112,fluorescence,0.016262963
2,Topic_3,8,92,structure,0.015962344
2,Topic_3,9,482,patient,0.014996751
2,Topic_3,10,50,time,0.013580109
2,Topic_3,11,280,human,0.013283281
2,Topic_3,12,357,adhesion,0.012791719
2,Topic_3,13,292,together,0.012791704
2,Topic_3,14,525,value,0.012791656
2,Topic_3,15,185,signal,0.012340495
2,Topic_3,16,37,positive,0.012292648
2,Topic_3,17,35,observed,0.012285138
2,Topic_3,18,88,result,0.012061712
2,Topic_3,19,2,addition,0.011893697
2,Topic_3,20,506,clinical,0.011726357
3,Topic_4,1,117,level,0.036119457
3,Topic_4,2,280,human,0.025198206
3,Topic_4,3,426,treatment,0.019125517
3,Topic_4,4,467,mrna,0.017381275
3,Topic_4,5,271,agent,0.014390487
3,Topic_4,6,18,expression,0.013245455
3,Topic_4,7,707,apc,0.012995011
3,Topic_4,8,52,tumor,0.012959995
3,Topic_4,9,229,line,0.011888479
3,Topic_4,10,31,normal,0.010784863
3,Topic_4,11,93,study,0.010657722
3,Topic_4,12,403,high,0.010140222
3,Topic_4,13,482,patient,0.009425541
3,Topic_4,14,88,result,0.009249396
3,Topic_4,15,513,cancer,0.009115263
3,Topic_4,16,281,increased,0.008705701
