DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42
8042410,108,0,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.098628305,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.8869401,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204,0.00036077204
8132718,108,0,0.00025330443,0.9896137,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443,0.00025330443
8673465,108,0,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.98890615,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903,0.00027056903
8707050,108,0,0.00041053095,0.00041053095,0.983167,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095,0.00041053095
9175625,108,0,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.98890615,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112,0.00027057112
9245791,108,0,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.43132332,0.00054118404,0.00054118404,0.00054118404,0.4540909,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.09347881,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404,0.00054118404
9346876,108,0,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.9885146,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827,0.00028012827
9352931,108,0,0.00030139997,0.00030139997,0.98764163,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997,0.00030139997
9591694,108,0,0.00025602887,0.00025602887,0.989502,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887,0.00025602887
10100328,108,0,0.00033536472,0.00033536472,0.79523563,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.1913488,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472,0.00033536472
10531012,108,0,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.9891525,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906,0.00026455906
10700148,108,0,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.36304644,0.0007215517,0.0007215517,0.18720934,0.0007215517,0.17579907,0.0007215517,0.0007215517,0.065699235,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.14749692,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.034772895,0.0007215517,0.0007215517,0.0007215517,0.0007215517,0.0007215517
10725388,108,0,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.9893885,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106,0.0002588106
10969025,108,0,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.98605293,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933,0.00034014933
12217649,108,0,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.98520803,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093,0.00036076093
12297500,108,0,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.9897237,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363,0.0002506363
12415118,108,0,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.9873215,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776,0.00030922776
12417022,108,0,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.98542875,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817,0.00035537817
12461557,108,0,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.0006803206,0.9721068
12496124,108,0,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.544043,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.0004668949,0.43728107,0.0004668949,0.0004668949,0.0004668949,0.0004668949
12496132,108,0,0.00022895863,0.00022895863,0.96849424,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.012113609,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.01046207,0.00022895863,0.00022895863,0.00022895863,0.00022895863,0.00022895863
12511612,108,0,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.9912835,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402,0.00021259402
12516859,108,0,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.9796612,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512,0.0004960512
12516860,108,0,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.98047465,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119,0.0004762119
9149812,109,1,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.37627748,0.0002939598,0.6119637,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598,0.0002939598
9187765,109,1,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.05694944,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.33792996,0.37388378,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.00064359943,0.20677993,0.00064359943,0.00064359943
9666006,109,1,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.14094457,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.05401966,0.00062663824,0.6985188,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.08270382,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824,0.00062663824
9676381,109,1,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.43069354,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.55487543,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651,0.0003607651
