DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47
8042410,108,0,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.00029968572,0.98621446,0.00029968572
8132718,108,0,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.00023641418,0.9891249,0.00023641418,0.00023641418,0.00023641418
8673465,108,0,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.9890026,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895,0.00023906895
8707050,108,0,0.0003732991,0.0003732991,0.0003732991,0.2865586,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.42173058,0.0003732991,0.0003732991,0.2752853,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991,0.0003732991
9346876,108,0,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.98806345,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687,0.00025948687
9352931,108,0,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.9879166,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796,0.0002626796
9591694,108,0,0.000241785,0.000241785,0.000241785,0.98887706,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785,0.000241785
10051610,108,0,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.00049481826,0.97723824,0.00049481826,0.00049481826,0.00049481826
10087618,108,0,0.0006448014,0.0006448014,0.0006448014,0.23210739,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.13941942,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.21491958,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.38582677,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014,0.0006448014
10100328,108,0,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.23763932,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.14506316,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.38901618,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.0003083822,0.21502067,0.0003083822,0.0003083822,0.0003083822
