Topic,Documents
Topic_1,11
Topic_10,4
Topic_11,2
Topic_12,4
Topic_13,2
Topic_15,4
Topic_16,7
Topic_17,4
Topic_18,3
Topic_19,5
Topic_2,3
Topic_20,2
Topic_21,3
Topic_22,4
Topic_23,3
Topic_24,4
Topic_26,8
Topic_27,5
Topic_29,9
Topic_3,11
Topic_30,4
Topic_31,4
Topic_32,2
Topic_33,1
Topic_34,2
Topic_35,4
Topic_36,2
Topic_37,3
Topic_38,5
Topic_39,3
Topic_4,1
Topic_40,5
Topic_41,3
Topic_42,2
Topic_43,2
Topic_44,7
Topic_45,7
Topic_46,2
Topic_47,2
Topic_48,3
Topic_49,6
Topic_5,2
Topic_50,2
Topic_51,2
Topic_52,2
Topic_53,5
Topic_54,2
Topic_55,1
Topic_56,2
Topic_57,9
Topic_58,8
Topic_59,8
Topic_6,4
Topic_60,6
Topic_61,1
Topic_62,3
Topic_63,1
Topic_64,6
Topic_7,1
Topic_8,2
Topic_9,5
