TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,52,tumor,0.033947922
0,Topic_1,2,510,cancer,0.028832912
0,Topic_1,3,814,ir,0.02038107
0,Topic_1,4,805,breast,0.018669851
0,Topic_1,5,735,carcinoma,0.018413616
0,Topic_1,6,355,human,0.013880826
0,Topic_1,7,330,growth,0.013715651
0,Topic_1,8,605,p,0.013452882
0,Topic_1,9,17,expression,0.013405751
0,Topic_1,10,81,increased,0.011428492
0,Topic_1,11,763,metastasis,0.010735633
0,Topic_1,12,104,result,0.0105646625
0,Topic_1,13,316,role,0.010361259
0,Topic_1,14,143,receptor,0.009706432
0,Topic_1,15,171,n,0.009675514
0,Topic_1,16,30,normal,0.009433687
0,Topic_1,17,583,invasion,0.009251576
0,Topic_1,18,784,overexpression,0.008909008
0,Topic_1,19,513,specimen,0.008392577
0,Topic_1,20,148,study,0.008111208
1,Topic_2,1,346,beta,0.020633867
1,Topic_2,2,615,mutation,0.019668823
1,Topic_2,3,164,factor,0.013847958
1,Topic_2,4,535,cause,0.0136704175
1,Topic_2,5,432,probe,0.012948796
1,Topic_2,6,197,reporter,0.012001437
1,Topic_2,7,569,disease,0.011458498
1,Topic_2,8,854,ad,0.01091045
1,Topic_2,9,57,affinity,0.0106125595
1,Topic_2,10,855,app,0.010578419
1,Topic_2,11,191,ligand,0.010424774
1,Topic_2,12,657,pathogenesis,0.010335116
1,Topic_2,13,848,deposition,0.010229858
1,Topic_2,14,889,presenilin,0.009355385
1,Topic_2,15,60,binding,0.009101809
1,Topic_2,16,74,fluorescent,0.009077156
1,Topic_2,17,355,human,0.009044377
1,Topic_2,18,42,single,0.008992999
1,Topic_2,19,727,alzheimers,0.008966655
1,Topic_2,20,471,dye,0.008771742
2,Topic_3,1,880,shh,0.043695286
2,Topic_3,2,877,hedgehog,0.028352113
2,Topic_3,3,17,expression,0.023592366
2,Topic_3,4,881,sonic,0.022548538
2,Topic_3,5,132,interaction,0.015161823
2,Topic_3,6,878,limb,0.013713562
2,Topic_3,7,12,development,0.013136136
2,Topic_3,8,92,mutant,0.012285721
2,Topic_3,9,16,expressed,0.011882294
2,Topic_3,10,122,complex,0.011824136
2,Topic_3,11,875,bud,0.009609173
2,Topic_3,12,56,activity,0.009516238
2,Topic_3,13,75,formation,0.009424763
2,Topic_3,14,326,domain,0.009308891
2,Topic_3,15,253,signaling,0.009216917
2,Topic_3,16,252,signal,0.008888455
2,Topic_3,17,60,binding,0.00742964
2,Topic_3,18,879,neural,0.0074181105
2,Topic_3,19,131,however,0.007001671
2,Topic_3,20,76,function,0.006831919
3,Topic_4,1,432,probe,0.027043615
3,Topic_4,2,615,mutation,0.022865105
3,Topic_4,3,284,identified,0.01702394
