Topic,Documents
Topic_1,8
Topic_10,4
Topic_11,5
Topic_12,6
Topic_13,3
Topic_14,3
Topic_15,6
Topic_16,1
Topic_17,4
Topic_18,5
Topic_19,4
Topic_2,3
Topic_20,2
Topic_21,8
Topic_22,4
Topic_23,4
Topic_24,3
Topic_25,2
Topic_26,7
Topic_27,4
Topic_28,1
Topic_29,4
Topic_3,8
Topic_30,1
Topic_31,6
Topic_32,8
Topic_33,2
Topic_34,2
Topic_35,5
Topic_36,11
Topic_37,2
Topic_38,10
Topic_39,2
Topic_4,5
Topic_40,8
Topic_41,2
Topic_42,5
Topic_43,1
Topic_44,5
Topic_45,18
Topic_46,3
Topic_47,1
Topic_48,2
Topic_49,15
Topic_5,4
Topic_50,3
Topic_51,2
Topic_52,5
Topic_6,3
Topic_7,3
Topic_8,2
Topic_9,5
