DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80
8042410,108,0,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.06408261,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.92178774,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842,0.00018116842
8673465,108,0,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.98877895,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781,0.00014204781
9175625,108,0,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.63497746,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.35252234,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558,0.00016026558
9245791,108,0,0.00029071126,0.6285919,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.34873122,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126,0.00029071126
9346876,108,0,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.9881021,0.00015060835,0.00015060835,0.00015060835,0.00015060835,0.00015060835
9352931,108,0,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.8181316,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.1698334,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994,0.00015432994
10051610,108,0,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.1580483,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.8187361,0.0002976375,0.0002976375,0.0002976375,0.0002976375,0.0002976375
10087618,108,0,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.96594715,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135,0.00043104135
10320929,108,0,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.7909617,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.18829156,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042,0.00026597042
10700148,108,0,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.9725685,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892,0.00034722892
