DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79
8042410,108,0,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.98609394,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347,0.00017829347
8132718,108,0,0.0001346676,0.9894968,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676,0.0001346676
8707050,108,0,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.00021825252,0.9829764,0.00021825252,0.00021825252,0.00021825252
9175625,108,0,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.00014065267,0.98902905,0.00014065267,0.00014065267,0.00014065267
9245791,108,0,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.7079501,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.00027519208,0.27086052,0.00027519208,0.00027519208,0.00027519208
9346876,108,0,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.98765785,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728,0.00015823728
9352931,108,0,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.9879589,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388,0.00015437388
9591694,108,0,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.00015069984,0.9882454
10051610,108,0,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.97703964,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754,0.00029438754
10087618,108,0,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.43439472,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.00039559527,0.53514457,0.00039559527,0.00039559527,0.00039559527
