ExperimentID,Fold,Topics,UMass,CV,UCI,NPMI,AbsUMass,AbsCV,AbsUCI,AbsNPMI,NAC_UMass,NAC_CV,NAC_UCI,NAC_NPMI
F2_K019,2,19,-3.859312046178222,0.4455434936652728,-4.023937734501027,-0.0766126244895953,3.859312046178222,0.4455434936652728,4.023937734501027,0.0766126244895953,0.7017072090214003,0.8129367241621867,0.625639928377371,0.43011943032371874
F2_K020,2,20,-3.268945067598233,0.4928369155354445,-3.6236467755932806,-0.0609320852889514,3.268945067598233,0.4928369155354445,3.6236467755932806,0.0609320852889514,0.594365599977893,0.8992280963765495,0.5634028801462541,0.3420855764636978
F2_K021,2,21,-3.4168180135837063,0.5030025594969229,-3.8718600208492666,-0.072292028013905,3.4168180135837063,0.5030025594969229,3.8718600208492666,0.072292028013905,0.6212521307832972,0.9177762862133243,0.6019949576659442,0.40586269056100555
F2_K022,2,22,-3.51781092036817,0.4805816119748407,-3.9489997003039976,-0.0766902340087538,3.51781092036817,0.4805816119748407,3.9489997003039976,0.0766902340087538,0.6396148467033179,0.8768671227077133,0.613988598401316,0.4305551465309436
F2_K023,2,23,-3.044676682802006,0.4747443823327487,-3.9506502258354415,-0.0766605527709697,3.044676682802006,0.4747443823327487,3.9506502258354415,0.0766605527709697,0.553588710085577,0.8662165388457712,0.6142452213272683,0.4303885098027013
F2_K024,2,24,-3.081513643582632,0.4805004677013588,-3.689431614455195,-0.0649468705770092,3.081513643582632,0.4805004677013588,3.689431614455195,0.0649468705770092,0.5602864739950284,0.8767190672186157,0.5736310756575816,0.3646254277281064
F2_K025,2,25,-3.055685091294821,0.4778463071177004,-3.8211084137799305,-0.0732207192191184,3.055685091294821,0.4778463071177004,3.8211084137799305,0.0732207192191184,0.5555902791493976,0.8718762973410228,0.5941041218958839,0.41107655883394645
F2_K026,2,26,-3.968064605027476,0.4647730079258192,-4.720518515901865,-0.1079006376639653,3.968064605027476,0.4647730079258192,4.720518515901865,0.1079006376639653,0.7214807991408144,0.8480228123947823,0.7339439775300387,0.6057769344514972
F2_K027,2,27,-3.480847356493381,0.4543448680291234,-4.088616361899105,-0.0831234481668871,3.480847356493381,0.4543448680291234,4.088616361899105,0.0831234481668871,0.6328940635866099,0.8289956736142666,0.6356961306555352,0.46667256748188063
F2_K028,2,28,-3.711653826064596,0.4593433123884019,-4.118980360529087,-0.0850857398792319,3.711653826064596,0.4593433123884019,4.118980360529087,0.0850857398792319,0.6748597200686463,0.8381158134908723,0.6404171107455684,0.4776892869725088
F2_K029,2,29,-3.61362647559954,0.461501278707364,-4.302468449822775,-0.092302267311963,3.61362647559954,0.461501278707364,4.302468449822775,0.092302267311963,0.6570362070488286,0.842053229467386,0.6689457517480213,0.5182043938359127
F2_K030,2,30,-3.254552108957918,0.4684526502209641,-4.2623738974236085,-0.0893696984104989,3.254552108957918,0.4684526502209641,4.2623738974236085,0.0893696984104989,0.5917486457860034,0.8547366717509038,0.6627118697780638,0.5017403335888434
F2_K031,2,31,-3.822072351602192,0.4613898283510331,-4.640178778580885,-0.1036549668840689,3.822072351602192,0.4613898283510331,4.640178778580885,0.1036549668840689,0.6949362193131094,0.8418498776310994,0.7214527933170236,0.5819408433456625
F2_K032,2,32,-3.627884236812265,0.4866696597880472,-4.52708690526046,-0.0999015833193512,3.627884236812265,0.4866696597880472,4.52708690526046,0.0999015833193512,0.6596285793959628,0.8879753483157145,0.7038693225496692,0.5608685564817393
F2_K033,2,33,-3.165328641298502,0.478819409167065,-4.16376607293595,-0.0825406479957285,3.165328641298502,0.478819409167065,4.16376607293595,0.0825406479957285,0.5755258709180059,0.8736518151154565,0.6473803720461395,0.46340060441729003
F2_K034,2,34,-3.673603389708784,0.4553216578412981,-4.484733469223857,-0.0979596261152586,3.673603389708784,0.4553216578412981,4.484733469223857,0.0979596261152586,0.6679413197999445,0.8307779200647127,0.6972842304242908,0.549965999208678
F2_K035,2,35,-3.7035387166748,0.4455780935907344,-4.643160931753838,-0.1070447760305206,3.7035387166748,0.4455780935907344,4.643160931753838,0.1070447760305206,0.6733842159651477,0.8129998550359643,0.7219164570764152,0.6009719467531166
F2_K036,2,36,-3.2127435597203857,0.4938879618721905,-3.978673284626832,-0.0739226371731926,3.2127435597203857,0.4938879618721905,3.978673284626832,0.0739226371731926,0.5841469385263496,0.901145830959335,0.6186022332026856,0.4150172742519568
F2_K037,2,37,-3.6989154293242654,0.4608783874712186,-4.4477964427819,-0.0996829202269377,3.6989154293242654,0.4608783874712186,4.4477964427819,0.0996829202269377,0.6725436013622265,0.8409167048222707,0.6915412790909534,0.5596409357682041
F2_K038,2,38,-3.412363108906129,0.4616206529666441,-4.5617832129624105,-0.1061694538465479,3.412363108906129,0.4616206529666441,4.5617832129624105,0.1061694538465479,0.6204421318274329,0.8422710392225911,0.7092638879972131,0.5960577034201371
F2_K039,2,39,-4.432083811864263,0.4803061926647514,-5.255056365408611,-0.129867770927697,4.432083811864263,0.4803061926647514,5.255056365408611,0.129867770927697,0.8058496241194021,0.8763645938302898,0.81705366857049,0.7291050531289182
F2_K040,2,40,-3.542402286501013,0.4785237500649958,-4.284691523018189,-0.0874185417739102,3.542402286501013,0.4785237500649958,4.284691523018189,0.0874185417739102,0.6440860940885065,0.8731123568014598,0.6661818036090051,0.4907861287617284
F2_K041,2,41,-3.819152715987311,0.4709011310054066,-4.66830648422249,-0.1067796965135389,3.819152715987311,0.4709011310054066,4.66830648422249,0.1067796965135389,0.6944053657997984,0.8592041591598304,0.7258260756350253,0.5994837344435364
F2_K042,2,42,-4.132171338986544,0.4316699087841683,-4.990084667708887,-0.1233737913623312,4.132171338986544,0.4316699087841683,4.990084667708887,0.1233737913623312,0.7513189871106288,0.7876230414219235,0.7758559948218324,0.6926464823672762
F2_K043,2,43,-4.338756199714109,0.4305085233095199,-5.129958575775055,-0.126782069940275,4.338756199714109,0.4305085233095199,5.129958575775055,0.126782069940275,0.7888806261573513,0.7855039825271717,0.7976035236352305,0.7117812770580496
F2_K044,2,44,-3.409699012335553,0.4532714699520234,-4.536222431656872,-0.1021842863289106,3.409699012335553,0.4532714699520234,4.536222431656872,0.1021842863289106,0.6199577408927963,0.8270371561430739,0.7052897098561962,0.5736841325648073
F2_K045,2,45,-3.8587183830533736,0.4691336977193945,-4.82801933874234,-0.1131837535049507,3.8587183830533736,0.4691336977193945,4.82801933874234,0.1131837535049507,0.7015992681009844,0.8559793080596921,0.7506581544234252,0.6354374609116953
F2_K046,2,46,-4.180380323835854,0.4491105707796463,-5.165002280737872,-0.1278578840562288,4.180380323835854,0.4491105707796463,5.165002280737872,0.1278578840562288,0.7600844333361715,0.8194451975781877,0.8030521022439482,0.7178211243778749
F2_K047,2,47,-3.724657941409202,0.4710921909159953,-4.941433492440923,-0.1182440168824876,3.724657941409202,0.4710921909159953,4.941433492440923,0.1182440168824876,0.6772241522200428,0.8595527662431814,0.7682917331909555,0.6638468466458929
F2_K048,2,48,-4.423836818999973,0.4602143726399763,-5.254587776917574,-0.1309614792391743,4.423836818999973,0.4602143726399763,5.254587776917574,0.1309614792391743,0.8043501407201908,0.8397051462440843,0.8169808126543914,0.7352453622360265
F2_K049,2,49,-4.053299925573977,0.438139661950958,-5.093243867575362,-0.1249362510010355,4.053299925573977,0.438139661950958,5.093243867575362,0.1249362510010355,0.7369784417711784,0.7994277249608539,0.7918951382366426,0.7014184602779738
F2_K050,2,50,-4.159077583398723,0.461454779954665,-5.047748730745013,-0.1235363654625175,4.159077583398723,0.461454779954665,5.047748730745013,0.1235363654625175,0.7562111299189344,0.8419683880450912,0.7848215759635456,0.6935592076501311
F2_K051,2,51,-3.811866586369229,0.4554941307100058,-4.73071812149713,-0.1107601363477642,3.811866586369229,0.4554941307100058,4.73071812149713,0.1107601363477642,0.6930805883219223,0.8310926133121456,0.735529807365174,0.6218307630871948
F2_K052,2,52,-4.59321377946961,0.4506594114743811,-5.3108210687172415,-0.1343735378853746,4.59321377946961,0.4506594114743811,5.3108210687172415,0.1343735378853746,0.8351465709599726,0.8222712055853268,0.8257239381635962,0.7544013790271508
F2_K053,2,53,-4.474854920051644,0.4553226156484296,-5.279123514918297,-0.1311858947958612,4.474854920051644,0.4553226156484296,5.279123514918297,0.1311858947958612,0.8136263456163436,0.8307796676754464,0.8207956175490705,0.7365052784970999
F2_K054,2,54,-4.365780244105299,0.4380367663613302,-5.371221975906934,-0.1368826795957758,4.365780244105299,0.4380367663613302,5.371221975906934,0.1368826795957758,0.7937941875743377,0.7992399821147523,0.8351150425348406,0.7684882297292281
F2_K055,2,55,-3.864330496914742,0.4416240483127687,-4.93709580296969,-0.1224439617134564,3.864330496914742,0.4416240483127687,4.93709580296969,0.1224439617134564,0.7026196729574072,0.8057853211887406,0.7676173112915218,0.6874262226315397
F2_K056,2,56,-4.510394163087345,0.4421140731372958,-5.431678187520569,-0.1396382022761595,4.510394163087345,0.4421140731372958,5.431678187520569,0.1396382022761595,0.8200881561004195,0.8066794183560723,0.8445147456116606,0.7839583151547925
F2_K057,2,57,-4.150844842000612,0.4282553198632799,-5.201782869254915,-0.1311761198209448,4.150844842000612,0.4282553198632799,5.201782869254915,0.1311761198209448,0.7547142377474956,0.78139279730171,0.8087707306829972,0.7364503997265254
F2_K058,2,58,-3.970037896681512,0.449912855542732,-5.007593594335294,-0.1219024955561559,3.970037896681512,0.449912855542732,5.007593594335294,0.1219024955561559,0.7218395866559391,0.8209090428737004,0.778578274420393,0.6843863174374645
F2_K059,2,59,-3.890389837058292,0.4463774912363076,-5.037285209114919,-0.123772555474841,3.890389837058292,0.4463774912363076,5.037285209114919,0.123772555474841,0.7073578300751189,0.8144584325093982,0.7831947125886234,0.6948852281882023
F2_K060,2,60,-3.612198381551473,0.4491461353301285,-4.99277619266123,-0.1190825974232364,3.612198381551473,0.4491461353301285,4.99277619266123,0.1190825974232364,0.6567765483644054,0.8195100885025899,0.7762744718434752,0.6685548146455587
F2_K061,2,61,-3.769099875968277,0.4450300091187429,-4.939562940164628,-0.120633909097358,3.769099875968277,0.4450300091187429,4.939562940164628,0.120633909097358,0.6853046664385917,0.8119998224879418,0.7680009006111834,0.6772642055321525
F2_K062,2,62,-4.014038858334339,0.425039797484271,-5.170772083599729,-0.1294836741335779,4.014038858334339,0.425039797484271,5.170772083599729,0.1294836741335779,0.7298399223702376,0.7755257691295389,0.8039491884533827,0.7269486527265522
F2_K063,2,63,-4.129605812568964,0.4673233000157106,-5.294193078060252,-0.1287420931154202,4.129605812568964,0.4673233000157106,5.294193078060252,0.1287420931154202,0.7508525183823658,0.8526760642696051,0.8231386260712887,0.7227852605024392
F2_K064,2,64,-4.299225736841539,0.444227897915325,-5.128045217287397,-0.1270667714923075,4.299225736841539,0.444227897915325,5.128045217287397,0.1270667714923075,0.7816931247473256,0.8105362938686456,0.7973060355660402,0.7133796516103941
F2_K065,2,65,-4.186096685439165,0.4722816541435836,-5.318609345335399,-0.1358778676136331,4.186096685439165,0.4722816541435836,5.318609345335399,0.1358778676136331,0.7611237927086246,0.8617230556840446,0.8269348557142804,0.7628470033618903
F2_K066,2,66,-4.62625396318542,0.442220250955333,-5.554446199427988,-0.144457935303386,4.62625396318542,0.442220250955333,5.554446199427988,0.144457935303386,0.8411539978856429,0.8068731499418795,0.863602657812249,0.8110173127781491
F2_K067,2,67,-4.49419202782675,0.4544300070100383,-5.457296882693083,-0.1426628711511751,4.49419202782675,0.4544300070100383,5.457296882693083,0.1426628711511751,0.8171422540904595,0.8291510178292031,0.8484979281732171,0.8009394440758658
F2_K068,2,68,-4.975353802856343,0.4373507243218015,-5.9012927485925655,-0.1601974262880854,4.975353802856343,0.4373507243218015,5.9012927485925655,0.1601974262880854,0.904627972323104,0.7979882327879604,0.9175301945921323,0.8993821343858938
F2_K069,2,69,-4.697907881689766,0.4360108052209661,-5.582166867361766,-0.1438500127106831,4.697907881689766,0.4360108052209661,5.582166867361766,0.1438500127106831,0.8541822450363037,0.7955434222139924,0.8679126541007012,0.8076043071410717
F2_K070,2,70,-4.4839384396198,0.4657539810920008,-5.35397317068538,-0.1354629451557165,4.4839384396198,0.4657539810920008,5.35397317068538,0.1354629451557165,0.8152779278382513,0.8498126917747868,0.8324332064887999,0.7605175411823007
F2_K071,2,71,-4.255126973274947,0.4497335182837353,-5.5329539387974105,-0.1437281487580209,4.255126973274947,0.4497335182837353,5.5329539387974105,0.1437281487580209,0.7736750065093221,0.8205818248895488,0.8602610513340241,0.806920137211569
F2_K072,2,72,-4.393548151285513,0.4411500332195128,-5.513776909116764,-0.1417790598636077,4.393548151285513,0.4411500332195128,5.513776909116764,0.1417790598636077,0.7988429994907229,0.8049204353075781,0.8572794158646129,0.7959775411250827
F2_K073,2,73,-4.295555252127604,0.4498480883328984,-5.216573815974656,-0.1305952025812169,4.295555252127604,0.4498480883328984,5.216573815974656,0.1305952025812169,0.7810257504708865,0.8207908689038323,0.8110704200561778,0.7331890078360684
F2_K074,2,74,-4.6551562864118265,0.444474442438583,-5.657164222727168,-0.1469432395123901,4.6551562864118265,0.444474442438583,5.657164222727168,0.1469432395123901,0.8464090714124183,0.81098613793538,0.8795732073038487,0.8249703347204163
F2_K075,2,75,-4.402431655988863,0.4286273570317315,-5.329708596906386,-0.1375173516709595,4.402431655988863,0.4286273570317315,5.329708596906386,0.1375173516709595,0.8004582146423169,0.7820716147040235,0.8286605620785652,0.7720514126020125
F2_K076,2,76,-4.5133281823225575,0.4646499922498591,-5.502955439733267,-0.1394175825255366,4.5133281823225575,0.4646499922498591,5.502955439733267,0.1394175825255366,0.820621624870014,0.8477983585265124,0.8555968989429467,0.7827197093494404
F2_K077,2,77,-4.419819928124081,0.4570915349765365,-5.498031095672194,-0.14303501565533,4.419819928124081,0.4570915349765365,5.498031095672194,0.14303501565533,0.8036197822387467,0.834007230201539,0.8548312642664306,0.8030287418018163
F2_K078,2,78,-4.836641832690791,0.4450245838596887,-5.737629967010757,-0.1496450928606737,4.836641832690791,0.4450245838596887,5.737629967010757,0.1496450928606737,0.8794071069776552,0.8119899235838258,0.8920839830195815,0.8401391091975234
F2_K079,2,79,-4.275216232345698,0.4503319430445506,-5.713989620309817,-0.1516059015465052,4.275216232345698,0.4503319430445506,5.713989620309817,0.1516059015465052,0.7773276725143434,0.8216737081100008,0.888408393139057,0.8511475026645581
F2_K080,2,80,-4.972468641865023,0.4498741350625671,-5.950976163013042,-0.160645574793284,4.972468641865023,0.4498741350625671,5.950976163013042,0.160645574793284,0.9041033870492073,0.820838393653701,0.9252549482763303,0.9018981346017932
F2_K081,2,81,-4.953577070674228,0.4465532628122357,-5.893687910638709,-0.1569838073542598,4.953577070674228,0.4465532628122357,5.893687910638709,0.1569838073542598,0.9006684868556745,0.8147791445637036,0.9163477979978764,0.881340199987963
F2_K082,2,82,-4.664295503132861,0.4455432235275956,-5.849730643604549,-0.1549920495880138,4.664295503132861,0.4455432235275956,5.849730643604549,0.1549920495880138,0.8480707805930245,0.8129362312701537,0.9095133429905036,0.8701580518567902
F2_K083,2,83,-5.342253395749864,0.434173763330263,-6.221508999651059,-0.1705502684595358,5.342253395749864,0.434173763330263,6.221508999651059,0.1705502684595358,0.9713383306045373,0.792191563555949,0.9673172652666612,0.9575051735936209
F2_K084,2,84,-4.667297511027888,0.4497346043143445,-5.560485542252176,-0.1447460145446604,4.667297511027888,0.4497346043143445,5.560485542252176,0.1447460145446604,0.8486166111856986,0.8205838064562831,0.864541651967048,0.8126346503902011
F2_K085,2,85,-4.127971833725563,0.4477816255765355,-5.514465294364274,-0.1385486181375736,4.127971833725563,0.4477816255765355,5.514465294364274,0.1385486181375736,0.7505554253460723,0.8170204099303637,0.8573864456760474,0.777841160024022
F2_K086,2,86,-4.832838634051623,0.4534710204485415,-5.8413238695277645,-0.1543236528582036,4.832838634051623,0.4534710204485415,5.8413238695277645,0.1543236528582036,0.8787156024114238,0.827401255112649,0.9082062617486173,0.866405531660915
F2_K087,2,87,-4.280940634137126,0.4694391785274467,-5.56002589246414,-0.1436857453454091,4.280940634137126,0.4694391785274467,5.56002589246414,0.1436857453454091,0.7783684937685766,0.8565366870157833,0.8644701858362478,0.8066820755109305
F2_K088,2,88,-5.0678291567739615,0.4444138321035181,-6.166041827013819,-0.1666328768612044,5.0678291567739615,0.4444138321035181,6.166041827013819,0.1666328768612044,0.9214420111270037,0.8108755485811675,0.9586932556010739,0.9355121110421865
F2_K089,2,89,-4.791108275049944,0.4572071324181045,-5.864499140429745,-0.155196002670198,4.791108275049944,0.4572071324181045,5.864499140429745,0.155196002670198,0.8711281118441536,0.8342181487915442,0.9118095418647395,0.8713030874707803
F2_K090,2,90,-5.0303320635018,0.4323540480938395,-6.016458860487848,-0.162277323416745,5.0303320635018,0.4323540480938395,6.016458860487848,0.162277323416745,0.9146242207147255,0.7888713190360783,0.9354361669882483,0.9110591154849097
F2_K091,2,91,-5.009574633097102,0.4608715784198315,-6.227371085104879,-0.1681651493557401,5.009574633097102,0.4608715784198315,6.227371085104879,0.1681651493557401,0.9108500665697761,0.840904281056672,0.9682286995296779,0.9441146119595111
F2_K092,2,92,-4.887351452481153,0.4546800186829765,-5.967140811185531,-0.1595757179631371,4.887351452481153,0.4546800186829765,5.967140811185531,0.1595757179631371,0.8886272232439386,0.829607188042191,0.9277682200991447,0.895891732740789
F2_K093,2,93,-5.254322991670253,0.4415012807120275,-6.3120254703411005,-0.1737040522333608,5.254322991670253,0.4415012807120275,6.3120254703411005,0.1737040522333608,0.9553506629330596,0.8055613199574381,0.9813907231519413,0.9752111807849816
F2_K094,2,94,-5.176495460029038,0.4515438209793797,-6.233999138503323,-0.1701166453120026,5.176495460029038,0.4515438209793797,6.233999138503323,0.1701166453120026,0.9411999180957608,0.8238848953283794,0.9692592261250399,0.9550707217988322
F2_K095,2,95,-4.714541191847451,0.447310337834676,-5.82661865612212,-0.1548180709798834,4.714541191847451,0.447310337834676,5.82661865612212,0.1548180709798834,0.8572065440584816,0.816160500362718,0.905919902150406,0.8691812992612995
F2_K096,2,96,-4.954225592076575,0.4606236344816579,-5.976568165631631,-0.1601407853370993,4.954225592076575,0.4606236344816579,5.976568165631631,0.1601407853370993,0.9007864022089257,0.8404518836235582,0.9292339806922763,0.8990641401423414
F2_K097,2,97,-4.395029630645922,0.4713608813048268,-5.61132562027781,-0.1421399493914108,4.395029630645922,0.4713608813048268,5.61132562027781,0.1421399493914108,0.7991123647907497,0.8600430175600925,0.872446243159387,0.7980036510402906
F2_K098,2,98,-5.499889407663935,0.4523275307278007,-6.431715036054867,-0.1781194223937633,5.499889407663935,0.4523275307278007,6.431715036054867,0.1781194223937633,1.0,0.8253148487327804,1.0,1.0
F2_K099,2,99,-5.294728419729275,0.4577441121608476,-6.289040829789878,-0.1730271290985292,5.294728419729275,0.4577441121608476,6.289040829789878,0.1730271290985292,0.9626972521213293,0.8351979196987925,0.9778170821522428,0.971410791553227
F2_K100,2,100,-4.556334761681549,0.4731413211580337,-5.726570673084256,-0.1484293860997169,4.556334761681549,0.4731413211580337,5.726570673084256,0.1484293860997169,0.8284411601681353,0.8632916003862648,0.8903644892508891,0.8333138750674167
F3_K002,3,2,-3.8851930936545793,0.359073658827874,-3.0310396679462266,-0.0721000456976454,3.8851930936545793,0.359073658827874,3.0310396679462266,0.0721000456976454,0.6865800839165839,0.654900318270156,0.4864746234707898,0.43253058603105643
F3_K003,3,3,-3.985589323832919,0.4120869340853612,-3.505360785035068,-0.0679078888875715,3.985589323832919,0.4120869340853612,3.505360785035068,0.0679078888875715,0.704321815274372,0.7515891451587762,0.562602029284778,0.4073816970913846
F3_K004,3,4,-3.753746857419203,0.4431983838423394,-3.049958404035646,-0.0476901114402275,3.753746857419203,0.4431983838423394,3.049958404035646,0.0476901114402275,0.6633512853139094,0.8083320942634276,0.4895110354032933,0.2860945738596339
F3_K005,3,5,-3.2794430954536216,0.4260266519524428,-2.571994977770124,-0.0343456101302695,3.2794430954536216,0.4260266519524428,2.571994977770124,0.0343456101302695,0.5795336966272265,0.7770132481061999,0.41279904767042497,0.2060404641009097
F3_K006,3,6,-2.523765301025278,0.5376716676883747,-2.1600664579570754,-0.0057722048034234,2.523765301025278,0.5376716676883747,2.1600664579570754,0.0057722048034234,0.4459925029192778,0.9806381995365344,0.34668550462045394,0.03462764970754431
F3_K007,3,7,-2.72533646429742,0.5482875008769668,-2.5625218074028524,-0.0095639230419694,2.72533646429742,0.5482875008769668,2.5625218074028524,0.0095639230419694,0.481613575761341,1.0,0.4112786264643852,0.057374294261148324
F3_K008,3,8,-3.877479759565065,0.4605361847111369,-3.3609737313889454,-0.0477200018599804,3.877479759565065,0.4605361847111369,3.3609737313889454,0.0477200018599804,0.6852170058304252,0.839953827097144,0.5394282522143684,0.2862738874876259
F3_K009,3,9,-3.743541676874652,0.4604472624072737,-3.3333966707791696,-0.0478995197127045,3.743541676874652,0.4604472624072737,3.3333966707791696,0.0478995197127045,0.6615478553309556,0.8397916452058534,0.5350021998870288,0.28735082109134935
F3_K010,3,10,-3.25065334007051,0.5028467139046752,-3.2749318967734418,-0.0460462379503731,3.25065334007051,0.5028467139046752,3.2749318967734418,0.0460462379503731,0.5744460543426879,0.9171223365485979,0.5256187433715908,0.27623292180313785
F3_K011,3,11,-3.648478261685877,0.4708503183646778,-3.817808571905086,-0.0660291378668351,3.648478261685877,0.4708503183646778,3.817808571905086,0.0660291378668351,0.6447485236106596,0.8587653696492609,0.6127491524251572,0.39611100687000383
F3_K012,3,12,-3.444045468071895,0.4564064636645933,-3.5519778098592507,-0.0614683100060489,3.444045468071895,0.4564064636645933,3.5519778098592507,0.0614683100060489,0.6086217517330845,0.8324217913678263,0.5700839503689844,0.3687504479643241
F3_K013,3,13,-3.56494731036215,0.4795719555063402,-3.817473756386741,-0.0698160136210674,3.56494731036215,0.4795719555063402,3.817473756386741,0.0698160136210674,0.6299871755419771,0.8746724204715255,0.612695415334567,0.41882860119821913
F3_K014,3,14,-3.714613350865225,0.4198627187853945,-3.876793435750801,-0.0814592076183461,3.714613350865225,0.4198627187853945,3.876793435750801,0.0814592076183461,0.6564357252462096,0.765771092928142,0.6222160821170616,0.48867651147604435
F3_K015,3,15,-2.986411328766623,0.4999913761030171,-3.339284697223655,-0.0466889659258711,2.986411328766623,0.4999913761030171,3.339284697223655,0.0466889659258711,0.5277499705388699,0.9119145982779077,0.5359472140608315,0.28008866842868796
F3_K016,3,16,-3.152990022418851,0.5125293438365081,-3.5369706794642504,-0.057438817118075,3.152990022418851,0.5125293438365081,3.5369706794642504,0.057438817118075,0.5571872753804885,0.9347821043097558,0.5676753418029238,0.344577385334764
F3_K017,3,17,-3.120465166417929,0.4825369200245859,-3.657571223282318,-0.0684237502178434,3.120465166417929,0.4825369200245859,3.657571223282318,0.0684237502178434,0.5514395769201573,0.8800801025972412,0.5870314408882319,0.41047636646828006
F3_K018,3,18,-3.223358900679308,0.4959718105113462,-3.5597962432150445,-0.0580566652720579,3.223358900679308,0.4959718105113462,3.5597962432150445,0.0580566652720579,0.5696226599743941,0.9045834707485699,0.5713387902389846,0.3482838770787652
F3_K019,3,19,-3.563880985160078,0.448224610592243,-3.893888120705456,-0.075222674836781,3.563880985160078,0.448224610592243,3.893888120705456,0.075222674836781,0.6297987376370718,0.8174992314713054,0.6249597382013458,0.45126334269492746
F3_K020,3,20,-3.442911197404242,0.4605699852009915,-3.848195362091802,-0.0764885312662211,3.442911197404242,0.4605699852009915,3.848195362091802,0.0764885312662211,0.6084213067020632,0.84001547448068,0.6176261596352228,0.4588572577605706
F3_K021,3,21,-3.8294174496106255,0.4627863652392547,-4.091704467104291,-0.0811348188199551,3.8294174496106255,0.4627863652392547,4.091704467104291,0.0811348188199551,0.6767235734562046,0.8440578428270643,0.6567087890793061,0.486730492223042
F3_K022,3,22,-3.4342888280900628,0.4918229198174017,-3.7920180581847593,-0.0689638847671745,3.4342888280900628,0.4918229198174017,3.7920180581847593,0.0689638847671745,0.6068975865407776,0.8970164722536044,0.6086098366042872,0.41371665169829935
F3_K023,3,23,-3.7441756650456814,0.4628598454008639,-4.403751258859845,-0.0984078642495329,3.7441756650456814,0.4628598454008639,4.403751258859845,0.0984078642495329,0.6616598918864561,0.8441918604026823,0.7067915534620665,0.5903520695730317
F3_K024,3,24,-3.664449334069497,0.4807247989070328,-4.324124403739327,-0.0890772825477485,3.664449334069497,0.4807247989070328,4.324124403739327,0.0890772825477485,0.6475708853190887,0.8767750461904206,0.6940116334984441,0.534377597817388
F3_K025,3,25,-3.59355780687742,0.4955189705120686,-3.978113559809796,-0.0766059212272171,3.59355780687742,0.4955189705120686,3.978113559809796,0.0766059212272171,0.6350431397179743,0.903757553691272,0.6384777199051974,0.4595614840635148
F3_K026,3,26,-3.388670777903431,0.4927547397603246,-4.179387326569127,-0.086552384773699,3.388670777903431,0.4927547397603246,4.179387326569127,0.086552384773699,0.59883609668165,0.8987159819842337,0.6707816784888665,0.5192306516079794
F3_K027,3,27,-3.84810968306264,0.4830161747571033,-4.440659789246248,-0.0939282466817469,3.84810968306264,0.4830161747571033,4.440659789246248,0.0939282466817469,0.6800268108765102,0.8809541964471846,0.7127152843892672,0.563478693931707
F3_K028,3,28,-3.506625207962258,0.4678025422384808,-4.334209859124375,-0.097142412115195,3.506625207962258,0.4678025422384808,4.334209859124375,0.097142412115195,0.619680662327664,0.8532066506900976,0.6956303249866677,0.5827605798872311
F3_K029,3,29,-3.271026749732485,0.4753386773449229,-4.021010982393435,-0.0799864790838783,3.271026749732485,0.4753386773449229,4.021010982393435,0.0799864790838783,0.5780463843592916,0.8669515109949347,0.6453626537184798,0.479841563732054
F3_K030,3,30,-3.57115347601513,0.4455544882012712,-4.508318026136561,-0.1059812407540607,3.57115347601513,0.4455544882012712,4.508318026136561,0.1059812407540607,0.6310839111821651,0.8126293003007041,0.7235742697281872,0.6357850085683007
F3_K031,3,31,-3.66558075186656,0.4661617057685404,-4.38174075337211,-0.0989654637156988,3.66558075186656,0.4661617057685404,4.38174075337211,0.0989654637156988,0.6477708261990724,0.8502139936127141,0.7032589199294929,0.5936971274233793
F3_K032,3,32,-3.794351946425872,0.4546752368848966,-4.335622398494865,-0.0895832442971014,3.794351946425872,0.4546752368848966,4.335622398494865,0.0895832442971014,0.6705268991754628,0.8292642749609637,0.6958570341801051,0.5374128792771896
F3_K033,3,33,-3.921841391122224,0.4554186393317167,-4.51960675678311,-0.1028733141074609,3.921841391122224,0.4554186393317167,4.51960675678311,0.1028733141074609,0.6930564650240842,0.8306201374339018,0.725386084020431,0.6171404526489798
F3_K034,3,34,-3.524668839999213,0.4474811286667532,-4.48326501081915,-0.1014661212982659,3.524668839999213,0.4474811286667532,4.48326501081915,0.1014661212982659,0.622869280782259,0.8161432240403488,0.7195533206385952,0.6086986559132022
F3_K035,3,35,-3.829862786356705,0.4285668100102384,-4.571731146932691,-0.1080160046342202,3.829862786356705,0.4285668100102384,4.571731146932691,0.1080160046342202,0.6768022720776435,0.7816461424430808,0.7337519240784871,0.6479916251523032
F3_K036,3,36,-4.1728702275268965,0.4500729895949724,-4.6248400550201,-0.1096368091206412,4.1728702275268965,0.4500729895949724,4.6248400550201,0.1096368091206412,0.7374175547845113,0.820870417208301,0.7422757769128756,0.6577148854854978
F3_K037,3,37,-3.9766158822414814,0.4835120361945952,-4.595203084598049,-0.1014366399135491,3.9766158822414814,0.4835120361945952,4.595203084598049,0.1014366399135491,0.702736054635877,0.8818585786129258,0.7375191139832046,0.6085217961000747
F3_K038,3,38,-3.5397327925802275,0.4461675354766725,-4.691656458545214,-0.1103573001548641,3.5397327925802275,0.4461675354766725,4.691656458545214,0.1103573001548641,0.6255313389034063,0.8137474131054293,0.7529996500083989,0.6620371353016687
