ExperimentID,Fold,Topics,UMass,CV,UCI,NPMI
F3_K094,3,94,-5.277691639161641,0.43379114035374605,-6.068558374870492,-0.16139269560744846
F3_K095,3,95,-4.937859075040737,0.43774704294397415,-5.8313109786859965,-0.15195180700018157
F3_K096,3,96,-4.582881326381482,0.45998875084193674,-5.6808487704343875,-0.14388110753070854
F3_K097,3,97,-4.70514649813666,0.42586743755826106,-5.807516565388838,-0.15107358699810797
F3_K098,3,98,-4.997818334684557,0.4305150255651095,-6.030449512916403,-0.1577370482291528
F3_K099,3,99,-4.710155869359784,0.4635390250522979,-5.733312323498659,-0.14667215457186306
F3_K100,3,100,-5.277109390491534,0.4423908173310408,-5.920519965004809,-0.15409525033293478
F4_K002,4,2,-5.681448906523077,0.3046840780197394,-4.796975369937451,-0.15197385269715108
F4_K003,4,3,-3.7211538935298933,0.34637724186111724,-3.645347812342837,-0.09918264181491811
F4_K004,4,4,-2.722586994983925,0.47328836913148375,-2.6308562536335565,-0.02727381144355553
F4_K005,4,5,-3.3280425915938734,0.4371200125704213,-3.4557680087826164,-0.06578676370878653
F4_K006,4,6,-3.0071502773061725,0.5420059157740279,-2.59091212536085,-0.02210031257955891
F4_K007,4,7,-3.1702713562923543,0.49269712903709084,-3.1607652044182615,-0.05001650176999729
F4_K008,4,8,-4.231476461875294,0.3843447483577473,-4.216863602339686,-0.09673753719931363
F4_K009,4,9,-2.9960290769528743,0.5053045049116377,-2.653560707597043,-0.023366413003481037
F4_K010,4,10,-3.2900648362104716,0.514389498502574,-3.455126144475888,-0.051126420699493656
F4_K011,4,11,-2.9380116994695076,0.5171883617647993,-3.130789176720693,-0.03781363861013886
F4_K012,4,12,-3.179197446413474,0.47077557327142666,-3.6213362147083967,-0.06456751768199123
F4_K013,4,13,-2.754490871435446,0.5079983835433481,-3.0644239601723178,-0.04269051104939065
F4_K014,4,14,-2.555683984416467,0.5344180647040585,-2.578204327028702,-0.017593986154124663
F4_K015,4,15,-3.0855736825464466,0.5113493933428352,-3.2302010770877,-0.047477722818536065
F4_K016,4,16,-3.3834153436621373,0.5150686409414937,-3.515018448432391,-0.05846288967800792
F4_K017,4,17,-3.6674623267380206,0.4774812705761163,-3.955395115607835,-0.08031430039835984
F4_K018,4,18,-3.440605481644704,0.4818489361661171,-3.786399184441583,-0.07130390120447215
F4_K019,4,19,-3.885344468338662,0.45439005214023487,-4.1627750726957276,-0.0883722108778651
F4_K020,4,20,-3.674089344561972,0.45510208338065034,-3.9918397488360498,-0.07989029414984114
F4_K021,4,21,-3.53333740141262,0.45137537945149525,-3.9300990962972926,-0.0804318471123721
F4_K022,4,22,-4.025192562262422,0.4550664167257555,-4.413894366134673,-0.09459751355041832
F4_K023,4,23,-3.8006195028710037,0.461063092945129,-4.192110256294309,-0.08763808485617848
F4_K024,4,24,-3.748889163636823,0.47119088473274734,-4.253608444611506,-0.08784620605110295
F4_K025,4,25,-3.2848317375680955,0.4746999071393393,-3.7854690937970514,-0.07137190471793603
F4_K026,4,26,-3.350397045114607,0.48158463458615175,-4.011165438838218,-0.07809609888943722
F4_K027,4,27,-3.8590684398689983,0.4582146757837198,-4.07895172250497,-0.08322805453656729
F4_K028,4,28,-4.218161447948461,0.45536711653389483,-4.579108950530794,-0.10308582099020981
F4_K029,4,29,-3.7719844342356943,0.43578619406122043,-4.374560570507637,-0.0947524463251025
F4_K030,4,30,-3.9336693545387647,0.4381965821321269,-4.538996537669165,-0.10625088964167165
F4_K031,4,31,-4.571706036280429,0.41159595541616334,-5.130120706800701,-0.13106032158920683
F4_K032,4,32,-3.8292510953299708,0.45708996419621717,-4.304238620430882,-0.0910248693779199
F4_K033,4,33,-3.5255780384188466,0.4618554599165737,-4.0435250911671226,-0.08441483897993875
F4_K034,4,34,-3.448988261402616,0.45806902671106575,-4.424329285960359,-0.09832439295029058
F4_K035,4,35,-3.643627240716546,0.44885743697763764,-4.52658202769121,-0.10302167494328753
F4_K036,4,36,-3.4499405695632657,0.47661220701891804,-4.2961150084362565,-0.09155011352149114
F4_K037,4,37,-3.909596431874022,0.45459666042997443,-4.49072669650904,-0.10072820698567947
F4_K038,4,38,-3.712275314265027,0.4535617211050552,-4.5429826467279435,-0.10089913577504624
F4_K039,4,39,-3.8579183510619828,0.44255319021462014,-4.633390960179325,-0.10755433192452035
F4_K040,4,40,-3.51727610278052,0.4426630470170946,-4.360931808076556,-0.09632983175124957
F4_K041,4,41,-4.004045463755495,0.45780822323898107,-4.685772258738141,-0.10830004557714468
F4_K042,4,42,-4.296060733708435,0.45215698905970475,-4.916810286406005,-0.11745316470626907
F4_K043,4,43,-4.361427655344948,0.44046506996543167,-4.930771613415469,-0.11775388340719872
F4_K044,4,44,-4.360096150965517,0.4040201930277263,-5.045695410358757,-0.12652823044375214
F4_K045,4,45,-3.439124695963041,0.4497097241788409,-4.403524763996796,-0.0972868315765363
F4_K046,4,46,-4.509477493441522,0.4183847215167348,-5.397539434559549,-0.13979458303906678
F4_K047,4,47,-3.75730644513251,0.4232046470492696,-4.79890212875098,-0.11163485804786735
F4_K048,4,48,-3.8611682355084938,0.45136689299498656,-4.809288584727646,-0.11194335401460047
F4_K049,4,49,-3.210593277767716,0.45530715397453525,-4.1872282812215476,-0.0898557520130714
F4_K050,4,50,-4.189386171284013,0.45881602641151453,-4.794344103093544,-0.10997745058587192
F4_K051,4,51,-3.7594225820150116,0.45042931042969775,-4.69275873968526,-0.10793873737728989
F4_K052,4,52,-4.1730148706065044,0.43433169468194016,-4.896132645630459,-0.11554689858139808
F4_K053,4,53,-3.8017940861369803,0.4483276614564189,-4.789550098433438,-0.10912882083392413
F4_K054,4,54,-4.149917898741868,0.4443464578167267,-4.951687395823451,-0.11564976526402436
F4_K055,4,55,-4.111777228305604,0.4336789602455919,-4.7982770386079086,-0.11144146827696508
F4_K056,4,56,-3.555950771624709,0.47063858431206296,-4.799394178228906,-0.1125129235098868
F4_K057,4,57,-4.515226933057884,0.4371144842189777,-5.207189283502503,-0.12473822442470313
F4_K058,4,58,-4.425470791071937,0.4253820332012634,-5.1303237643588675,-0.12643569212693334
F4_K059,4,59,-4.219328693782026,0.4324973486482587,-4.939836391596005,-0.11896068242970405
F4_K060,4,60,-3.746380115941191,0.4489500821602931,-4.917802304792956,-0.11681785367455742
F4_K061,4,61,-4.4486465517862515,0.4211339502148787,-5.112616196213254,-0.1239774773514342
F4_K062,4,62,-4.29155868972129,0.43779003995784443,-5.01665667992681,-0.11997214291241391
F4_K063,4,63,-4.545116097055096,0.4184785492634505,-5.299280966112401,-0.13248131484283113
F4_K064,4,64,-4.3519872006458185,0.446834676933615,-5.259281314592242,-0.12861898120928375
F4_K065,4,65,-3.5975395338895124,0.4620519939513508,-4.814300269188088,-0.11375468560991985
F4_K066,4,66,-3.9068986419258094,0.4572063004493954,-4.806149994715304,-0.11174258205559805
F4_K067,4,67,-3.9340025254347752,0.4293990469448249,-4.95572098634188,-0.11868603302215225
F4_K068,4,68,-4.865100472211008,0.427308616685585,-5.525112610333234,-0.1385139252972771
F4_K069,4,69,-3.5083566736392204,0.45913073132329185,-4.641043388704244,-0.10494991364629018
F4_K070,4,70,-4.06405537228955,0.4610848616917978,-5.005225266027302,-0.12011719200623082
F4_K071,4,71,-4.599084015314185,0.4251686896405793,-5.602970631469206,-0.14295309071575316
F4_K072,4,72,-3.9914271315729084,0.43697939850290124,-5.052274544457414,-0.12344520060330698
F4_K073,4,73,-4.111804941687809,0.4356255320629099,-5.150583075063855,-0.12692511586150867
F4_K074,4,74,-4.0191743333050844,0.45084796123453924,-5.085892240048824,-0.12121885898481173
F4_K075,4,75,-4.276468981668815,0.4382279611073648,-5.387200713128627,-0.13549059266593333
F4_K076,4,76,-3.4404550917629084,0.45327988787818346,-4.974753689152457,-0.11871698983698657
F4_K077,4,77,-4.17031923082847,0.4405332074075632,-5.141121548567223,-0.12446871115734805
F4_K078,4,78,-4.441027050175533,0.44336779644451624,-5.257949174850428,-0.1278307403851735
F4_K079,4,79,-4.850108238917389,0.42980555248433133,-5.397073388808109,-0.13387142901673624
F4_K080,4,80,-3.7416969788382928,0.4536682263355017,-4.970522225998748,-0.11740313233533999
F4_K081,4,81,-4.67980559182911,0.43254200938444065,-5.42105303671408,-0.13368574679586587
F4_K082,4,82,-3.9213183333845834,0.4368907142714006,-5.010830391803315,-0.11966747428116907
F4_K083,4,83,-4.203855696546679,0.4486259937989752,-5.17006111005767,-0.12681151361250426
F4_K084,4,84,-4.318923876706019,0.45748942233655,-5.146148825390456,-0.12305297370442136
F4_K085,4,85,-4.28916871791513,0.4590477914789297,-5.348352929882333,-0.13272380229182065
F4_K086,4,86,-4.396314366224385,0.47712174447582656,-5.404142980156033,-0.13177422778372133
F4_K087,4,87,-3.970440242898202,0.429520601926118,-5.175295594357808,-0.1261856595820094
F4_K088,4,88,-4.869641126312212,0.413392989731784,-5.558261214743293,-0.14042769330332094
F4_K089,4,89,-4.146492244310531,0.45358473562925816,-5.20886752156781,-0.12495205700511912
F4_K090,4,90,-4.1024569505530675,0.43150608115350464,-5.4671089576535525,-0.1387852600019054
F4_K091,4,91,-4.427700900512445,0.4313188022890305,-5.500424145374735,-0.13819378907144875
F4_K092,4,92,-4.343411438278137,0.45708736428301633,-5.431330914303243,-0.13570938890321105
F4_K093,4,93,-3.914410317543353,0.4515812044006057,-5.164220133575186,-0.12380447343258118
F4_K094,4,94,-4.732450154976822,0.4208166604828692,-5.536698426145406,-0.13794551802564037
F4_K095,4,95,-4.1517330190033235,0.43593739163873163,-5.33825226750402,-0.13166626683374497
F4_K096,4,96,-4.101936961273993,0.4772492777421416,-5.169507466878176,-0.12164766665165601
F4_K097,4,97,-4.252538655576617,0.438646548169817,-5.241513910262502,-0.1274834791753361
F4_K098,4,98,-4.328627775403864,0.43768371499728187,-5.4109574435422285,-0.1322151445714093
F4_K099,4,99,-4.326802682907398,0.4503142709151718,-5.329795082986175,-0.12948658157643556
F4_K100,4,100,-4.466695376835035,0.4477166727149943,-5.443454523917843,-0.13527746716509598
F5_K002,5,2,-4.085543214301046,0.36144460433057757,-3.552601450074617,-0.0842325994256172
F5_K003,5,3,-4.321474922213577,0.4235180081914254,-3.5166127715592648,-0.07197453620977211
F5_K004,5,4,-3.0607182461143405,0.4184065885708049,-2.8033948369757162,-0.0510345072393954
F5_K005,5,5,-2.6745348086989553,0.4657493527488761,-2.601523320524418,-0.032369522478472065
F5_K006,5,6,-3.592747949152661,0.40462143823901714,-3.3775642025626205,-0.05897845874709004
F5_K007,5,7,-2.82045528214293,0.5218257616041676,-2.525476138817827,-0.014428013166604319
F5_K008,5,8,-2.5271134521723013,0.5573585657976553,-1.9273342850450845,0.010770479859611014
F5_K009,5,9,-3.449642027635365,0.4594612390395522,-3.3762624000786983,-0.056201882800775774
F5_K010,5,10,-3.0795840772073313,0.4620107070642421,-2.970903296997819,-0.04515032377734642
F5_K011,5,11,-2.511328381951342,0.5380268818971545,-2.1478958011171496,-0.005935139381138523
F5_K012,5,12,-3.0270144526549525,0.48832302988411086,-2.854719465020778,-0.039118594058606446
F5_K013,5,13,-2.68948046625542,0.5233872378189453,-2.6806891089068503,-0.025538182417602178
F5_K014,5,14,-3.177106828993099,0.46353836331495685,-3.3547817194338365,-0.05478637288862224
F5_K015,5,15,-3.1687904613588804,0.46773141862054674,-3.5424330632158663,-0.06780067363097651
F5_K016,5,16,-2.875224422468167,0.531718137018166,-2.897424091423087,-0.03081270679470503
F5_K017,5,17,-3.0868684171306113,0.49370877227406873,-3.135627874017411,-0.04169457472485377
F5_K018,5,18,-3.1514336008593755,0.5019401948242432,-3.373335753558096,-0.050911405932343286
F5_K019,5,19,-3.1771795457049317,0.48874288140188754,-3.543260189495939,-0.05933558393272054
F5_K020,5,20,-3.599611730234565,0.43892254622863025,-3.8660777581449834,-0.07792679803451752
F5_K021,5,21,-3.3047278873622936,0.5232206864005876,-3.7344654851151553,-0.06452487366697773
F5_K022,5,22,-3.2882418192855245,0.4388607368475837,-3.59870991528702,-0.06567985347508512
F5_K023,5,23,-4.2352643998194806,0.4492833898319404,-4.600385866034045,-0.10629282059211845
F5_K024,5,24,-3.661971939607291,0.48601930285174383,-4.0145827183397405,-0.07748012092456442
F5_K025,5,25,-2.9660549460341246,0.4732121306087139,-3.4821251839798766,-0.06423565929653016
F5_K026,5,26,-3.3248675373137546,0.451604421028371,-3.7051484158195622,-0.07033798084105623
F5_K027,5,27,-3.4662185689612532,0.45808910397596264,-4.1184555283207755,-0.08497188787825305
F5_K028,5,28,-3.588870025929077,0.4697135635179084,-4.068365281684677,-0.0804508458665768
F5_K029,5,29,-3.350745776313926,0.4727795286226167,-4.277139022210681,-0.09307020669786001
F5_K030,5,30,-3.419871276620795,0.4816151150970829,-3.866271233177345,-0.07362470474680692
F5_K031,5,31,-2.895572614443585,0.4921587314022202,-3.394162265792867,-0.055633220785823806
F5_K032,5,32,-4.037693319332512,0.45670760338980615,-4.599424113315095,-0.10187054175358187
F5_K033,5,33,-3.8838310361110997,0.43396779354652354,-4.4734989402962775,-0.09985517332092278
F5_K034,5,34,-3.839806086509222,0.4570323625463579,-4.121665860059793,-0.08721905379860881
F5_K035,5,35,-3.386745752008383,0.4517163967902766,-4.255189747677799,-0.09349958554637437
F5_K036,5,36,-3.273135920224783,0.467442404164846,-4.245113625546065,-0.0925974901936082
F5_K037,5,37,-3.368469911183777,0.4545689392782264,-3.9744614476607425,-0.08188825092206464
F5_K038,5,38,-3.749667985603781,0.45467354484188627,-4.664467718189444,-0.10986365680713069
F5_K039,5,39,-3.8050035639182522,0.4419386504755091,-4.404127518713276,-0.09799589054115057
F5_K040,5,40,-3.832534030325641,0.4658269392422323,-4.477151537339306,-0.09648589704542943
F5_K041,5,41,-3.0667931099353,0.46733227583311643,-3.9428676724253786,-0.07832089406068311
F5_K042,5,42,-3.8120388808533465,0.4426617251611064,-4.690707766260994,-0.10948558450050762
F5_K043,5,43,-3.955331888426626,0.4726838306642792,-4.615282508777877,-0.10287588970030684
F5_K044,5,44,-3.6854848131662736,0.4309985521433791,-4.677842744703131,-0.10994530344202008
F5_K045,5,45,-3.7830003741149127,0.45427737435614657,-4.638159828033446,-0.10302779111970256
F5_K046,5,46,-3.562534466900191,0.43855619360956277,-4.5477322884530835,-0.10391194222746888
F5_K047,5,47,-3.92935917176614,0.41918751656972286,-4.862562226693483,-0.115149744123421
F5_K048,5,48,-3.59908835261646,0.4548549665582675,-4.410728003925054,-0.09643555550605946
F5_K049,5,49,-3.418937337359689,0.44807800949913484,-4.368498331021585,-0.09465397967959187
F5_K050,5,50,-3.782227619375895,0.43674289919898857,-4.74281764010647,-0.11129355611228084
F5_K051,5,51,-3.4234986336546016,0.42391371313343684,-4.435983960638791,-0.09968364797979465
F5_K052,5,52,-4.293312594650006,0.4175543214931295,-4.9528704975357805,-0.1196562879658659
F5_K053,5,53,-4.393847462593745,0.413630252638897,-5.168525318065454,-0.12744571805175053
F5_K054,5,54,-3.8757798955033844,0.44046578275670556,-4.931635734458001,-0.11860043999107692
F5_K055,5,55,-3.772322709928014,0.43814546268254906,-4.520919171932512,-0.09984331386086896
F5_K056,5,56,-4.028538492609982,0.45536370083292926,-4.862241895095173,-0.11452492033487749
F5_K057,5,57,-3.9133432133903074,0.4062221485380514,-4.9516320327579,-0.11845604438315224
F5_K058,5,58,-3.9865889038608806,0.4542659447152067,-4.5450769527797865,-0.09944430437753551
F5_K059,5,59,-3.760421113081152,0.450272262394454,-4.800903990536582,-0.10863338897086636
F5_K060,5,60,-3.9928725048516793,0.4453327844326636,-4.8325102275328895,-0.11282142968589746
F5_K061,5,61,-3.647639890105534,0.46085149563769245,-4.7177638304214335,-0.10539430974364333
F5_K062,5,62,-4.224045862643069,0.4470268730813854,-4.880709670420166,-0.11104582038171212
F5_K063,5,63,-3.895642512324274,0.4404203037291451,-4.7637539756938985,-0.11200024329941471
F5_K064,5,64,-3.6094720514817578,0.4693017571935979,-4.521609163561957,-0.09888815301444137
F5_K065,5,65,-4.375226015642087,0.4499697137511819,-5.055942961555874,-0.1200223086511905
F5_K066,5,66,-4.111039534621121,0.4541012679364203,-5.055095719442144,-0.12057537016733304
F5_K067,5,67,-4.323734732024471,0.43665986773006804,-5.170768919260388,-0.12456779995710351
F5_K068,5,68,-4.511553129710684,0.429324986914367,-5.319168166956108,-0.13300252562519604
F5_K069,5,69,-4.0165903400789915,0.4306010310182776,-4.896326573155572,-0.1140215283914095
F5_K070,5,70,-4.308193574399577,0.42644042685812883,-5.083322876327145,-0.12240221341129826
F5_K071,5,71,-3.467927688850597,0.4581671695292655,-4.679173920003095,-0.10768743868885718
F5_K072,5,72,-4.164150611170407,0.4423978103355273,-5.102306663471314,-0.12129233835296743
F5_K073,5,73,-4.83101941378523,0.43830211317364853,-5.49549208443178,-0.13857230652322713
F5_K074,5,74,-4.174702458992895,0.4329752084308547,-5.302181377380703,-0.13174980829705918
F5_K075,5,75,-4.503349184486939,0.4419008673828077,-5.382632085890532,-0.1322849302768493
F5_K076,5,76,-4.148417699728164,0.44928611420601344,-5.128439807618276,-0.12397959689194504
F5_K077,5,77,-4.175169010516593,0.45279726130342063,-5.2790373476169865,-0.129630936904495
F5_K078,5,78,-3.747813297090897,0.4647658293413131,-4.952184129964779,-0.11438645898617662
F5_K079,5,79,-4.2144605145909555,0.450687654919391,-5.273230321251397,-0.12539687736516852
F5_K080,5,80,-4.271698666784033,0.45916317506676896,-5.127681880663113,-0.12177729462275089
F5_K081,5,81,-4.110660628632228,0.445865350818273,-4.948870758037892,-0.11538991778182081
F5_K082,5,82,-4.570526649439825,0.4566157007955259,-5.312215086797888,-0.13218797138662142
F5_K083,5,83,-4.913104978433483,0.4545880486215199,-5.7694500922132494,-0.14667838862669508
F5_K084,5,84,-4.3075614437968754,0.4497457757931385,-5.260136985302255,-0.12780173362378117
F5_K085,5,85,-4.280763432393656,0.45922317317196476,-5.091200590244402,-0.12017837180852797
F5_K086,5,86,-4.184793695860596,0.45668779109040397,-5.332966922112923,-0.13108856476817707
F5_K087,5,87,-4.404715675007082,0.4393011592279521,-5.3893693733263,-0.13368502536651228
F5_K088,5,88,-3.9204086971673022,0.42613032867703127,-5.204749415836086,-0.12441592106045375
F5_K089,5,89,-4.506001592995277,0.4195580208050507,-5.391806082130311,-0.13487223740468937
F5_K090,5,90,-4.116194084678541,0.45604882600264873,-5.061436624755832,-0.11914476519255997
F5_K091,5,91,-4.580457003243428,0.4434201416275375,-5.475909463671854,-0.13678780293269727
F5_K092,5,92,-5.032078641099159,0.4298859087845653,-5.788532534623939,-0.14787356771674007
F5_K093,5,93,-4.157520882760157,0.45393542107708484,-5.342988997368261,-0.13258731012364777
F5_K094,5,94,-4.929067511022331,0.4590905299318518,-5.6326086816125756,-0.13993265392626125
F5_K095,5,95,-4.099449238830951,0.4507789895690308,-5.124743141188189,-0.12158643065264484
F5_K096,5,96,-5.215599850522437,0.42980343639982327,-5.794415729518271,-0.1473432327870706
F5_K097,5,97,-4.731790400215758,0.4201976479129817,-5.564834339492582,-0.1404059946932557
F5_K098,5,98,-4.650472415064418,0.4290922372832544,-5.509257302555626,-0.13798279214189932
F5_K099,5,99,-4.877408858912908,0.4267566320998295,-5.680570621938261,-0.1425820076812944
F5_K100,5,100,-4.209179426067901,0.4583900413056627,-5.305257399119342,-0.1252793714786966
