DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81,Topic_82,Topic_83,Topic_84,Topic_85,Topic_86,Topic_87,Topic_88,Topic_89,Topic_90,Topic_91,Topic_92,Topic_93,Topic_94,Topic_95,Topic_96
8042410,108,0,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.9856604,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302,0.00015097302
8673465,108,0,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.07883255,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.91004056,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366,0.000118374366
9175625,108,0,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.13108304,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.85636497,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342,0.00013355342
9245791,108,0,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.08247361,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.8947528,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572,0.00024225572
9346876,108,0,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.9880781,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055,0.0001255055
9352931,108,0,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.89556766,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.09234602,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068,0.0001286068
10051610,108,0,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.08914896,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.8875351,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604,0.00024802604
10087618,108,0,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.31071264,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.65552336,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083,0.0003592083
10320929,108,0,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.9789434,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734,0.00022163734
10700148,108,0,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.27850077,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.6942976,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383,0.00028935383
