DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14
8042410,108,0,0.20490153,0.0010353077,0.6847168,0.0010353085,0.05578471,0.001035309,0.0010353093,0.0010353089,0.0010353077,0.0010353136,0.0010353074,0.0010353115,0.0010353087,0.044244125
8673465,108,0,0.0008117263,0.98944795,0.0008117263,0.0008117243,0.00081172516,0.0008117243,0.0008117252,0.00081172516,0.00081172405,0.00081172556,0.0008117259,0.0008117258,0.00081172463,0.000811725
9175625,108,0,0.0009158137,0.38767502,0.6013356,0.00091581314,0.0009158157,0.0009158161,0.0009158145,0.00091581297,0.00091581256,0.00091581256,0.00091581343,0.0009158157,0.00091581745,0.0009158136
9245791,108,0,0.001661229,0.9784036,0.0016612312,0.0016612269,0.0016612227,0.0016612252,0.0016612273,0.0016612242,0.0016612255,0.0016612249,0.0016612259,0.0016612341,0.0016612245,0.0016612262
9346876,108,0,0.25230545,0.61172,0.12650691,0.00086072437,0.000860727,0.0008607265,0.0008607259,0.0008607217,0.0008607231,0.0008607224,0.00086072506,0.0008607241,0.00086072204,0.0008607237
9352931,108,0,0.00088190305,0.16260198,0.27227324,0.00088190177,0.00088190136,0.0008819034,0.555424,0.0008819013,0.00088190177,0.0008819046,0.00088190386,0.00088190165,0.0008819042,0.00088190404
10051610,108,0,0.03931843,0.441564,0.40323886,0.0017008501,0.0017008467,0.0017008492,0.0017008538,0.0017008495,0.0017008475,0.0017008497,0.0017008536,0.0017008492,0.098869875,0.0017008509
10087618,108,0,0.0024632826,0.86382014,0.0024632916,0.0024632858,0.10662061,0.0024632826,0.0024632844,0.0024632884,0.0024632963,0.0024632898,0.0024632995,0.0024632837,0.0024632828,0.0024632842
10320929,108,0,0.0015198746,0.1456382,0.37271994,0.0015198715,0.001519881,0.0015198732,0.0015198792,0.0015198761,0.0015198746,0.0015198723,0.4649233,0.0015198753,0.001519873,0.0015198741
10700148,108,0,0.0019843215,0.14936507,0.4208175,0.0019843234,0.0019843348,0.0019843215,0.0019843262,0.001984319,0.0019843234,0.0019843176,0.0019843185,0.40798992,0.001984318,0.0019843173
10725388,108,0,0.00078497466,0.9897957,0.0007849755,0.0007849748,0.00078497635,0.00078497565,0.00078497647,0.00078497326,0.00078497437,0.00078497356,0.0007849759,0.00078497495,0.0007849745,0.00078497466
10806067,108,0,0.0008711178,0.0008711186,0.9886758,0.00087111717,0.0008711166,0.0008711164,0.00087111804,0.000871117,0.0008711165,0.0008711169,0.0008711172,0.00087111816,0.0008711172,0.0008711182
10946305,108,0,0.0011710838,0.0011710859,0.001171084,0.0011710824,0.0011710809,0.0011710927,0.0011710849,0.0011710817,0.0011710803,0.0011710807,0.0011710834,0.0011710814,0.98477584,0.0011710827
10969025,108,0,0.0010661862,0.9861401,0.0010661888,0.0010661843,0.0010661881,0.0010661868,0.0010661869,0.0010661868,0.0010661841,0.0010661873,0.0010661872,0.0010661854,0.0010661894,0.0010661861
11950889,108,0,0.00071432296,0.0007143235,0.990714,0.0007143224,0.0007143223,0.00071432424,0.0007143231,0.00071432337,0.00071432255,0.00071432267,0.00071432255,0.0007143231,0.0007143232,0.0007143232
12217649,108,0,0.0011522111,0.42795283,0.29437172,0.0011522082,0.03025371,0.23589948,0.0011522108,0.0011522092,0.0011522096,0.0011522153,0.001152211,0.0011522115,0.0011522102,0.0011522134
12297500,108,0,0.0007764432,0.00077644555,0.0007764433,0.0007764414,0.0007764406,0.00077644456,0.0007764436,0.0007764406,0.00077644107,0.0007764408,0.9899064,0.00077644247,0.0007764414,0.00077644223
12415118,108,0,0.000978551,0.0009785541,0.61777043,0.0009785495,0.000978553,0.0009785503,0.3384063,0.0009785496,0.0009785503,0.0009785492,0.033059392,0.0009785512,0.0009785516,0.0009785501
12417022,108,0,0.001116149,0.001116156,0.0011161605,0.0011161476,0.001116149,0.0011161471,0.9854899,0.0011161466,0.001116148,0.0011161494,0.0011161492,0.0011161481,0.0011161476,0.001116148
12461557,108,0,0.0690335,0.6426242,0.002164789,0.0021647837,0.20188467,0.0021647848,0.0021647902,0.0021647848,0.0021647823,0.0021647846,0.06480978,0.0021647906,0.0021647864,0.0021647848
12496124,108,0,0.0014882059,0.38412523,0.0014882148,0.001488206,0.0014882165,0.0014882096,0.0014882041,0.0014882111,0.0014882062,0.0014882041,0.0014882088,0.59801626,0.0014882041,0.0014882041
12496132,108,0,0.0008711506,0.11504813,0.094594896,0.0008711499,0.0008711593,0.78077453,0.0008711515,0.0008711507,0.00087115116,0.0008711502,0.0008711538,0.000871152,0.0008711525,0.000871151
