Topic,Documents
Topic_1,4
Topic_10,3
Topic_11,9
Topic_12,3
Topic_13,3
Topic_14,3
Topic_15,1
Topic_17,4
Topic_18,9
Topic_19,8
Topic_2,1
Topic_22,6
Topic_23,3
Topic_24,2
Topic_25,2
Topic_26,1
Topic_27,3
Topic_28,1
Topic_29,3
Topic_3,2
Topic_30,1
Topic_31,1
Topic_32,2
Topic_33,1
Topic_35,2
Topic_36,1
Topic_37,2
Topic_38,1
Topic_39,1
Topic_4,6
Topic_40,4
Topic_41,1
Topic_42,3
Topic_43,3
Topic_45,1
Topic_47,2
Topic_48,4
Topic_49,2
Topic_5,5
Topic_50,5
Topic_51,1
Topic_52,4
Topic_53,4
Topic_54,5
Topic_55,2
Topic_57,2
Topic_58,2
Topic_59,2
Topic_6,2
Topic_60,1
Topic_61,2
Topic_62,4
Topic_63,3
Topic_64,5
Topic_66,3
Topic_67,2
Topic_68,2
Topic_69,4
Topic_7,2
Topic_71,3
Topic_73,3
Topic_74,1
Topic_75,1
Topic_76,3
Topic_78,3
Topic_79,5
Topic_8,4
Topic_80,1
Topic_81,1
Topic_82,4
Topic_83,1
Topic_84,5
Topic_85,7
Topic_86,2
Topic_87,1
Topic_88,3
Topic_89,1
Topic_9,2
Topic_90,2
Topic_91,2
Topic_92,3
Topic_93,3
Topic_94,6
Topic_95,2
