TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,835,day,0.037944227
0,Topic_1,2,469,apoptosis,0.028471017
0,Topic_1,3,390,tissue,0.028468784
0,Topic_1,4,366,human,0.024465753
0,Topic_1,5,639,prion,0.023735315
0,Topic_1,6,670,prnp,0.019000454
0,Topic_1,7,561,polymorphism,0.018998822
0,Topic_1,8,71,detected,0.018997248
0,Topic_1,9,761,cancer,0.014323651
0,Topic_1,10,645,codon,0.014263578
0,Topic_1,11,249,however,0.014259783
0,Topic_1,12,825,mitogenic,0.014253251
0,Topic_1,13,162,level,0.013390742
0,Topic_1,14,349,pathway,0.012018901
0,Topic_1,15,128,factor,0.011817536
0,Topic_1,16,19,expression,0.009678299
0,Topic_1,17,54,tumor,0.009567856
0,Topic_1,18,61,also,0.009524312
0,Topic_1,19,587,disease,0.009524098
0,Topic_1,20,519,susceptibility,0.009523465
1,Topic_2,1,644,cjd,0.06672544
1,Topic_2,2,639,prion,0.05209575
1,Topic_2,3,636,mutation,0.03980273
1,Topic_2,4,587,disease,0.03903083
1,Topic_2,5,673,subject,0.03851438
1,Topic_2,6,557,genotype,0.03851438
1,Topic_2,7,670,prnp,0.03851438
1,Topic_2,8,21,found,0.028808828
1,Topic_2,9,44,sequence,0.025721084
1,Topic_2,10,361,coding,0.025721084
1,Topic_2,11,223,known,0.025721084
1,Topic_2,12,140,property,0.023792207
1,Topic_2,13,106,revealed,0.01483284
1,Topic_2,14,662,pathogenesis,0.014068405
1,Topic_2,15,288,form,0.013986431
1,Topic_2,16,675,case,0.013198246
1,Topic_2,17,394,corresponding,0.012927745
1,Topic_2,18,549,risk,0.012927745
1,Topic_2,19,507,key,0.012927745
1,Topic_2,20,630,abnormal,0.012927745
2,Topic_3,1,232,signaling,0.02335612
2,Topic_3,2,19,expression,0.023355754
2,Topic_3,3,823,insulin,0.019470211
2,Topic_3,4,349,pathway,0.019469704
2,Topic_3,5,128,factor,0.017851148
2,Topic_3,6,318,membrane,0.015585616
2,Topic_3,7,621,finding,0.015584981
2,Topic_3,8,294,line,0.015584467
2,Topic_3,9,59,activity,0.015584264
2,Topic_3,10,366,human,0.015583965
2,Topic_3,11,202,activation,0.015583767
2,Topic_3,12,323,role,0.014219647
2,Topic_3,13,134,inhibitor,0.011698732
2,Topic_3,14,468,action,0.011698437
2,Topic_3,15,109,suggest,0.011698391
2,Topic_3,16,229,regulation,0.011698356
2,Topic_3,17,226,phosphorylation,0.011698351
2,Topic_3,18,86,involved,0.011698312
2,Topic_3,19,222,kinase,0.011698294
2,Topic_3,20,166,molecule,0.011698261
3,Topic_4,1,469,apoptosis,0.033054907
3,Topic_4,2,170,receptor,0.030785158
3,Topic_4,3,19,expression,0.029403234
