DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61
8042410,108,0,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.985743,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009,0.0002376009
8673465,108,0,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.00018629295,0.98882234,0.00018629295,0.00018629295
9175625,108,0,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.00021018549,0.31691194,0.00021018549,0.6706871
9245791,108,0,0.00038126888,0.57720757,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.00038126888,0.4002974,0.00038126888,0.00038126888
9346876,108,0,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.00019751777,0.98814887,0.00019751777,0.00019751777,0.00019751777
9352931,108,0,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.9878549,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525,0.00020239525
10051610,108,0,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.9765806,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397,0.00039033397
10087618,108,0,0.00056531065,0.00056531065,0.00056531065,0.48097938,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.00056531065,0.48566687,0.00056531065,0.00056531065
10320929,108,0,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.76976943,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.116179325,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.00034881465,0.09382137,0.00034881465,0.00034881465
10700148,108,0,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.777442,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.00045538964,0.19568989,0.00045538964,0.00045538964
