Topic,Documents
Topic_1,4
Topic_10,6
Topic_11,5
Topic_12,3
Topic_13,3
Topic_14,5
Topic_15,6
Topic_17,10
Topic_18,5
Topic_19,1
Topic_2,8
Topic_20,5
Topic_21,1
Topic_22,10
Topic_23,4
Topic_24,1
Topic_25,4
Topic_26,10
Topic_27,3
Topic_28,3
Topic_29,2
Topic_3,4
Topic_30,7
Topic_31,5
Topic_32,4
Topic_33,4
Topic_34,2
Topic_35,3
Topic_36,4
Topic_37,6
Topic_38,7
Topic_39,4
Topic_4,2
Topic_40,2
Topic_41,2
Topic_42,3
Topic_43,1
Topic_44,4
Topic_45,10
Topic_46,2
Topic_47,7
Topic_48,3
Topic_49,3
Topic_5,1
Topic_50,1
Topic_51,5
Topic_52,1
Topic_53,3
Topic_54,2
Topic_55,2
Topic_56,5
Topic_57,1
Topic_58,2
Topic_59,3
Topic_6,2
Topic_60,9
Topic_61,5
Topic_7,6
Topic_8,1
Topic_9,3
