DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29
8042410,108,0,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.5406224,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.44526964,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123,0.0005225123
8132718,108,0,0.00036685375,0.9897275,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375,0.00036685375
8673465,108,0,0.00039190514,0.00039190514,0.58414245,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.13412523,0.00039190514,0.27154282,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514,0.00039190514
8707050,108,0,0.00059456885,0.00059456885,0.98335284,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885,0.00059456885
9175625,108,0,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.9890275,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867,0.000391867
9245791,108,0,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.23659909,0.0007837835,0.0007837835,0.0007837835,0.32206377,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.42095903,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.0007837835,0.0007837835
9346876,108,0,0.00040572448,0.00040572448,0.6180555,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.3361286,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.035266988,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448,0.00040572448
9352931,108,0,0.0004365186,0.0004365186,0.9877768,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186,0.0004365186
9591694,108,0,0.00037080297,0.00037080297,0.989617,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297,0.00037080297
10100328,108,0,0.00048570512,0.00048570512,0.98639953,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512,0.00048570512
