Topic,Documents
Topic_1,7
Topic_10,3
Topic_11,3
Topic_12,5
Topic_13,8
Topic_15,3
Topic_16,2
Topic_17,4
Topic_18,3
Topic_19,15
Topic_2,2
Topic_20,2
Topic_21,2
Topic_22,4
Topic_23,2
Topic_24,3
Topic_25,1
Topic_26,6
Topic_28,1
Topic_29,5
Topic_3,9
Topic_30,6
Topic_31,8
Topic_32,4
Topic_33,4
Topic_34,3
Topic_35,6
Topic_36,7
Topic_37,2
Topic_38,13
Topic_39,3
Topic_4,3
Topic_40,7
Topic_41,1
Topic_42,6
Topic_43,4
Topic_44,6
Topic_45,6
Topic_46,2
Topic_47,1
Topic_48,1
Topic_49,17
Topic_50,4
Topic_51,4
Topic_52,6
Topic_53,2
Topic_54,3
Topic_55,3
Topic_6,9
Topic_7,4
Topic_8,1
Topic_9,4
