DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54
8042410,108,0,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.00026839352,0.98577523,0.00026839352,0.00026839352,0.00026839352,0.00026839352
8673465,108,0,0.00021044847,0.98884743,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847,0.00021044847
9175625,108,0,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.9874168,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979,0.00023742979
9245791,108,0,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.97717214,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549,0.00043067549
9346876,108,0,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.98817515,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404,0.00022312404
9352931,108,0,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.9878834,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563,0.00022863563
10051610,108,0,0.00044095807,0.00044095807,0.3277559,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.6493141,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807,0.00044095807
10087618,108,0,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.0006386005,0.96615416
10320929,108,0,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.97911507,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948,0.00039402948
10700148,108,0,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.97273403,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547,0.00051443547
