Topic,Documents
Topic_1,3
Topic_10,2
Topic_11,4
Topic_12,3
Topic_13,4
Topic_14,6
Topic_15,3
Topic_17,5
Topic_18,4
Topic_19,2
Topic_2,4
Topic_20,5
Topic_22,5
Topic_23,2
Topic_24,3
Topic_25,2
Topic_26,7
Topic_27,2
Topic_28,2
Topic_29,3
Topic_3,1
Topic_30,5
Topic_31,2
Topic_32,3
Topic_33,3
Topic_34,2
Topic_35,1
Topic_36,1
Topic_37,6
Topic_38,3
Topic_39,6
Topic_4,1
Topic_40,2
Topic_41,5
Topic_42,4
Topic_45,2
Topic_46,2
Topic_47,4
Topic_48,2
Topic_49,3
Topic_50,1
Topic_51,1
Topic_52,1
Topic_53,2
Topic_54,3
Topic_55,2
Topic_56,1
Topic_57,2
Topic_59,3
Topic_6,2
Topic_60,4
Topic_61,3
Topic_63,2
Topic_65,2
Topic_67,3
Topic_69,1
Topic_7,4
Topic_70,2
Topic_73,3
Topic_74,2
Topic_75,7
Topic_76,2
Topic_77,5
Topic_78,2
Topic_79,8
Topic_8,1
Topic_80,3
Topic_81,1
Topic_82,1
Topic_83,5
Topic_84,2
Topic_85,1
Topic_86,6
Topic_87,3
Topic_9,7
Topic_90,3
Topic_91,2
Topic_92,3
Topic_93,2
Topic_94,3
