Topic,Documents
Topic_1,3
Topic_10,3
Topic_11,2
Topic_12,7
Topic_13,3
Topic_14,1
Topic_15,1
Topic_16,1
Topic_17,2
Topic_18,2
Topic_19,4
Topic_2,1
Topic_20,3
Topic_22,3
Topic_23,1
Topic_24,1
Topic_26,4
Topic_27,1
Topic_29,4
Topic_3,9
Topic_30,1
Topic_31,4
Topic_32,2
Topic_33,3
Topic_34,2
Topic_35,7
Topic_36,5
Topic_37,2
Topic_38,4
Topic_39,1
Topic_4,6
Topic_40,4
Topic_42,3
Topic_44,1
Topic_45,5
Topic_49,5
Topic_5,10
Topic_50,1
Topic_51,3
Topic_52,6
Topic_53,1
Topic_54,2
Topic_55,4
Topic_56,3
Topic_57,8
Topic_58,4
Topic_59,9
Topic_6,3
Topic_60,3
Topic_61,4
Topic_62,3
Topic_63,2
Topic_64,2
Topic_65,8
Topic_66,6
Topic_67,4
Topic_68,8
Topic_69,4
Topic_7,2
Topic_70,5
Topic_71,4
Topic_72,2
Topic_73,3
Topic_75,6
Topic_8,3
Topic_9,6
