DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75
8042410,108,0,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.98504734,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612,0.00020202612
8132718,108,0,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.98950255,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977,0.00014184977
8673465,108,0,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.9887858,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795,0.00015151795
8707050,108,0,0.00022989708,0.00022989708,0.8567824,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.12643628,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708,0.00022989708
9175625,108,0,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.9887858,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194,0.0001515194
9245791,108,0,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.97757524,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419,0.0003030419
9346876,108,0,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.00015686771,0.98839176,0.00015686771,0.00015686771
9352931,108,0,0.00016878283,0.00016878283,0.9875075,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283,0.00016878283
9591694,108,0,0.00014337944,0.00014337944,0.5047778,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.48475453,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944,0.00014337944
10100328,108,0,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.9861015,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025,0.00018780025
