DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55
8132718,108,0,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.98987806,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635,0.00018744635
8673465,108,0,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.98921096,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413,0.00019980413
8707050,108,0,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.21353711,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.479173,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.00031350763,0.29098767,0.00031350763,0.00031350763,0.00031350763,0.00031350763
9175625,108,0,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.98844886,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142,0.00021391142
9245791,108,0,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.98147535,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358,0.00034306358
9591694,108,0,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.00019342944,0.9895549,0.00019342944,0.00019342944,0.00019342944,0.00019342944
10051610,108,0,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.6636759,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.14672476,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.00045459473,0.16596058,0.00045459473,0.00045459473,0.00045459473,0.00045459473
10087618,108,0,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.44205475,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.0005682343,0.27061194,0.0005682343,0.0005682343,0.0005682343,0.25778505
10100328,108,0,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.98556143,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865,0.00026738865
10320929,108,0,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.97911036,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255,0.00038686255
