DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69
8042410,108,0,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.9861182,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906,0.00020412906
8132718,108,0,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.98904765,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344,0.0001610344
8673465,108,0,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.9889255,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441,0.0001628441
8707050,108,0,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.98271006,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832,0.00025426832
9346876,108,0,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.20779923,0.00017674922,0.00017674922,0.00017674922,0.78035665,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922,0.00017674922
9352931,108,0,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.98783225,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876,0.00017892876
9591694,108,0,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.9887998,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535,0.00016469535
10051610,108,0,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.97708106,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986,0.00033704986
10087618,108,0,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.9701356,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806,0.00043918806
10100328,108,0,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.9857146,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857,0.00021004857
