Topic,Documents
Topic_1,2
Topic_10,6
Topic_100,1
Topic_11,3
Topic_12,2
Topic_13,5
Topic_14,1
Topic_15,2
Topic_17,3
Topic_18,4
Topic_19,3
Topic_2,1
Topic_20,4
Topic_21,1
Topic_22,5
Topic_23,3
Topic_24,1
Topic_25,3
Topic_26,2
Topic_27,4
Topic_29,6
Topic_3,1
Topic_30,4
Topic_31,4
Topic_32,1
Topic_33,5
Topic_34,1
Topic_35,4
Topic_36,1
Topic_37,2
Topic_38,4
Topic_39,3
Topic_4,4
Topic_41,4
Topic_42,3
Topic_43,3
Topic_44,3
Topic_45,1
Topic_46,2
Topic_47,3
Topic_48,1
Topic_49,3
Topic_5,5
Topic_50,3
Topic_51,2
Topic_52,6
Topic_54,5
Topic_55,2
Topic_57,3
Topic_58,1
Topic_6,1
Topic_60,2
Topic_61,4
Topic_62,2
Topic_63,5
Topic_64,1
Topic_65,1
Topic_66,1
Topic_67,2
Topic_68,3
Topic_69,2
Topic_7,2
Topic_71,3
Topic_72,4
Topic_73,5
Topic_74,1
Topic_75,1
Topic_76,4
Topic_77,2
Topic_78,1
Topic_79,1
Topic_8,3
Topic_80,2
Topic_81,5
Topic_82,3
Topic_84,2
Topic_85,8
Topic_86,1
Topic_87,3
Topic_88,3
Topic_89,2
Topic_90,2
Topic_93,2
Topic_94,2
Topic_95,1
Topic_96,2
Topic_97,3
Topic_98,2
