TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,850,shh,0.042256445
0,Topic_1,2,842,hedgehog,0.03243379
0,Topic_1,3,222,embryo,0.03158215
0,Topic_1,4,13,development,0.028651703
0,Topic_1,5,18,expression,0.02766353
0,Topic_1,6,186,signaling,0.01701615
0,Topic_1,7,763,overexpression,0.0154699655
0,Topic_1,8,132,within,0.011908352
0,Topic_1,9,631,cns,0.011907929
0,Topic_1,10,125,reporter,0.011907929
0,Topic_1,11,41,sequence,0.011907929
0,Topic_1,12,404,identified,0.011907929
0,Topic_1,13,601,mouse,0.011907927
0,Topic_1,14,380,type,0.011907927
0,Topic_1,15,78,mutant,0.011907927
0,Topic_1,16,848,midline,0.011907927
0,Topic_1,17,418,including,0.011907863
0,Topic_1,18,761,variety,0.011901214
0,Topic_1,19,499,develop,0.011750378
0,Topic_1,20,602,mutation,0.010556703
1,Topic_2,1,88,result,0.021488737
1,Topic_2,2,602,mutation,0.019936973
1,Topic_2,3,745,growth,0.019740192
1,Topic_2,4,601,mouse,0.018421926
1,Topic_2,5,694,phenotype,0.017876826
1,Topic_2,6,55,also,0.013700356
1,Topic_2,7,78,mutant,0.013474521
1,Topic_2,8,690,carrying,0.012911458
1,Topic_2,9,427,construct,0.012909547
1,Topic_2,10,273,beta,0.011729627
1,Topic_2,11,204,may,0.010621285
1,Topic_2,12,265,factor,0.009965979
1,Topic_2,13,452,test,0.009407119
1,Topic_2,14,487,serum,0.009359338
1,Topic_2,15,95,two,0.00928359
1,Topic_2,16,172,increase,0.009209105
1,Topic_2,17,577,whereas,0.009054909
1,Topic_2,18,206,one,0.008675968
1,Topic_2,19,805,lung,0.00850616
1,Topic_2,20,321,effect,0.008454653
2,Topic_3,1,830,abeta,0.04660831
2,Topic_3,2,554,disease,0.027743507
2,Topic_3,3,602,mutation,0.027620113
2,Topic_3,4,152,activation,0.025214847
2,Topic_3,5,482,patient,0.025194874
2,Topic_3,6,699,alzheimers,0.02441483
2,Topic_3,7,204,may,0.020977598
2,Topic_3,8,681,deposition,0.020751169
2,Topic_3,9,409,neuronal,0.019758806
2,Topic_3,10,753,apoptosis,0.018041609
2,Topic_3,11,506,clinical,0.016915014
2,Topic_3,12,369,loss,0.015631063
2,Topic_3,13,525,value,0.014452076
2,Topic_3,14,754,death,0.013975896
2,Topic_3,15,37,positive,0.011119078
2,Topic_3,16,738,tumour,0.010862685
2,Topic_3,17,638,sporadic,0.010862685
2,Topic_3,18,282,inhibition,0.010862685
2,Topic_3,19,642,case,0.010857195
2,Topic_3,20,632,contribute,0.010842971
3,Topic_4,1,117,level,0.028964877
3,Topic_4,2,478,dna,0.022547945
3,Topic_4,3,467,mrna,0.019338856
3,Topic_4,4,152,activation,0.019338856
3,Topic_4,5,707,apc,0.016129764
3,Topic_4,6,8,cellular,0.014047499
3,Topic_4,7,840,damage,0.012920672
3,Topic_4,8,712,malignant,0.012920672
3,Topic_4,9,372,polypeptide,0.01292067
3,Topic_4,10,435,n,0.01292067
3,Topic_4,11,71,gfp,0.012920669
3,Topic_4,12,844,patterning,0.012271466
3,Topic_4,13,281,increased,0.011639868
3,Topic_4,14,730,lead,0.011040521
3,Topic_4,15,93,study,0.010837392
