DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81,Topic_82,Topic_83
8042410,108,0,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.98608464,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221,0.00016970221
8132718,108,0,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.5383787,0.00012818004,0.00012818004,0.00012818004,0.3759833,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.0753844,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004,0.00012818004
8707050,108,0,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.9829674,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309,0.0002077309
9175625,108,0,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.00013387614,0.98902225,0.00013387614,0.00013387614,0.00013387614,0.00013387614
9245791,108,0,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.97852343,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356,0.0002619356
9346876,108,0,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.9876506,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084,0.0001506084
9352931,108,0,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.9879515,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936,0.000146936
9591694,108,0,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.9882386,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607,0.00014343607
10051610,108,0,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.9770253,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966,0.0002801966
10087618,108,0,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.96912557,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151,0.0003765151
