DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25
8042410,108,0,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.00056343724,0.9864775,0.00056343724,0.00056343724,0.00056343724
8132718,108,0,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.9897864,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148,0.00042556148
8707050,108,0,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.543895,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.44024125,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.0006897205,0.0006897205
9175625,108,0,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.18833876,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.80143803,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.00044448013,0.00044448013
9245791,108,0,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.9791288,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803,0.00086961803
9346876,108,0,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.9879993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993,0.00050001993
9352931,108,0,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.00048783104,0.98829204
9591694,108,0,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.2964279,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.0004762098,0.69261914,0.0004762098
10051610,108,0,0.000930338,0.000930338,0.000930338,0.000930338,0.000930338,0.000930338,0.000930338,0.000930338,0.000930338,0.000930338,0.000930338,0.3821887,0.000930338,0.000930338,0.000930338,0.000930338,0.000930338,0.000930338,0.000930338,0.5964132,0.000930338,0.000930338,0.000930338,0.000930338,0.000930338
10087618,108,0,0.0012500763,0.0012500763,0.0012500763,0.0012500763,0.0012500763,0.0012500763,0.0012500763,0.31490558,0.0012500763,0.0012500763,0.0012500763,0.54541373,0.0012500763,0.0012500763,0.0012500763,0.0012500763,0.0012500763,0.0012500763,0.0012500763,0.0012500763,0.112178706,0.0012500763,0.0012500763,0.0012500763,0.0012500763
10100328,108,0,0.00054060173,0.00054060173,0.00054060173,0.2838434,0.00054060173,0.43717644,0.00054060173,0.00054060173,0.00054060173,0.00054060173,0.00054060173,0.00054060173,0.00054060173,0.00054060173,0.00054060173,0.00054060173,0.00054060173,0.00054060173,0.00054060173,0.00054060173,0.26708665,0.00054060173,0.00054060173,0.00054060173,0.00054060173
10320929,108,0,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.97912925,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045,0.0008696045
10531012,108,0,0.0004396083,0.0004396083,0.0004396083,0.0004396083,0.0004396083,0.15288655,0.0004396083,0.0004396083,0.104051836,0.24631427,0.0004396083,0.3940048,0.0004396083,0.0004396083,0.0004396083,0.0004396083,0.0004396083,0.0004396083,0.0004396083,0.0004396083,0.0004396083,0.0004396083,0.0004396083,0.09395017,0.0004396083
10700148,108,0,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.17120455,0.0011765717,0.0011765717,0.6461209,0.0011765717,0.15678957,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.0011765717,0.0011765717
10806067,108,0,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.9888364,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536,0.00046514536
10946305,108,0,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.98426104,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848,0.0006557848
10969025,108,0,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.20923267,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.0005883106,0.77723616,0.0005883106,0.0005883106
