DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61
8042410,108,0,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.9850947,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952,0.0002483952
8132718,108,0,0.00017440313,0.98953444,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313,0.00017440313
8673465,108,0,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.9888214,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296,0.00018629296
8707050,108,0,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.24677508,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.7365485,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608,0.0002826608
9175625,108,0,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.98882145,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264,0.00018629264
9245791,108,0,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.00037258503,0.9776449
9346876,108,0,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.17791612,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.6847213,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.12617487,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075,0.00019288075
9352931,108,0,0.00020752006,0.00020752006,0.9875473,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006,0.00020752006
9591694,108,0,0.00017628209,0.00017628209,0.6848697,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.3047288,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209,0.00017628209
10100328,108,0,0.00023091998,0.16770867,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.11122398,0.00023091998,0.00023091998,0.00023091998,0.16911346,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.30920446,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.12273712,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.10731212,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998,0.00023091998
