DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78
8042410,108,0,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.9669917,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.01928761,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637,0.00018057637
8132718,108,0,0.00013639175,0.9895004,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175,0.00013639175
8707050,108,0,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.09086169,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.892338,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094,0.00022105094
9175625,108,0,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.989032,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338,0.00014245338
9245791,108,0,0.00027871146,0.00027871146,0.9785381,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146,0.00027871146
9346876,108,0,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.2976411,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.06760528,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.11516327,0.00016026961,0.00016026961,0.00016026961,0.24565744,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.00016026961,0.26223287,0.00016026961,0.00016026961
9352931,108,0,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.9879628,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323,0.00015635323
9591694,108,0,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.98824954,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792,0.00015262792
10051610,108,0,0.00029816342,0.00029816342,0.00029816342,0.9770403,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342,0.00029816342
10087618,108,0,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.34415954,0.0004006622,0.0004006622,0.0004006622,0.62538916,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622,0.0004006622
