Topic,Documents
Topic_1,7
Topic_10,3
Topic_11,3
Topic_12,7
Topic_13,6
Topic_14,2
Topic_15,2
Topic_16,5
Topic_17,5
Topic_18,14
Topic_19,5
Topic_2,4
Topic_20,5
Topic_21,1
Topic_22,14
Topic_23,2
Topic_24,5
Topic_25,2
Topic_26,4
Topic_27,3
Topic_29,4
Topic_3,6
Topic_30,1
Topic_31,8
Topic_32,2
Topic_33,3
Topic_34,3
Topic_35,5
Topic_36,9
Topic_37,2
Topic_38,12
Topic_39,2
Topic_4,4
Topic_40,15
Topic_42,2
Topic_43,2
Topic_44,6
Topic_45,8
Topic_46,6
Topic_47,3
Topic_48,3
Topic_49,8
Topic_5,3
Topic_50,2
Topic_51,5
Topic_6,2
Topic_7,4
Topic_8,1
Topic_9,10
