DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14
12417022,108,0,0.0010661847,0.0010661826,0.001066198,0.0010661813,0.0010661847,0.0010661837,0.0010661834,0.0010661833,0.0010661847,0.0010661829,0.0010661836,0.0010661826,0.98613966,0.0010661819
12461557,108,0,0.0020410093,0.00204101,0.81264055,0.16286686,0.0020410074,0.002041006,0.0020410072,0.002041006,0.0020410116,0.002041006,0.0020410067,0.0020410055,0.0020410134,0.0020410065
12496124,108,0,0.2226721,0.0014007187,0.6860311,0.075888656,0.0014007123,0.001400713,0.0014007179,0.0014007129,0.001400714,0.0014007132,0.0014007167,0.0014007159,0.0014007182,0.0014007157
12496132,108,0,0.00068687036,0.00068687147,0.9910709,0.0006868761,0.0006868697,0.00068687,0.00068687095,0.0006868693,0.0006868706,0.00068687083,0.00068686926,0.0006868693,0.0006868711,0.0006868698
12511612,108,0,0.000637819,0.00063781923,0.36604652,0.0006378169,0.0006378162,0.000637818,0.0006378184,0.00063781685,0.48536852,0.00063781656,0.000637817,0.0006378168,0.141569,0.00063781725
12516859,108,0,0.0014882218,0.0014882236,0.7585862,0.19261386,0.0014882282,0.0014882153,0.032429308,0.0014882163,0.0014882172,0.0014882161,0.0014882176,0.0014882158,0.0014882173,0.0014882181
12516860,108,0,0.0014288175,0.0014288131,0.6665792,0.12681282,0.0014288055,0.001428816,0.0014288138,0.19089083,0.0014288104,0.001428809,0.0014288138,0.0014288183,0.0014288109,0.0014288175
9149812,109,1,0.000881879,0.00088187977,0.00088187924,0.9885359,0.00088187994,0.0008818797,0.00088187767,0.0008818774,0.0008818794,0.0008818793,0.00088187796,0.0008818809,0.00088188145,0.0008818782
9187765,109,1,0.0019307067,0.0019307152,0.0019307125,0.81299204,0.0019307059,0.0019307105,0.12877117,0.0019307095,0.0019307105,0.0019307097,0.0019307084,0.036998756,0.001930707,0.0019307149
9666006,109,1,0.0018800206,0.0018800028,0.0018800072,0.74275446,0.0018800045,0.0018800034,0.0018800034,0.0018800055,0.0018800017,0.2346854,0.0018800074,0.0018800003,0.0018800009,0.0018800109
9676381,109,1,0.19694085,0.0010823975,0.0962922,0.69486105,0.0010823905,0.0010823957,0.0010823916,0.0010823932,0.0010823921,0.0010823946,0.0010823909,0.0010823907,0.001082394,0.001082392
9836710,109,1,0.0021646465,0.39770412,0.00216464,0.45300588,0.12547854,0.0021646398,0.002164639,0.0021646372,0.0021646428,0.002164635,0.0021646477,0.0021646381,0.0021646493,0.0021646433
9889212,109,1,0.17292577,0.18310975,0.00072159985,0.63602716,0.0007215986,0.00072159735,0.00072160544,0.0007215997,0.00072159804,0.0007215988,0.00072159735,0.0007215986,0.0007215982,0.0007216043
10029323,109,1,0.0006935247,0.321204,0.0006935264,0.67047393,0.00069352385,0.00069352443,0.00069352525,0.00069352466,0.0006935251,0.00069352466,0.00069352466,0.0006935248,0.00069352525,0.0006935245
10084106,109,1,0.0009399068,0.32657686,0.0009399071,0.66214454,0.00093990593,0.0009399076,0.00093990634,0.00093990634,0.00093990663,0.00093990896,0.00093990576,0.00093990966,0.00093990704,0.00093990704
10224010,109,1,0.0014007655,0.0014007649,0.0014007612,0.6524867,0.28214914,0.049955554,0.0014007657,0.0014007589,0.0014007663,0.0014007586,0.0014007621,0.0014007617,0.0014007614,0.0014007612
10419204,109,1,0.00089289714,0.00089289714,0.00089290005,0.9883926,0.00089289836,0.00089289725,0.0008928988,0.0008928963,0.00089289667,0.00089289865,0.000892898,0.0008928976,0.00089289836,0.0008928969
10440566,109,1,0.0012532884,0.07289365,0.0012532875,0.5689512,0.0012532849,0.0012532881,0.021985663,0.0012532858,0.0012532871,0.0012532887,0.0012532928,0.32363644,0.0012532867,0.001253286
10599890,109,1,0.0009276887,0.0009276869,0.0009276875,0.9879404,0.000927687,0.0009276875,0.0009276867,0.00092769,0.00092768786,0.00092769356,0.00092768867,0.00092769,0.00092768786,0.0009276865
10620568,109,1,0.0009158056,0.0009158076,0.0009158052,0.52588755,0.0009158033,0.0009158036,0.0009158039,0.0009158054,0.0009158038,0.0009158075,0.00091580366,0.00091580703,0.0009158048,0.46312267
10652180,109,1,0.00095242716,0.0009524271,0.00095242646,0.98761874,0.00095242885,0.0009524268,0.0009524266,0.0009524259,0.000952427,0.0009524259,0.0009524277,0.0009524267,0.0009524264,0.000952427
10713370,109,1,0.00089297333,0.113169536,0.0008929724,0.698605,0.00089297054,0.00089297123,0.0008929754,0.0008929694,0.10815611,0.0008929702,0.00089297193,0.00089297094,0.071139894,0.0008929685
10877778,109,1,0.08505852,0.07051805,0.00090431777,0.81578696,0.0009043146,0.00090431457,0.0009043152,0.000904314,0.0009043167,0.00090431416,0.0009043146,0.019593526,0.0009043175,0.00090431655
10966386,109,1,0.00125325,0.001253249,0.0012532545,0.71615636,0.2688044,0.0012532531,0.0012532482,0.0012532532,0.0012532539,0.0012532553,0.0012532499,0.0012532518,0.0012532545,0.0012532482
10966441,109,1,0.020909078,0.0011162728,0.0011162721,0.75279635,0.0011162685,0.0011162692,0.04412142,0.0011162692,0.0011162686,0.1710103,0.0011162667,0.0011162692,0.001116268,0.0011162688
12144770,109,1,0.0011161892,0.0011161887,0.0011161927,0.7453533,0.24125224,0.0011161878,0.0011161903,0.0011161895,0.0011161884,0.0011161923,0.0011161898,0.001116188,0.0011161912,0.0011161874
12211279,109,1,0.1402578,0.0005808148,0.0005808126,0.8527727,0.00058081263,0.000580811,0.00058081147,0.0005808095,0.0005808085,0.00058081216,0.00058080984,0.0005808104,0.00058080896,0.0005808119
12218656,109,1,0.085083105,0.1452663,0.0011162242,0.5085155,0.0011162196,0.0011162215,0.0011162247,0.001116222,0.0011162214,0.0011162247,0.00111622,0.24997272,0.001116225,0.0011162235
12374402,109,1,0.0010505295,0.001050532,0.0010505323,0.68487436,0.0010505323,0.0010505309,0.30251953,0.0010505283,0.00105053,0.0010505328,0.0010505283,0.0010505294,0.0010505301,0.0010505299
12454166,109,1,0.0007681079,0.0007681078,0.00076810655,0.49616334,0.00076810736,0.0007681057,0.49461955,0.00076810847,0.00076810597,0.0007681096,0.0007681064,0.0007681072,0.00076810614,0.0007681063
12495014,109,1,0.41357273,0.0012756437,0.0012756492,0.5711193,0.0012756452,0.001275657,0.0012756519,0.0012756429,0.0012756464,0.0012756462,0.0012756474,0.0012756502,0.0012756463,0.0012756451
7774117,111,2,0.00075190386,0.0007519055,0.0007519033,0.000751903,0.0007519028,0.00075190474,0.0007519051,0.99022543,0.00075190474,0.0007519045,0.000751905,0.0007519044,0.0007519033,0.00075190375
7856030,111,2,0.0014881764,0.98065335,0.0014881771,0.0014881768,0.0014881758,0.0014881806,0.0014881769,0.001488181,0.0014881813,0.001488186,0.0014881797,0.0014881847,0.0014881768,0.0014881787
7927332,111,2,0.0007937085,0.0007937134,0.0007937075,0.00079370575,0.0007937085,0.00079370814,0.0007937075,0.3421431,0.0007937083,0.00079371064,0.00079370785,0.64833254,0.00079370715,0.00079370884
7936296,111,2,0.0014578007,0.8991205,0.0014577984,0.0014577952,0.0014578003,0.001457798,0.0014577982,0.0014578047,0.0014577978,0.08338558,0.0014577998,0.0014578017,0.001457798,0.0014577993
7991124,111,2,0.0010205032,0.0010205068,0.0010204997,0.0010204994,0.0010204996,0.0010205023,0.0010205007,0.37980425,0.001020502,0.30329657,0.0010205016,0.30567372,0.0010204995,0.0010205051
8137126,111,2,0.0011905809,0.3325067,0.0011905836,0.001190583,0.0011905775,0.15044092,0.5039559,0.0011905873,0.001190583,0.001190584,0.0011905829,0.0011905826,0.0011905826,0.001190584
8137132,111,2,0.0006553632,0.00065536605,0.0006553638,0.0006553628,0.00065536366,0.93026954,0.00065536436,0.061866198,0.00065536407,0.00065536366,0.00065536326,0.0006553661,0.0006553643,0.0006553647
8618678,111,2,0.0017007543,0.0017007525,0.001700754,0.0017007514,0.0017007648,0.0017007558,0.0017007525,0.35521048,0.001700757,0.62438035,0.0017007553,0.0017007557,0.001700752,0.0017007546
8657630,111,2,0.001879913,0.001879929,0.0018799136,0.0018799196,0.0018799127,0.0018799166,0.0018799264,0.23095575,0.74648505,0.0018799336,0.0018799162,0.0018799222,0.0018799147,0.0018799161
8682199,111,2,0.00075192604,0.0007519292,0.00075192575,0.00075192476,0.000751926,0.00075192767,0.99022514,0.0007519381,0.00075192656,0.0007519278,0.0007519256,0.0007519267,0.0007519258,0.00075192703
8707291,111,2,0.0006053542,0.99213064,0.00060535356,0.00060535315,0.0006053539,0.00060535345,0.00060535426,0.0006053603,0.0006053542,0.0006053565,0.0006053544,0.0006053552,0.00060535327,0.00060535484
8797471,111,2,0.0010823532,0.0010823545,0.0010823527,0.0010823527,0.0010823525,0.23953122,0.0010823576,0.29274994,0.0010823575,0.45581308,0.0010823545,0.0010823573,0.001082353,0.0010823527
8797472,111,2,0.0012755682,0.0012755683,0.0012755675,0.001275566,0.0012755756,0.0012755694,0.0012755682,0.9834175,0.0012755692,0.0012755744,0.0012755695,0.0012755704,0.0012755678,0.0012755673
8841969,111,2,0.000992273,0.31255335,0.0009922732,0.23462279,0.0009922782,0.0009922757,0.0009922793,0.44190902,0.0009922767,0.0009922727,0.0009922709,0.0009922774,0.0009922765,0.0009922731
8937783,111,2,0.00087113073,0.00087113556,0.0008711296,0.00087112957,0.0008711317,0.00087113125,0.00087113417,0.31029618,0.0008711312,0.67925036,0.00087113044,0.00087113207,0.0008711304,0.0008711322
9263413,111,2,0.0031058595,0.42835072,0.00310587,0.0031058611,0.0031058632,0.003105872,0.0031058732,0.0031058828,0.0031058628,0.003105869,0.0031058718,0.5343789,0.0031058635,0.003105871
9629853,111,2,0.0015873667,0.001587369,0.0015873652,0.0015873639,0.0015873696,0.0015873645,0.0015873673,0.23686847,0.001587366,0.0015873789,0.0015873667,0.7440831,0.0015873648,0.0015873673
9681800,111,2,0.0009277531,0.00092775316,0.00092775037,0.0009277492,0.00092775543,0.00092775153,0.0009277556,0.3972317,0.0009277526,0.29655764,0.0009277511,0.29600537,0.00092774857,0.0009277517
9864731,111,2,0.0009785685,0.0009785746,0.0009785679,0.000978567,0.0009785711,0.000978572,0.0009785729,0.2140462,0.48606813,0.2891215,0.0009785714,0.0009785714,0.0009785681,0.0009785703
10360778,111,2,0.001930565,0.0019305625,0.0019305631,0.0019305615,0.0019305629,0.0019305642,0.0019305623,0.97490245,0.001930568,0.0019305741,0.0019305666,0.0019305708,0.0019305653,0.0019305637
10932276,111,2,0.00064356974,0.0006435707,0.0006435698,0.0006435687,0.00064357056,0.23350382,0.00064357114,0.40011582,0.00064357155,0.35930118,0.0006435707,0.00064357155,0.000643569,0.00064357114
12222676,111,2,0.0010661419,0.0010661456,0.0010661426,0.0010661406,0.0010661406,0.0010661422,0.0010661426,0.0010661475,0.0010661426,0.001066142,0.0010661418,0.001066144,0.0010661419,0.98614013
12420099,111,2,0.13087791,0.0009400502,0.0009400459,0.0009400459,0.00094004616,0.00094004674,0.0009400534,0.4908933,0.00094005035,0.36788836,0.0009400486,0.00094005704,0.00094005076,0.00094004645
12464332,111,2,0.0011906066,0.0011906107,0.0011906067,0.0011906155,0.0011906071,0.2009194,0.0011906048,0.46349075,0.0011906105,0.0011906109,0.001190606,0.32249305,0.0011906046,0.0011906059
8522331,114,3,0.07692864,0.00074414763,0.0007441477,0.0007441471,0.0007441485,0.0007441485,0.000744147,0.0007441497,0.23748918,0.2003968,0.477744,0.00074415165,0.0007441478,0.00074414717
8537055,114,3,0.000952506,0.0009525083,0.00095251,0.2753333,0.07801889,0.0009525055,0.0009525076,0.00095250463,0.000952506,0.00095250667,0.53132653,0.1057964,0.00095251016,0.0009525072
8566954,114,3,0.0017422697,0.0017422651,0.0017422644,0.0017422683,0.0017422634,0.0017422651,0.0017422731,0.0017422654,0.001742266,0.7213115,0.25778118,0.0017422667,0.0017422657,0.0017422647
8616874,114,3,0.20705165,0.0007441331,0.0007441356,0.0007441345,0.17186072,0.00074413675,0.0007441333,0.0007441353,0.0007441346,0.0007441355,0.43978488,0.07596078,0.09864483,0.0007441317
9012588,114,3,0.00089292176,0.00089292176,0.0008929216,0.00089292176,0.00089292304,0.0008929219,0.0008929208,0.0008929317,0.0008929228,0.0008929227,0.9883921,0.0008929226,0.0008929224,0.0008929213
9156280,114,3,0.33616266,0.00070733577,0.0007073387,0.20097809,0.0007073352,0.00070733647,0.00070733414,0.00070733594,0.00070733624,0.0007073383,0.3614297,0.09435616,0.00070733635,0.0007073357
9196022,114,3,0.078945994,0.0013478243,0.001347827,0.0013478221,0.0013478193,0.34745085,0.0013478209,0.0013478203,0.0013478211,0.037698317,0.4763846,0.0013478271,0.047389816,0.0013478193
9220497,114,3,0.0006803945,0.00068039395,0.00068039325,0.0006803914,0.0652621,0.0006803943,0.00068039075,0.000680392,0.0006803939,0.000680392,0.518039,0.25547943,0.15441561,0.00068039575
9276697,114,3,0.0007072941,0.000707288,0.00070728996,0.00070729037,0.00070728845,0.000707291,0.0007072882,0.00070728845,0.00070728926,0.36350775,0.6280048,0.000707289,0.00070728984,0.0007072883
9399850,114,3,0.24008584,0.004202036,0.0042020283,0.004202057,0.0042020283,0.004202024,0.0042020287,0.00420207,0.0042020287,0.3310049,0.38268697,0.0042020255,0.0042020343,0.0042020376
9536987,114,3,0.00080272777,0.0933407,0.00080272683,0.0008027244,0.0008027236,0.00080272305,0.00080272526,0.05754497,0.0008027261,0.00080272474,0.63171846,0.2093687,0.0008027276,0.0008027248
9566701,114,3,0.15243271,0.0010505081,0.0010505043,0.0010505044,0.0010505038,0.001050503,0.0010505038,0.0010505043,0.0010505059,0.0010505073,0.8349613,0.0010505071,0.0010505071,0.0010505024
9585611,114,3,0.0007143512,0.0007143518,0.0007143511,0.01512256,0.00071435235,0.00071434997,0.0007143509,0.0007143513,0.34175715,0.18442988,0.45154703,0.0007143523,0.00071435055,0.000714352
10213492,114,3,0.018525563,0.000721567,0.00072156626,0.0007215655,0.0007215688,0.0007215709,0.00072156906,0.00072156946,0.00072156737,0.0007215676,0.73840874,0.23512848,0.00072156865,0.0007215652
10339655,114,3,0.21222794,0.0013737789,0.0013737726,0.001373773,0.39733812,0.0013737773,0.0013737713,0.0013737729,0.062565826,0.0013737723,0.31413028,0.0013737766,0.0013737758,0.0013737747
10502323,114,3,0.00064352667,0.00064352585,0.00064352574,0.0006435264,0.0006435269,0.00064352556,0.00064352545,0.00064352585,0.00064352626,0.00064352754,0.99163425,0.000643527,0.0006435262,0.0006435254
10526234,114,3,0.1330919,0.0010823662,0.2739603,0.0010823666,0.0010823702,0.12329175,0.0010823674,0.0010823678,0.0010823682,0.0010823663,0.29930517,0.0010823659,0.16060953,0.0010823666
10717531,114,3,0.0010061758,0.001006174,0.0010061779,0.0010061815,0.0010061722,0.0010061776,0.0010061766,0.0010061802,0.0010061781,0.0010061768,0.48879564,0.23764125,0.26249516,0.0010061772
10851078,114,3,0.17887172,0.0010205706,0.0010205726,0.0010205761,0.0010205727,0.0010205726,0.0010205766,0.0010205708,0.0010205742,0.22139858,0.48428416,0.10523984,0.0010205748,0.00102057
10920985,114,3,0.0011162452,0.0011162446,0.0011162374,0.0301106,0.22893734,0.0011162375,0.0011162438,0.0011162452,0.06179825,0.06349748,0.60561013,0.0011162412,0.0011162389,0.0011162476
10921028,114,3,0.0006614148,0.0006614132,0.00066141214,0.033905737,0.0006614172,0.0006614119,0.00066141377,0.00066141353,0.0006614136,0.29954055,0.6592783,0.00066141423,0.0006614128,0.0006614129
10936679,114,3,0.0011710207,0.0011710165,0.0011710163,0.0011710153,0.0011710348,0.001171016,0.001171017,0.0011710181,0.0011710192,0.0011710231,0.9847767,0.001171022,0.0011710171,0.0011710163
11040191,114,3,0.00075994676,0.00075994496,0.0007599431,0.00075994246,0.12730634,0.0007599472,0.000759945,0.00075994286,0.0007599446,0.39135012,0.47298425,0.0007599428,0.00075994374,0.00075994275
12059991,114,3,0.2764585,0.0014006878,0.20243618,0.001400687,0.0014006854,0.0014006906,0.0014006859,0.18999846,0.0014006859,0.0014006848,0.3170999,0.0014006889,0.0014006877,0.0014006882
7529048,116,4,0.0029763496,0.0029763386,0.0029763312,0.0029763314,0.0029763519,0.0029763323,0.0029763305,0.0029763328,0.002976334,0.0029763402,0.0029763535,0.0029763482,0.96130764,0.0029763293
8607861,116,4,0.0011521593,0.12212553,0.0011521552,0.0011521566,0.2444127,0.10391156,0.0011521527,0.0011521548,0.0011521551,0.0011521536,0.001152157,0.0011521543,0.5180287,0.0011521548
8665514,116,4,0.68151665,0.00074409845,0.0007441,0.00074409775,0.00074410305,0.00074410025,0.0007440986,0.00074409816,0.0007441006,0.0007440976,0.0007441006,0.0007441,0.30955443,0.00074409816
8692980,116,4,0.85392237,0.0008210849,0.00082108635,0.0008210857,0.0008210903,0.0008210878,0.00082108733,0.0008210854,0.13622494,0.0008210852,0.0008210874,0.0008210862,0.0008210881,0.0008210905
8710868,116,4,0.36803347,0.00093993585,0.00093994185,0.0009399358,0.0009399388,0.08186128,0.0009399342,0.00093993696,0.53976613,0.00093993364,0.00093993684,0.0009399353,0.00093994185,0.0009399347
9056422,116,4,0.0007143539,0.0007143522,0.00071435183,0.0007143513,0.00071435416,0.0007143534,0.46691447,0.00071435206,0.0007143551,0.00071435055,0.000714353,0.00071435096,0.52451324,0.00071435154
9205064,116,4,0.00065541576,0.0006554133,0.18605737,0.0006554135,0.01994051,0.40579757,0.00065541663,0.0006554129,0.047799036,0.00065541355,0.00065541815,0.0006554146,0.334507,0.00065541215
9342439,116,4,0.98867565,0.0008711317,0.0008711317,0.0008711317,0.0008711332,0.00087113347,0.0008711346,0.0008711323,0.00087113166,0.000871131,0.00087113364,0.000871132,0.00087114726,0.0008711322
9394418,116,4,0.5497658,0.000714367,0.0007143649,0.00071436336,0.2564987,0.00071436586,0.0007143658,0.0007143652,0.00071436574,0.0007143687,0.00071436475,0.00071436603,0.18587768,0.0007143642
9413807,116,4,0.0006493949,0.0006493925,0.0006493907,0.0006493963,0.0006493931,0.0006493917,0.00064939156,0.0006493904,0.0006493911,0.0006493924,0.0006493923,0.0006493919,0.9915579,0.00064939086
9516080,116,4,0.00064354704,0.0006435447,0.00064354565,0.00064354384,0.17908043,0.0006435453,0.0006435447,0.00064354646,0.0006435475,0.000643544,0.0006435462,0.0006435455,0.8131971,0.00064354454
9545345,116,4,0.0007440847,0.00074408035,0.0007440819,0.00074407953,0.0007440845,0.9903271,0.00074408035,0.00074408,0.00074408104,0.00074408035,0.00074408355,0.000744081,0.0007440877,0.00074407965
9699666,116,4,0.90392184,0.00076810736,0.0007681076,0.0007681062,0.0868612,0.0007681087,0.0007681063,0.0007681066,0.00076810695,0.0007681066,0.0007681071,0.00076810725,0.0007681096,0.0007681071
9766646,116,4,0.18203366,0.00088191556,0.000881913,0.0008819105,0.0008819177,0.25444323,0.0008819154,0.0008819132,0.000881916,0.00088191184,0.0447717,0.00088191347,0.5099322,0.0008819122
9815941,116,4,0.00093994563,0.0009399423,0.000939945,0.00093995046,0.0009399426,0.19513634,0.0009399449,0.0009399422,0.3189201,0.0009399433,0.00093994534,0.000939944,0.47560418,0.00093994313
10026153,116,4,0.06904711,0.0010662051,0.0010662057,0.0010662084,0.0010662059,0.3542213,0.1589741,0.0010662051,0.0010662049,0.0010662014,0.0010662063,0.0010662033,0.40709543,0.0010662023
10435587,116,4,0.62637776,0.00095244823,0.0009524493,0.0009524471,0.00095245027,0.00095245,0.000952449,0.0009524485,0.00095245277,0.0009524492,0.36219278,0.0009524492,0.0009524514,0.0009524476
10669726,116,4,0.0006869042,0.00068690337,0.0006869073,0.0006869052,0.27103397,0.41997895,0.00068690337,0.000686902,0.00068690494,0.00068690197,0.0006869036,0.00068690395,0.3014313,0.00068690174
10674396,116,4,0.00041292355,0.0004129227,0.0004129236,0.00041292218,0.00041292308,0.07517737,0.00041292203,0.00041292253,0.00041292328,0.00041292162,0.6182299,0.00041292253,0.30205056,0.00041292256
10766344,116,4,0.99012125,0.0007599286,0.0007599309,0.0007599281,0.00075993105,0.0007599313,0.00075992994,0.0007599283,0.0007599295,0.0007599287,0.00075993146,0.00075992866,0.00075993245,0.0007599296
10791772,116,4,0.00071433577,0.0007143322,0.0007143335,0.0007143342,0.039708395,0.4644932,0.0007143334,0.0007143351,0.0007143335,0.0007143323,0.00071433524,0.0007143331,0.48794076,0.00071433233
10851068,116,4,0.001210778,0.0012107713,0.0012107743,0.0012107715,0.0012107807,0.0012107774,0.0012107737,0.0012107737,0.3453869,0.0012107735,0.49997,0.0012107762,0.14132456,0.0012107724
11005099,116,4,0.47548148,0.00093997846,0.07267765,0.10071948,0.00093997864,0.0009399769,0.0009399757,0.000939976,0.0009399765,0.00093997875,0.0009399768,0.0009399758,0.34172156,0.00093997666
12374697,116,4,0.7311391,0.000793744,0.0007937445,0.000793743,0.0007937467,0.0007937464,0.00079374417,0.0007937448,0.25933626,0.00079374295,0.00079374714,0.0007937441,0.0007937493,0.00079374324
7585009,117,5,0.00086063845,0.3317904,0.0008606382,0.0008606363,0.0008606388,0.00086063903,0.0008606425,0.00086063804,0.00086063915,0.0008606408,0.00086063746,0.65788203,0.0008606385,0.00086063705
7696609,117,5,0.0011161482,0.0011161502,0.0011161529,0.001116147,0.001116148,0.0011161474,0.001116153,0.16405408,0.0011161478,0.0011161605,0.0011161494,0.8225521,0.0011161492,0.0011161526
7847069,117,5,0.00091581844,0.0009158188,0.00091581966,0.0009158179,0.0009158207,0.0009158212,0.5756024,0.00091582205,0.41340786,0.0009158255,0.00091581995,0.00091582356,0.0009158204,0.0009158195
8058160,117,5,0.0011710221,0.0011710228,0.0011710221,0.0011710227,0.0011710246,0.001171022,0.0011710222,0.0011710216,0.0011710206,0.001171026,0.0011710222,0.9847767,0.0011710204,0.0011710221
8309588,117,5,0.0012315812,0.0012315783,0.0012315775,0.0012315776,0.0012315788,0.001231578,0.0012315796,0.0012315782,0.0012315786,0.0012315826,0.0012315784,0.9839894,0.0012315795,0.0012315789
8740984,117,5,0.000939924,0.00093992543,0.0009399237,0.0009399237,0.00093992375,0.00093992613,0.0009399324,0.00093992613,0.07350357,0.33271077,0.0009399269,0.5834465,0.00093992485,0.000939924
8826994,117,5,0.0006321476,0.0006321485,0.00063214806,0.00063214934,0.000632148,0.0006321476,0.00063214876,0.00063214725,0.0006321477,0.9917821,0.00063214754,0.0006321539,0.0006321472,0.0006321478
9129722,117,5,0.0007215482,0.00072154746,0.00072154903,0.0007215464,0.0007215467,0.0007215465,0.00072154816,0.00072154717,0.00072154694,0.5729128,0.00072154653,0.41842866,0.0007215496,0.00072154676
9218507,117,5,0.0007599183,0.0007599174,0.0007599175,0.00075991923,0.0007599192,0.00075991836,0.99012125,0.0007599175,0.0007599179,0.0007599196,0.00075991714,0.0007599192,0.0007599183,0.00075991853
9265639,117,5,0.0005537873,0.0005537874,0.39411846,0.0005537916,0.00055378885,0.0005537877,0.24453199,0.00055378774,0.00055378757,0.19892223,0.00055378734,0.15688951,0.0005537872,0.00055378675
9369084,117,5,0.00042019918,0.018481487,0.00042019828,0.0004201987,0.00042020067,0.00042019846,0.00042019895,0.00042019872,0.00042019872,0.22209243,0.00042019945,0.7548039,0.0004201985,0.00042019892
9436725,117,5,0.18910614,0.0006739258,0.00067392434,0.00067392417,0.0006739229,0.00067392073,0.0006739221,0.0006739249,0.00067392515,0.802807,0.00067392044,0.0006739238,0.0006739206,0.0006739222
9470136,117,5,0.0021009294,0.0021009224,0.0021009217,0.0021009203,0.002100922,0.0021009236,0.0021009243,0.002100929,0.11734482,0.0021009399,0.0021009217,0.85744405,0.0021009208,0.0021009224
9700658,117,5,0.0008819036,0.0008819021,0.0008819049,0.0008819035,0.00088190445,0.0008819081,0.0008819037,0.0008819042,0.00088190514,0.0008819042,0.00088190654,0.9885353,0.0008819062,0.0008819048
