Topic,Documents
Topic_1,1
Topic_10,1
Topic_11,11
Topic_12,4
Topic_13,1
Topic_14,1
Topic_15,2
Topic_17,7
Topic_18,3
Topic_19,4
Topic_20,2
Topic_22,2
Topic_23,5
Topic_24,1
Topic_25,3
Topic_26,7
Topic_27,5
Topic_28,3
Topic_29,1
Topic_3,3
Topic_31,8
Topic_32,1
Topic_33,2
Topic_34,3
Topic_35,5
Topic_36,4
Topic_37,6
Topic_38,1
Topic_39,1
Topic_4,2
Topic_40,1
Topic_41,3
Topic_42,5
Topic_43,1
Topic_44,2
Topic_45,1
Topic_47,3
Topic_48,3
Topic_49,2
Topic_5,3
Topic_50,4
Topic_52,5
Topic_54,1
Topic_55,7
Topic_56,5
Topic_57,1
Topic_58,2
Topic_59,1
Topic_6,6
Topic_60,4
Topic_61,1
Topic_62,1
Topic_63,8
Topic_64,4
Topic_65,3
Topic_66,1
Topic_67,2
Topic_68,4
Topic_69,4
Topic_7,5
Topic_71,8
Topic_72,3
Topic_73,4
Topic_74,4
Topic_75,4
Topic_76,4
Topic_77,5
Topic_78,2
Topic_8,1
Topic_80,1
Topic_81,2
Topic_82,2
Topic_83,2
Topic_86,3
Topic_9,2
