DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32
8042410,108,0,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.857306,0.12910621,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554,0.00045292554
8673465,108,0,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.9889912,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267,0.00035512267
9175625,108,0,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.103416204,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.26690602,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.00040066606,0.61805844,0.00040066606
9245791,108,0,0.00072681083,0.46616262,0.00072681083,0.00072681083,0.5120331,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083,0.00072681083
9346876,108,0,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.9883276,0.0003765283,0.0003765283,0.0003765283,0.0003765283,0.0003765283
9352931,108,0,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.00038581793,0.9880397,0.00038581793,0.00038581793,0.00038581793
10051610,108,0,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.9769336,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674,0.00074407674
10087618,108,0,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.48418647,0.0010776403,0.0010776403,0.48348433,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403,0.0010776403
10320929,108,0,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.97938716,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986,0.00066492986
10700148,108,0,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.9730895,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795,0.0008680795
