DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79
8042410,108,0,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.9860941,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733,0.00017828733
8132718,108,0,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.9890297,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513,0.0001406513
8673465,108,0,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.9889066,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293,0.0001422293
8707050,108,0,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.24045995,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.22682357,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.00022209086,0.515837
9346876,108,0,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.9879592,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377,0.00015437377
9352931,108,0,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.9878109,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635,0.00015627635
9591694,108,0,0.00014384577,0.00014384577,0.00014384577,0.988781,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577,0.00014384577
10051610,108,0,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.9770386,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147,0.00029439147
10087618,108,0,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.12804297,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.43012604,0.2839766,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.12908332,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643,0.00038361643
10100328,108,0,0.00018345483,0.00018345483,0.9856917,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483,0.00018345483
