TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,476,dye,0.06971535
0,Topic_1,2,295,reporter,0.041888285
0,Topic_1,3,129,emission,0.027973639
0,Topic_1,4,245,system,0.027973486
0,Topic_1,5,35,number,0.027973423
0,Topic_1,6,188,assay,0.027973223
0,Topic_1,7,154,two,0.02797307
0,Topic_1,8,557,six,0.027972981
0,Topic_1,9,126,different,0.027972633
0,Topic_1,10,480,pcr,0.02797251
0,Topic_1,11,266,set,0.027972272
0,Topic_1,12,462,probe,0.027972119
0,Topic_1,13,435,condition,0.027972106
0,Topic_1,14,375,three,0.027970795
0,Topic_1,15,113,test,0.014058438
0,Topic_1,16,210,novel,0.014058398
0,Topic_1,17,192,data,0.014058327
0,Topic_1,18,251,dna,0.014058312
0,Topic_1,19,558,variation,0.014058259
0,Topic_1,20,147,spectral,0.014058231
1,Topic_2,1,775,breast,0.072233126
1,Topic_2,2,523,cancer,0.052894145
1,Topic_2,3,785,ir,0.044698708
1,Topic_2,4,145,receptor,0.0362601
1,Topic_2,5,777,insulin,0.03192278
1,Topic_2,6,333,growth,0.02981915
1,Topic_2,7,55,tumor,0.020038797
1,Topic_2,8,234,level,0.017737774
1,Topic_2,9,168,factor,0.01731871
1,Topic_2,10,352,human,0.017248131
1,Topic_2,11,727,carcinoma,0.016748596
1,Topic_2,12,751,overexpression,0.014970039
1,Topic_2,13,284,line,0.014549821
1,Topic_2,14,106,result,0.014352478
1,Topic_2,15,499,specimen,0.013608487
1,Topic_2,16,312,role,0.012991491
1,Topic_2,17,35,number,0.012654534
1,Topic_2,18,473,amplification,0.011801729
1,Topic_2,19,633,p,0.010474934
1,Topic_2,20,185,activation,0.010353519
2,Topic_3,1,847,hedgehog,0.0011627907
2,Topic_3,2,846,bud,0.0011627907
2,Topic_3,3,845,vertebrate,0.0011627907
2,Topic_3,4,844,stress,0.0011627907
2,Topic_3,5,843,damage,0.0011627907
2,Topic_3,6,842,bax,0.0011627907
2,Topic_3,7,841,apoptotic,0.0011627907
2,Topic_3,8,840,morphological,0.0011627907
2,Topic_3,9,839,transcriptional,0.0011627907
2,Topic_3,10,838,kda,0.0011627907
2,Topic_3,11,837,nucleoside,0.0011627907
2,Topic_3,12,836,diphosphate,0.0011627907
2,Topic_3,13,835,posterior,0.0011627907
2,Topic_3,14,834,cns,0.0011627907
2,Topic_3,15,833,cholesterol,0.0011627907
2,Topic_3,16,832,sufficient,0.0011627907
2,Topic_3,17,15,distribution,0.0011627907
2,Topic_3,18,14,differentiation,0.0011627907
2,Topic_3,19,13,development,0.0011627907
2,Topic_3,20,12,cycle,0.0011627907
3,Topic_4,1,7,assembly,0.0315385
3,Topic_4,2,824,alzheimer,0.018948995
3,Topic_4,3,76,fluorescent,0.018948995
3,Topic_4,4,604,mutation,0.018948995
3,Topic_4,5,104,relative,0.018948995
3,Topic_4,6,62,binding,0.018948995
3,Topic_4,7,330,domain,0.012654234
3,Topic_4,8,59,activity,0.012654234
3,Topic_4,9,56,using,0.012654234
3,Topic_4,10,177,product,0.012654234
3,Topic_4,11,75,fluorescence,0.012654234
3,Topic_4,12,93,model,0.012654234
3,Topic_4,13,80,high,0.012654234
3,Topic_4,14,87,low,0.012654234
3,Topic_4,15,659,familial,0.012654234
3,Topic_4,16,26,living,0.012654234
3,Topic_4,17,82,imaging,0.012654234
3,Topic_4,18,97,part,0.012654234
3,Topic_4,19,107,revealed,0.012654234
3,Topic_4,20,98,predicted,0.012654234
4,Topic_5,1,462,probe,0.06993346
4,Topic_5,2,75,fluorescence,0.043356076
4,Topic_5,3,476,dye,0.03670656
4,Topic_5,4,219,step,0.033790868
4,Topic_5,5,295,reporter,0.03191919
4,Topic_5,6,473,amplification,0.027539266
4,Topic_5,7,481,polymerase,0.02470426
4,Topic_5,8,250,detection,0.024148408
4,Topic_5,9,500,taqman,0.023707416
4,Topic_5,10,381,designed,0.022527875
4,Topic_5,11,305,labeled,0.022115875
4,Topic_5,12,477,fluorogenic,0.021748021
4,Topic_5,13,44,sequence,0.021482458
4,Topic_5,14,337,resulting,0.021247417
4,Topic_5,15,221,target,0.020126432
4,Topic_5,16,59,activity,0.01977717
4,Topic_5,17,508,quencher,0.018497497
4,Topic_5,18,483,reaction,0.017815446
4,Topic_5,19,160,c,0.01752362
4,Topic_5,20,482,primer,0.016908793
5,Topic_6,1,606,prion,0.042972602
5,Topic_6,2,586,disease,0.035822768
5,Topic_6,3,721,fap,0.028672924
5,Topic_6,4,533,transmissible,0.021523083
5,Topic_6,5,341,agent,0.021523083
5,Topic_6,6,604,mutation,0.021523079
5,Topic_6,7,621,prp,0.021523079
5,Topic_6,8,719,colorectal,0.021523079
5,Topic_6,9,523,cancer,0.021523077
5,Topic_6,10,603,isoform,0.014373228
5,Topic_6,11,745,tumour,0.014373228
5,Topic_6,12,585,mouse,0.014373228
5,Topic_6,13,495,patient,0.014373228
5,Topic_6,14,46,small,0.014373228
5,Topic_6,15,348,evidence,0.014373228
5,Topic_6,16,717,adenomatous,0.014373226
5,Topic_6,17,587,genetic,0.014373226
5,Topic_6,18,724,polyposis,0.014373226
5,Topic_6,19,659,familial,0.014373226
5,Topic_6,20,639,brain,0.014373226
6,Topic_7,1,822,apoe,0.04371104
6,Topic_7,2,821,ad,0.043710552
6,Topic_7,3,234,level,0.043710332
6,Topic_7,4,535,allele,0.029192084
6,Topic_7,5,644,sporadic,0.029191403
6,Topic_7,6,567,plaque,0.029191209
6,Topic_7,7,588,confirm,0.014671009
6,Topic_7,8,666,relationship,0.0146709755
6,Topic_7,9,542,correlate,0.014670913
6,Topic_7,10,817,apolipoprotein,0.014670882
6,Topic_7,11,818,e,0.014670719
6,Topic_7,12,537,genotype,0.0146707045
6,Topic_7,13,589,correlated,0.014670645
6,Topic_7,14,676,significantly,0.014670642
6,Topic_7,15,151,study,0.014670606
6,Topic_7,16,178,report,0.014670578
6,Topic_7,17,398,established,0.014670554
6,Topic_7,18,629,case,0.014670538
6,Topic_7,19,331,extent,0.014670536
6,Topic_7,20,100,present,0.014670533
7,Topic_8,1,850,shh,0.046580695
7,Topic_8,2,848,limb,0.035017733
