Topic,Documents
Topic_1,1
Topic_10,2
Topic_11,1
Topic_12,3
Topic_14,3
Topic_15,1
Topic_16,2
Topic_18,3
Topic_19,1
Topic_2,8
Topic_20,1
Topic_23,4
Topic_24,3
Topic_26,4
Topic_27,3
Topic_28,2
Topic_29,3
Topic_30,7
Topic_31,1
Topic_32,5
Topic_33,5
Topic_34,2
Topic_35,1
Topic_36,3
Topic_37,1
Topic_38,3
Topic_39,2
Topic_4,2
Topic_40,2
Topic_41,4
Topic_42,2
Topic_43,2
Topic_44,1
Topic_45,3
Topic_46,8
Topic_47,1
Topic_48,4
Topic_49,4
Topic_5,1
Topic_50,6
Topic_51,2
Topic_52,3
Topic_53,4
Topic_54,3
Topic_55,2
Topic_56,2
Topic_57,1
Topic_59,1
Topic_6,2
Topic_60,1
Topic_61,2
Topic_63,4
Topic_65,2
Topic_66,3
Topic_67,3
Topic_68,1
Topic_69,4
Topic_7,1
Topic_70,2
Topic_71,2
Topic_72,3
Topic_74,5
Topic_75,2
Topic_76,2
Topic_77,3
Topic_79,9
Topic_8,8
Topic_81,2
Topic_82,1
Topic_83,1
Topic_84,1
Topic_85,2
Topic_86,1
Topic_87,6
Topic_88,4
Topic_89,6
Topic_9,6
Topic_91,2
Topic_92,6
Topic_93,1
Topic_94,1
Topic_95,3
Topic_96,5
