DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70
8042410,108,0,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.9850672,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853,0.00021645853
8132718,108,0,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.9895137,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816,0.0001519816
8673465,108,0,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.9888003,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201,0.00016234201
8707050,108,0,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.983004,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424,0.00024631424
9175625,108,0,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.98880047,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041,0.00016234041
9245791,108,0,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.97759634,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615,0.00032468615
9346876,108,0,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.9884044,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216,0.00016807216
9352931,108,0,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.9875239,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862,0.00018083862
9591694,108,0,0.00015361555,0.00015361555,0.989403,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555,0.00015361555
10100328,108,0,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.00020121086,0.9861165,0.00020121086
