ExperimentID,Fold,Topics,Accuracy,BalancedAccuracy,Precision,Recall,F1,MCC
F1_K026,1,26,0.8166666666666667,0.8166666666666668,0.8171428571428571,0.8166666666666668,0.8103996003996004,0.7977750279252006
F1_K027,1,27,0.9,0.9,0.9061904761904763,0.9,0.8994172494172494,0.8897130790417405
F1_K028,1,28,0.8666666666666667,0.8666666666666666,0.8880952380952382,0.8666666666666666,0.8602863802863803,0.8550244954288185
F1_K029,1,29,0.8666666666666667,0.8666666666666666,0.8916666666666666,0.8666666666666666,0.8666233766233766,0.8547587535434789
F1_K030,1,30,0.8333333333333334,0.8333333333333334,0.8404761904761904,0.8333333333333334,0.8283938283938286,0.8168341854825404
F1_K031,1,31,0.7833333333333333,0.7833333333333334,0.824047619047619,0.7833333333333334,0.7710270285270286,0.7661477215057013
F1_K032,1,32,0.8,0.7999999999999999,0.8414285714285713,0.7999999999999999,0.7982867132867132,0.7828684767618646
F1_K033,1,33,0.8833333333333333,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.8734487734487735,0.8727981864402542
F1_K034,1,34,0.7666666666666667,0.7666666666666666,0.7779761904761904,0.7666666666666666,0.7639926739926739,0.7423463116553658
F1_K035,1,35,0.8333333333333334,0.8333333333333334,0.8416666666666666,0.8333333333333334,0.8266233766233766,0.817595329476371
F1_K036,1,36,0.8333333333333334,0.8333333333333334,0.8674603174603176,0.8333333333333334,0.837972027972028,0.817595329476371
F1_K037,1,37,0.8666666666666667,0.8666666666666666,0.8895238095238096,0.8666666666666666,0.8651748251748252,0.8547587535434789
F1_K038,1,38,0.7833333333333333,0.7833333333333333,0.8154761904761905,0.7833333333333333,0.7787545787545788,0.7625614275682971
F1_K039,1,39,0.7166666666666667,0.7166666666666666,0.6754761904761906,0.7166666666666666,0.6889277389277388,0.6896698485759283
F1_K040,1,40,0.7833333333333333,0.7833333333333333,0.8150793650793652,0.7833333333333333,0.7614652014652015,0.7644678341122639
F1_K041,1,41,0.7333333333333333,0.7333333333333333,0.7488095238095238,0.7333333333333333,0.718943278943279,0.707867018984523
F1_K042,1,42,0.7666666666666667,0.7666666666666667,0.8136904761904763,0.7666666666666667,0.7586380286380288,0.7455890254874901
F1_K043,1,43,0.8166666666666667,0.8166666666666667,0.8452380952380952,0.8166666666666667,0.8018681318681319,0.8012576919374246
F1_K044,1,44,0.8,0.8,0.8064285714285715,0.8,0.7929270729270729,0.7801894976054939
F1_K045,1,45,0.85,0.85,0.8654761904761905,0.85,0.8468065268065269,0.8359173188630292
F1_K046,1,46,0.8166666666666667,0.8166666666666667,0.8746031746031745,0.8166666666666667,0.8107925407925409,0.8030162154019727
F1_K047,1,47,0.75,0.75,0.7741883116883117,0.75,0.7422421369480194,0.7276322021144231
F1_K048,1,48,0.7833333333333333,0.7833333333333333,0.8267857142857142,0.7833333333333333,0.7702930402930402,0.7644678341122639
F1_K049,1,49,0.7333333333333333,0.7333333333333334,0.7307359307359308,0.7333333333333334,0.7101786448845272,0.7105348689642085
F1_K050,1,50,0.7833333333333333,0.7833333333333333,0.8174603174603174,0.7833333333333333,0.7879720279720279,0.7618501933757095
F1_K051,1,51,0.75,0.75,0.75,0.75,0.7385159285159285,0.7251375853828773
F1_K052,1,52,0.85,0.85,0.894047619047619,0.85,0.8342449217449218,0.8395756178243343
F1_K053,1,53,0.7833333333333333,0.7833333333333333,0.8095238095238095,0.7833333333333333,0.7683566433566434,0.7671126434517106
F1_K054,1,54,0.75,0.75,0.7373809523809522,0.75,0.7260594960594962,0.7262683167501568
F1_K055,1,55,0.6,0.6,0.6214285714285716,0.6,0.5865201465201466,0.5586679359616591
F1_K056,1,56,0.7666666666666667,0.7666666666666666,0.7638095238095238,0.7666666666666666,0.7557831057831057,0.742806967183195
F1_K057,1,57,0.6833333333333333,0.6833333333333333,0.6895238095238094,0.6833333333333333,0.6718414918414919,0.6505621160871445
F1_K058,1,58,0.7333333333333333,0.7333333333333334,0.6824025974025973,0.7333333333333334,0.6942046189105013,0.7107585538017864
F1_K059,1,59,0.8666666666666667,0.8666666666666668,0.8761904761904763,0.8666666666666668,0.8643822843822843,0.8531694889144744
F1_K060,1,60,0.7,0.7,0.7405952380952381,0.7,0.6985248085248086,0.6704015231539909
F1_K061,1,61,0.7666666666666667,0.7666666666666667,0.7945238095238095,0.7666666666666667,0.7556715506715508,0.7458222771826966
F1_K062,1,62,0.85,0.85,0.8597619047619048,0.85,0.8444122544122544,0.8356578380810944
F1_K063,1,63,0.8166666666666667,0.8166666666666668,0.850974025974026,0.8166666666666668,0.811912466618349,0.8022611459210306
F1_K064,1,64,0.7333333333333333,0.7333333333333332,0.7501190476190477,0.7333333333333332,0.7205816405816405,0.7076460522181015
F1_K065,1,65,0.7166666666666667,0.7166666666666667,0.7502380952380953,0.7166666666666667,0.6992923742923742,0.6905340968455536
F1_K066,1,66,0.7666666666666667,0.7666666666666667,0.7393650793650793,0.7666666666666667,0.7351398601398602,0.7479314410149563
F1_K067,1,67,0.8666666666666667,0.8666666666666666,0.871904761904762,0.8666666666666666,0.8640326340326341,0.8529054723558043
