ExperimentID,Fold,Topics,Accuracy,BalancedAccuracy,Precision,Recall,F1,MCC
F2_K024,2,24,0.9166666666666666,0.9166666666666666,0.9147619047619049,0.9166666666666666,0.9134032634032634,0.9079680546078895
F2_K025,2,25,0.95,0.95,0.9571428571428571,0.95,0.9478321678321677,0.9456125889162177
F2_K026,2,26,0.9833333333333333,0.9833333333333334,0.9857142857142858,0.9833333333333334,0.9832167832167832,0.9817845481805314
F2_K027,2,27,0.9166666666666666,0.9166666666666666,0.9357142857142856,0.9166666666666666,0.9174592074592075,0.9096562520146473
F2_K028,2,28,0.8333333333333334,0.8333333333333334,0.8280952380952382,0.8333333333333334,0.8285547785547787,0.8153182531172886
F2_K029,2,29,0.9333333333333333,0.9333333333333332,0.9523809523809523,0.9333333333333332,0.9223076923076924,0.9296635710036889
F2_K030,2,30,0.95,0.9500000000000002,0.9547619047619049,0.9500000000000002,0.9497668997668999,0.94502797520413
F2_K031,2,31,0.9333333333333333,0.9333333333333333,0.9464285714285715,0.9333333333333333,0.9203296703296703,0.9290856016776944
F2_K032,2,32,0.9666666666666667,0.9666666666666666,0.9714285714285715,0.9666666666666666,0.9646153846153848,0.9638558356285521
F2_K033,2,33,0.8833333333333333,0.8833333333333334,0.8835714285714286,0.8833333333333334,0.8774825174825175,0.871716651716963
F2_K034,2,34,0.9,0.9,0.9142857142857143,0.9,0.8974358974358975,0.8905395660560379
F2_K035,2,35,0.8833333333333333,0.8833333333333334,0.8811904761904763,0.8833333333333334,0.8775990675990675,0.8714468956678869
F2_K036,2,36,0.9166666666666666,0.9166666666666666,0.9357142857142857,0.9166666666666666,0.9104029304029304,0.9105038896441405
F2_K037,2,37,0.8833333333333333,0.8833333333333334,0.8907142857142857,0.8833333333333334,0.8807492507492508,0.871716651716963
F2_K038,2,38,0.9666666666666667,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9629629629629629
F2_K039,2,39,0.95,0.95,0.9607142857142857,0.95,0.9446886446886447,0.9464915473605914
F2_K040,2,40,0.9333333333333333,0.9333333333333333,0.9404761904761905,0.9333333333333333,0.9311655011655013,0.927071165604135
F2_K041,2,41,0.95,0.95,0.9666666666666666,0.95,0.9509090909090908,0.9464915473605914
F2_K042,2,42,0.9166666666666666,0.9166666666666666,0.924047619047619,0.9166666666666666,0.914082584082584,0.9088109773219402
F2_K043,2,43,0.95,0.9500000000000002,0.9523809523809523,0.9500000000000002,0.9498834498834497,0.944736074664285
F2_K044,2,44,0.9166666666666666,0.9166666666666666,0.9457142857142857,0.9166666666666666,0.9182167832167833,0.9110702995836152
F2_K045,2,45,0.9333333333333333,0.9333333333333333,0.9464285714285715,0.9333333333333333,0.9279054279054278,0.9282206653210687
F2_K046,2,46,0.9333333333333333,0.9333333333333333,0.9404761904761905,0.9333333333333333,0.9311655011655013,0.927071165604135
F2_K047,2,47,0.85,0.85,0.8788095238095238,0.85,0.8271528471528473,0.8387876536734263
F2_K048,2,48,0.95,0.95,0.9607142857142857,0.95,0.9446886446886447,0.9464915473605914
F2_K049,2,49,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9290476190476189,0.927071165604135
F2_K050,2,50,0.9833333333333333,0.9833333333333334,0.9857142857142858,0.9833333333333334,0.9832167832167832,0.9817845481805314
F2_K051,2,51,0.9,0.9,0.9238095238095237,0.9,0.8764035964035966,0.8941478134541343
F2_K052,2,52,0.95,0.95,0.9571428571428571,0.95,0.947832167832168,0.9456125889162177
F2_K053,2,53,0.8666666666666667,0.8666666666666666,0.8728571428571428,0.8666666666666666,0.8599800199800199,0.8539630120953832
F2_K054,2,54,0.9833333333333333,0.9833333333333334,0.9857142857142858,0.9833333333333334,0.9832167832167832,0.9817845481805314
F2_K055,2,55,0.95,0.95,0.949047619047619,0.95,0.9483682983682982,0.944736074664285
F2_K056,2,56,0.9333333333333333,0.9333333333333332,0.9464285714285715,0.9333333333333332,0.9303296703296704,0.9279328895692072
