DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45
8132718,108,0,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.9899192,0.00022910692,0.00022910692,0.00022910692,0.00022910692,0.00022910692
8673465,108,0,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.35318118,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.6363177,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117,0.00024421117
8707050,108,0,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.34491232,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.15644751,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.00038320382,0.22321573,0.00038320382,0.00038320382,0.00038320382,0.25971302
9175625,108,0,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.13114983,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.8576072,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498,0.0002614498
9245791,108,0,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.98155177,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947,0.0004192947
9591694,108,0,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.45882562,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.00023642113,0.53100836
10051610,108,0,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.16773252,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.19002011,0.00055560924,0.00055560924,0.17248614,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.054136768,0.00055560924,0.00055560924,0.14519458,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.05621403,0.00055560924,0.00055560924,0.00055560924,0.00055560924,0.19310282
10087618,108,0,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.9694437,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555,0.0006944555
10100328,108,0,0.9261951,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.059751406,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898,0.00032680898
10320929,108,0,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.0004728261,0.9791957,0.0004728261,0.0004728261
