TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,100,receptor,0.086990766
0,Topic_1,2,290,growth,0.047270384
0,Topic_1,3,503,cancer,0.044905256
0,Topic_1,4,803,breast,0.03955119
0,Topic_1,5,151,level,0.032463644
0,Topic_1,6,152,ligand,0.03217171
0,Topic_1,7,122,factor,0.02914043
0,Topic_1,8,261,role,0.028971214
0,Topic_1,9,758,tumor,0.028061312
0,Topic_1,10,263,signaling,0.02707689
0,Topic_1,11,598,p,0.024262935
0,Topic_1,12,258,play,0.021005167
0,Topic_1,13,299,stimulation,0.018915568
0,Topic_1,14,821,igf,0.016995683
0,Topic_1,15,27,high,0.014912401
0,Topic_1,16,284,activation,0.01413339
0,Topic_1,17,241,important,0.013829927
0,Topic_1,18,506,higher,0.012002735
0,Topic_1,19,437,regulation,0.011321131
0,Topic_1,20,816,estrogen,0.010814578
1,Topic_2,1,609,prion,0.10595815
1,Topic_2,2,557,disease,0.07598055
1,Topic_2,3,322,human,0.035331436
1,Topic_2,4,637,prnp,0.025583882
1,Topic_2,5,603,disorder,0.02205542
1,Topic_2,6,542,polymorphism,0.017661525
1,Topic_2,7,558,genetic,0.015061072
1,Topic_2,8,311,agent,0.013666109
1,Topic_2,9,527,transmissible,0.012867983
1,Topic_2,10,611,spongiform,0.012782019
1,Topic_2,11,689,fatal,0.012172208
1,Topic_2,12,173,animal,0.012092295
1,Topic_2,13,561,susceptibility,0.011682994
1,Topic_2,14,607,mutation,0.01164684
1,Topic_2,15,606,isoform,0.011399435
1,Topic_2,16,106,study,0.010536212
1,Topic_2,17,610,scrapie,0.010035322
1,Topic_2,18,192,chromosome,0.009810165
1,Topic_2,19,622,codon,0.009551773
1,Topic_2,20,605,encephalopathy,0.009478556
2,Topic_3,1,100,receptor,0.039164502
2,Topic_3,2,315,body,0.038133882
2,Topic_3,3,87,interaction,0.026073603
2,Topic_3,4,105,structure,0.01909709
2,Topic_3,5,156,nuclear,0.017958514
2,Topic_3,6,314,beta,0.016377531
2,Topic_3,7,58,surface,0.014965321
2,Topic_3,8,161,single,0.013658004
2,Topic_3,9,7,binding,0.013658004
2,Topic_3,10,288,domain,0.01093846
2,Topic_3,11,109,two,0.010938454
2,Topic_3,12,250,expressing,0.010938446
2,Topic_3,13,148,functional,0.01093843
2,Topic_3,14,144,degree,0.01093841
2,Topic_3,15,34,living,0.010462446
2,Topic_3,16,23,fluorescent,0.010144387
2,Topic_3,17,53,result,0.010075501
2,Topic_3,18,863,bax,0.009659696
2,Topic_3,19,169,within,0.009431747
2,Topic_3,20,112,used,0.009093538
3,Topic_4,1,619,prp,0.035185274
3,Topic_4,2,632,cjd,0.027211089
3,Topic_4,3,589,mouse,0.026965445
3,Topic_4,4,387,type,0.025305457
3,Topic_4,5,660,brain,0.018516505
3,Topic_4,6,369,tissue,0.01692714
3,Topic_4,7,474,patient,0.016585069
3,Topic_4,8,557,disease,0.014142595
3,Topic_4,9,190,analysis,0.013301007
3,Topic_4,10,262,showed,0.012911507
3,Topic_4,11,172,although,0.011501847
3,Topic_4,12,680,familial,0.011482903
3,Topic_4,13,279,specific,0.011071479
3,Topic_4,14,106,study,0.010853324
3,Topic_4,15,37,may,0.00995769
3,Topic_4,16,82,expression,0.009676377
3,Topic_4,17,611,spongiform,0.009672873
3,Topic_4,18,187,normal,0.009424664
3,Topic_4,19,261,role,0.009006518
3,Topic_4,20,639,sporadic,0.008663748
4,Topic_5,1,607,mutation,0.040394347
4,Topic_5,2,632,cjd,0.03479102
4,Topic_5,3,637,prnp,0.024579693
4,Topic_5,4,643,case,0.021981891
4,Topic_5,5,619,prp,0.02091739
4,Topic_5,6,557,disease,0.016702829
4,Topic_5,7,320,family,0.01513
4,Topic_5,8,661,early,0.014129597
4,Topic_5,9,474,patient,0.012510037
4,Topic_5,10,493,clinical,0.012325292
4,Topic_5,11,109,two,0.01164398
4,Topic_5,12,641,age,0.011595916
4,Topic_5,13,684,onset,0.011158834
4,Topic_5,14,676,affected,0.010791169
4,Topic_5,15,54,revealed,0.010703635
4,Topic_5,16,538,genotype,0.010703526
4,Topic_5,17,135,site,0.009949208
4,Topic_5,18,622,codon,0.009811014
4,Topic_5,19,542,polymorphism,0.009418087
4,Topic_5,20,190,analysis,0.009387896
5,Topic_6,1,773,metastasis,0.053782165
5,Topic_6,2,598,p,0.053026337
5,Topic_6,3,758,tumor,0.037398256
5,Topic_6,4,754,carcinoma,0.032036085
5,Topic_6,5,82,expression,0.029846614
5,Topic_6,6,796,lymph,0.028125895
5,Topic_6,7,643,case,0.02597116
5,Topic_6,8,797,node,0.025479758
5,Topic_6,9,489,staining,0.024604304
5,Topic_6,10,358,found,0.022627551
5,Topic_6,11,537,deletion,0.019291751
5,Topic_6,12,584,invasion,0.019286117
5,Topic_6,13,439,correlation,0.016359745
5,Topic_6,14,438,significant,0.01471888
5,Topic_6,15,535,allelic,0.013792901
5,Topic_6,16,63,using,0.012598693
5,Topic_6,17,789,overexpression,0.012226367
5,Topic_6,18,736,immunoreactivity,0.012001791
5,Topic_6,19,128,n,0.012001791
5,Topic_6,20,488,reduced,0.010348652
6,Topic_7,1,607,mutation,0.08469888
6,Topic_7,2,745,apc,0.07309921
6,Topic_7,3,746,colorectal,0.036115576
6,Topic_7,4,503,cancer,0.025628695
6,Topic_7,5,747,fap,0.023487259
6,Topic_7,6,743,adenoma,0.022553202
6,Topic_7,7,474,patient,0.021511648
6,Topic_7,8,758,tumor,0.021503778
6,Topic_7,9,750,polyposis,0.019809965
6,Topic_7,10,436,region,0.017505676
6,Topic_7,11,744,adenomatous,0.016135393
6,Topic_7,12,53,result,0.010882468
6,Topic_7,13,653,exon,0.010559095
6,Topic_7,14,639,sporadic,0.0095907925
6,Topic_7,15,680,familial,0.009512207
6,Topic_7,16,358,found,0.009454973
6,Topic_7,17,320,family,0.009014621
6,Topic_7,18,752,colon,0.008920913
6,Topic_7,19,622,codon,0.008844486
6,Topic_7,20,347,three,0.008151633
7,Topic_8,1,607,mutation,0.028104832
7,Topic_8,2,314,beta,0.023984086
7,Topic_8,3,214,set,0.023450742
7,Topic_8,4,352,control,0.02254781
7,Topic_8,5,455,internal,0.020253062
7,Topic_8,6,767,mismatch,0.019208245
7,Topic_8,7,768,repair,0.019208245
7,Topic_8,8,452,detect,0.016197177
7,Topic_8,9,63,using,0.016154166
7,Topic_8,10,846,ad,0.014432835
7,Topic_8,11,586,pathogenic,0.014432814
7,Topic_8,12,248,examined,0.014432769
7,Topic_8,13,1,able,0.0135631915
7,Topic_8,14,526,strain,0.013502952
7,Topic_8,15,323,increase,0.013488098
7,Topic_8,16,174,associated,0.012546553
7,Topic_8,17,198,identified,0.0119640995
7,Topic_8,18,557,disease,0.0096596405
7,Topic_8,19,738,alzheimers,0.0096571995
7,Topic_8,20,32,involved,0.0096571995
8,Topic_9,1,825,ir,0.02889728
8,Topic_9,2,823,content,0.025732243
8,Topic_9,3,803,breast,0.021672104
8,Topic_9,4,474,patient,0.018809091
8,Topic_9,5,27,high,0.017596325
8,Topic_9,6,72,cellular,0.016837087
8,Topic_9,7,503,cancer,0.016074184
8,Topic_9,8,758,tumor,0.014766191
8,Topic_9,9,775,survival,0.012708105
8,Topic_9,10,373,clone,0.012012924
8,Topic_9,11,749,malignant,0.011548435
8,Topic_9,12,440,essential,0.01017233
8,Topic_9,13,100,receptor,0.009980438
8,Topic_9,14,247,epithelial,0.009027182
8,Topic_9,15,412,provide,0.009027147
8,Topic_9,16,38,microscopy,0.009027112
8,Topic_9,17,810,adenocarcinoma,0.0090255635
8,Topic_9,18,643,case,0.009024002
8,Topic_9,19,241,important,0.008618787
8,Topic_9,20,143,data,0.008591201
9,Topic_10,1,803,breast,0.100272425
9,Topic_10,2,825,ir,0.09480025
9,Topic_10,3,503,cancer,0.05098632
9,Topic_10,4,823,content,0.046902098
9,Topic_10,5,478,specimen,0.044145808
9,Topic_10,6,322,human,0.026414102
9,Topic_10,7,230,line,0.021305097
9,Topic_10,8,754,carcinoma,0.020462636
9,Topic_10,9,192,chromosome,0.019032363
9,Topic_10,10,449,amplification,0.015357117
9,Topic_10,11,824,cultured,0.015248178
9,Topic_10,12,805,insulin,0.015238066
9,Topic_10,13,484,number,0.015109611
9,Topic_10,14,25,function,0.013946843
9,Topic_10,15,327,occurred,0.013473656
9,Topic_10,16,143,data,0.013361623
9,Topic_10,17,47,present,0.012238081
9,Topic_10,18,494,copy,0.011539011
9,Topic_10,19,807,blot,0.011534969
9,Topic_10,20,271,determined,0.011183269
10,Topic_11,1,846,ad,0.07054485
10,Topic_11,2,842,apoe,0.054266654
10,Topic_11,3,557,disease,0.034903474
10,Topic_11,4,551,allele,0.028595181
10,Topic_11,5,738,alzheimers,0.022914417
10,Topic_11,6,607,mutation,0.022535473
10,Topic_11,7,525,risk,0.019988395
10,Topic_11,8,474,patient,0.019454136
10,Topic_11,9,841,epsilon,0.015625078
10,Topic_11,10,595,e,0.013741676
10,Topic_11,11,840,apolipoprotein,0.012810205
10,Topic_11,12,631,amyloid,0.01269302
10,Topic_11,13,641,age,0.012412131
10,Topic_11,14,640,subject,0.012328205
10,Topic_11,15,174,associated,0.012198982
10,Topic_11,16,558,genetic,0.011779583
10,Topic_11,17,501,year,0.011719324
10,Topic_11,18,352,control,0.011402929
10,Topic_11,19,639,sporadic,0.011132992
10,Topic_11,20,371,association,0.011075891
11,Topic_12,1,874,sonic,0.043850165
11,Topic_12,2,832,lung,0.037160087
11,Topic_12,3,82,expression,0.033325385
11,Topic_12,4,870,hedgehog,0.03219663
11,Topic_12,5,178,defect,0.028896201
11,Topic_12,6,322,human,0.026920084
11,Topic_12,7,873,shh,0.024861168
11,Topic_12,8,194,development,0.024851033
11,Topic_12,9,263,signaling,0.024471868
11,Topic_12,10,24,formation,0.020267662
11,Topic_12,11,867,developmental,0.018637508
11,Topic_12,12,660,brain,0.017468223
11,Topic_12,13,241,important,0.015938615
11,Topic_12,14,645,developing,0.015259881
11,Topic_12,15,294,pathway,0.013497665
11,Topic_12,16,810,adenocarcinoma,0.013331978
11,Topic_12,17,853,cholesterol,0.013301106
11,Topic_12,18,851,embryonic,0.013267736
11,Topic_12,19,878,holoprosencephaly,0.013263562
11,Topic_12,20,879,morphogenesis,0.0131142875
12,Topic_13,1,298,signal,0.05162271
12,Topic_13,2,135,site,0.04685601
12,Topic_13,3,356,effect,0.038447965
12,Topic_13,4,200,information,0.034499682
12,Topic_13,5,349,along,0.023557356
12,Topic_13,6,279,specific,0.023557356
12,Topic_13,7,365,little,0.023549313
12,Topic_13,8,355,designed,0.023352567
12,Topic_13,9,205,molecular,0.02001101
12,Topic_13,10,322,human,0.018578375
12,Topic_13,11,168,time,0.015829151
12,Topic_13,12,37,may,0.012252015
12,Topic_13,13,360,gel,0.011907987
12,Topic_13,14,367,purpose,0.011907987
12,Topic_13,15,368,thus,0.011907987
12,Topic_13,16,369,tissue,0.011907987
12,Topic_13,17,344,particular,0.011907987
12,Topic_13,18,280,system,0.011907987
12,Topic_13,19,366,provided,0.011907987
12,Topic_13,20,64,vitro,0.011907987
13,Topic_14,1,84,gfp,0.11296804
13,Topic_14,2,100,receptor,0.07834403
13,Topic_14,3,23,fluorescent,0.041498493
13,Topic_14,4,85,green,0.035272695
13,Topic_14,5,803,breast,0.034719523
13,Topic_14,6,109,two,0.032072574
13,Topic_14,7,34,living,0.025480466
13,Topic_14,8,31,intracellular,0.024784723
13,Topic_14,9,138,variant,0.023259329
13,Topic_14,10,83,fusion,0.022923132
13,Topic_14,11,107,tool,0.019714274
13,Topic_14,12,68,application,0.018921314
13,Topic_14,13,241,important,0.018394351
13,Topic_14,14,122,factor,0.018321017
13,Topic_14,15,112,used,0.018129813
13,Topic_14,16,53,result,0.017616045
13,Topic_14,17,770,tumour,0.014942503
13,Topic_14,18,503,cancer,0.014942501
13,Topic_14,19,102,spectral,0.014796097
13,Topic_14,20,29,imaging,0.014744848
14,Topic_15,1,622,codon,0.10324847
14,Topic_15,2,609,prion,0.063054845
14,Topic_15,3,557,disease,0.047225006
14,Topic_15,4,745,apc,0.038270976
14,Topic_15,5,680,familial,0.03432125
14,Topic_15,6,224,form,0.029896168
14,Topic_15,7,607,mutation,0.027128737
14,Topic_15,8,619,prp,0.02350018
14,Topic_15,9,301,tyrosine,0.01905671
14,Topic_15,10,725,phenotype,0.017162884
14,Topic_15,11,288,domain,0.016589021
14,Topic_15,12,637,prnp,0.014024199
14,Topic_15,13,727,mutated,0.012866221
14,Topic_15,14,326,observation,0.012863985
14,Topic_15,15,296,phosphorylation,0.012861728
14,Topic_15,16,396,fragment,0.012860451
14,Topic_15,17,129,occurring,0.012854955
14,Topic_15,18,750,polyposis,0.012853166
14,Topic_15,19,744,adenomatous,0.012852374
14,Topic_15,20,624,deposit,0.012849796
15,Topic_16,1,879,morphogenesis,0.001133787
15,Topic_16,2,878,holoprosencephaly,0.001133787
15,Topic_16,3,877,midline,0.001133787
15,Topic_16,4,876,patterning,0.001133787
15,Topic_16,5,875,ventral,0.001133787
15,Topic_16,6,874,sonic,0.001133787
15,Topic_16,7,873,shh,0.001133787
15,Topic_16,8,872,neural,0.001133787
15,Topic_16,9,871,limb,0.001133787
15,Topic_16,10,870,hedgehog,0.001133787
15,Topic_16,11,869,ectopic,0.001133787
15,Topic_16,12,868,bud,0.001133787
15,Topic_16,13,867,developmental,0.001133787
15,Topic_16,14,866,stress,0.001133787
15,Topic_16,15,865,irradiation,0.001133787
15,Topic_16,16,864,damage,0.001133787
15,Topic_16,17,15,demonstrated,0.001133787
15,Topic_16,18,14,cytoplasmic,0.001133787
15,Topic_16,19,13,cytoplasm,0.001133787
15,Topic_16,20,12,cortex,0.001133787
16,Topic_17,1,429,apoptosis,0.030816734
16,Topic_17,2,292,kinase,0.030567765
16,Topic_17,3,294,pathway,0.027405025
16,Topic_17,4,786,signalling,0.02057271
16,Topic_17,5,25,function,0.02057201
16,Topic_17,6,771,b,0.02056966
16,Topic_17,7,122,factor,0.01847176
16,Topic_17,8,153,localization,0.01714968
16,Topic_17,9,503,cancer,0.015478436
16,Topic_17,10,838,differentiation,0.015449563
16,Topic_17,11,261,role,0.014926773
16,Topic_17,12,839,arrest,0.013740395
16,Topic_17,13,255,observed,0.013364495
16,Topic_17,14,356,effect,0.013007153
16,Topic_17,15,40,mutant,0.011594293
16,Topic_17,16,752,colon,0.010328067
16,Topic_17,17,322,human,0.010326215
16,Topic_17,18,441,insight,0.010324423
16,Topic_17,19,284,activation,0.010324363
16,Topic_17,20,177,cycle,0.010324234
17,Topic_18,1,115,c,0.038006734
17,Topic_18,2,144,degree,0.038006734
17,Topic_18,3,106,study,0.028852848
17,Topic_18,4,5,assembly,0.024589224
17,Topic_18,5,668,alteration,0.020784207
17,Topic_18,6,643,case,0.017969301
17,Topic_18,7,322,human,0.017104577
17,Topic_18,8,92,nucleus,0.01635724
17,Topic_18,9,156,nuclear,0.01635724
17,Topic_18,10,170,without,0.016352762
17,Topic_18,11,573,base,0.016243607
17,Topic_18,12,73,characteristic,0.014987786
17,Topic_18,13,264,similar,0.014060867
17,Topic_18,14,34,living,0.013694976
17,Topic_18,15,789,overexpression,0.01358447
17,Topic_18,16,108,transfected,0.013272937
17,Topic_18,17,664,homozygous,0.013158291
17,Topic_18,18,23,fluorescent,0.012602412
17,Topic_18,19,538,genotype,0.01175248
17,Topic_18,20,347,three,0.010944855
18,Topic_19,1,607,mutation,0.026017454
18,Topic_19,2,151,level,0.023068517
18,Topic_19,3,476,sample,0.021541694
18,Topic_19,4,400,neuron,0.021151217
18,Topic_19,5,82,expression,0.019143827
18,Topic_19,6,598,p,0.018514687
18,Topic_19,7,419,virus,0.017156906
18,Topic_19,8,456,mrna,0.016298844
18,Topic_19,9,396,fragment,0.01587808
18,Topic_19,10,754,carcinoma,0.015878078
18,Topic_19,11,860,kda,0.015873382
18,Topic_19,12,387,type,0.015768696
18,Topic_19,13,230,line,0.013424535
18,Topic_19,14,514,phase,0.013241471
18,Topic_19,15,361,ii,0.013241471
18,Topic_19,16,187,normal,0.010754003
18,Topic_19,17,109,two,0.0106857475
18,Topic_19,18,643,case,0.0106761595
18,Topic_19,19,820,elevated,0.010604863
18,Topic_19,20,335,cdna,0.01060456
19,Topic_20,1,873,shh,0.059088238
19,Topic_20,2,871,limb,0.021858357
19,Topic_20,3,348,act,0.02010601
19,Topic_20,4,298,signal,0.01907951
19,Topic_20,5,276,pattern,0.017600317
19,Topic_20,6,2,activity,0.01664588
19,Topic_20,7,338,experiment,0.014986619
19,Topic_20,8,856,posterior,0.0145492675
19,Topic_20,9,224,form,0.013775822
19,Topic_20,10,149,hormone,0.01258752
19,Topic_20,11,156,nuclear,0.012587514
19,Topic_20,12,76,demonstrate,0.012560771
19,Topic_20,13,781,zone,0.012146991
19,Topic_20,14,147,first,0.011406965
19,Topic_20,15,86,however,0.011190704
19,Topic_20,16,160,response,0.010830909
19,Topic_20,17,813,induces,0.010079399
19,Topic_20,18,424,rise,0.010049203
19,Topic_20,19,194,development,0.00959528
19,Topic_20,20,284,activation,0.00825519
20,Topic_21,1,185,microtubule,0.06634255
20,Topic_21,2,195,dna,0.046483874
20,Topic_21,3,284,activation,0.033244755
20,Topic_21,4,864,damage,0.026625192
20,Topic_21,5,79,dynamic,0.026625192
20,Topic_21,6,87,interaction,0.026625192
20,Topic_21,7,53,result,0.023761163
20,Topic_21,8,163,state,0.019723482
20,Topic_21,9,484,number,0.0133860605
20,Topic_21,10,67,addition,0.0133860605
20,Topic_21,11,568,including,0.0133860605
20,Topic_21,12,795,lead,0.0133860605
20,Topic_21,13,151,level,0.0133860605
20,Topic_21,14,130,polypeptide,0.0133860605
20,Topic_21,15,187,normal,0.01338606
20,Topic_21,16,174,associated,0.01338606
20,Topic_21,17,160,response,0.01338606
20,Topic_21,18,14,cytoplasmic,0.01338606
20,Topic_21,19,237,work,0.012993453
20,Topic_21,20,55,several,0.012441714
21,Topic_22,1,607,mutation,0.055899184
21,Topic_22,2,589,mouse,0.03416765
21,Topic_22,3,643,case,0.030016644
21,Topic_22,4,557,disease,0.025722086
21,Topic_22,5,632,cjd,0.01879327
21,Topic_22,6,420,area,0.018792884
21,Topic_22,7,631,amyloid,0.015051809
21,Topic_22,8,598,p,0.015050909
21,Topic_22,9,307,encoding,0.015050759
21,Topic_22,10,738,alzheimers,0.015036666
21,Topic_22,11,25,function,0.013475988
21,Topic_22,12,126,linked,0.011308928
21,Topic_22,13,474,patient,0.011308928
21,Topic_22,14,320,family,0.011308928
21,Topic_22,15,846,ad,0.011308928
21,Topic_22,16,37,may,0.011308928
21,Topic_22,17,356,effect,0.011308928
21,Topic_22,18,604,dysfunction,0.011305938
21,Topic_22,19,684,onset,0.0108378
21,Topic_22,20,272,either,0.010431873
22,Topic_23,1,607,mutation,0.03468876
22,Topic_23,2,493,clinical,0.029746596
22,Topic_23,3,676,affected,0.019867603
22,Topic_23,4,747,fap,0.0198676
22,Topic_23,5,320,family,0.0198676
22,Topic_23,6,109,two,0.018472008
22,Topic_23,7,557,disease,0.014930708
22,Topic_23,8,746,colorectal,0.014928104
22,Topic_23,9,687,syndrome,0.014928103
22,Topic_23,10,503,cancer,0.014928103
22,Topic_23,11,683,member,0.014928103
22,Topic_23,12,622,codon,0.014928102
22,Topic_23,13,92,nucleus,0.014927984
22,Topic_23,14,122,factor,0.01433032
22,Topic_23,15,880,fad,0.00999168
22,Topic_23,16,558,genetic,0.0099915005
22,Topic_23,17,347,three,0.0099904835
22,Topic_23,18,680,familial,0.009990465
22,Topic_23,19,474,patient,0.009989328
22,Topic_23,20,52,respectively,0.009989311
23,Topic_24,1,557,disease,0.033407208
23,Topic_24,2,474,patient,0.02866329
23,Topic_24,3,632,cjd,0.023190487
23,Topic_24,4,639,sporadic,0.021970779
23,Topic_24,5,643,case,0.021570884
23,Topic_24,6,619,prp,0.020994367
23,Topic_24,7,609,prion,0.017197996
23,Topic_24,8,190,analysis,0.016722137
23,Topic_24,9,665,hypothesis,0.016438177
23,Topic_24,10,576,presence,0.016261179
23,Topic_24,11,690,feature,0.015354838
23,Topic_24,12,224,form,0.014429962
23,Topic_24,13,520,variation,0.013708565
23,Topic_24,14,615,bse,0.013707112
23,Topic_24,15,63,using,0.013007468
23,Topic_24,16,234,show,0.012837587
23,Topic_24,17,322,human,0.010977612
23,Topic_24,18,570,plaque,0.010690721
23,Topic_24,19,701,deposition,0.009787325
23,Topic_24,20,179,distinct,0.009742425
24,Topic_25,1,312,assay,0.034132954
24,Topic_25,2,458,pcr,0.030816885
24,Topic_25,3,211,quantitative,0.025339058
24,Topic_25,4,204,method,0.021964638
24,Topic_25,5,570,plaque,0.018873088
24,Topic_25,6,479,taqman,0.018408975
24,Topic_25,7,476,sample,0.018062238
24,Topic_25,8,844,senile,0.016151575
24,Topic_25,9,407,technology,0.016073273
24,Topic_25,10,736,immunoreactivity,0.015936038
24,Topic_25,11,314,beta,0.015247564
24,Topic_25,12,520,variation,0.012704361
24,Topic_25,13,111,use,0.01270436
24,Topic_25,14,498,procedure,0.012704179
24,Topic_25,15,448,stage,0.012700656
24,Topic_25,16,253,labeled,0.012698782
24,Topic_25,17,243,review,0.012675404
24,Topic_25,18,549,small,0.012668368
24,Topic_25,19,661,early,0.0124268355
24,Topic_25,20,357,extracellular,0.010641789
25,Topic_26,1,230,line,0.030609833
25,Topic_26,2,82,expression,0.021835795
25,Topic_26,3,456,mrna,0.019282186
25,Topic_26,4,322,human,0.017884284
25,Topic_26,5,42,one,0.016018022
25,Topic_26,6,261,role,0.015342782
25,Topic_26,7,151,level,0.015056906
25,Topic_26,8,841,epsilon,0.01472291
25,Topic_26,9,109,two,0.0128978295
25,Topic_26,10,413,sensitivity,0.012866625
25,Topic_26,11,4,also,0.012129764
25,Topic_26,12,255,observed,0.01199131
25,Topic_26,13,352,control,0.01168437
25,Topic_26,14,768,repair,0.011262738
25,Topic_26,15,660,brain,0.011262728
25,Topic_26,16,25,function,0.011179664
25,Topic_26,17,589,mouse,0.010956274
25,Topic_26,18,429,apoptosis,0.010719311
25,Topic_26,19,437,regulation,0.010415424
25,Topic_26,20,362,induced,0.0099912295
26,Topic_27,1,263,signaling,0.025351927
26,Topic_27,2,284,activation,0.024274835
26,Topic_27,3,652,cause,0.017854825
26,Topic_27,4,324,inhibition,0.017719012
26,Topic_27,5,122,factor,0.016695485
26,Topic_27,6,607,mutation,0.015661202
26,Topic_27,7,2,activity,0.015529332
26,Topic_27,8,296,phosphorylation,0.015437035
26,Topic_27,9,82,expression,0.015275288
26,Topic_27,10,868,bud,0.014537659
26,Topic_27,11,151,level,0.013358019
26,Topic_27,12,290,growth,0.012861941
26,Topic_27,13,301,tyrosine,0.012861453
26,Topic_27,14,120,decrease,0.011877477
26,Topic_27,15,875,ventral,0.011681728
26,Topic_27,16,488,reduced,0.010527599
26,Topic_27,17,37,may,0.010449732
26,Topic_27,18,431,caused,0.010359723
26,Topic_27,19,174,associated,0.0102669
26,Topic_27,20,318,evidence,0.009628499
27,Topic_28,1,557,disease,0.025303647
27,Topic_28,2,619,prp,0.024095356
27,Topic_28,3,254,membrane,0.024076616
27,Topic_28,4,387,type,0.022530574
27,Topic_28,5,607,mutation,0.020338306
27,Topic_28,6,847,alzheimer,0.017716423
27,Topic_28,7,288,domain,0.015888114
27,Topic_28,8,287,antibody,0.015539173
27,Topic_28,9,322,human,0.0152024105
27,Topic_28,10,119,containing,0.015126921
27,Topic_28,11,482,large,0.014671494
27,Topic_28,12,680,familial,0.013288471
27,Topic_28,13,621,central,0.013191754
27,Topic_28,14,132,protease,0.012452938
27,Topic_28,15,131,product,0.0121753
27,Topic_28,16,591,accumulation,0.012135217
27,Topic_28,17,262,showed,0.010793591
27,Topic_28,18,162,size,0.0107347425
27,Topic_28,19,496,acid,0.010733399
27,Topic_28,20,570,plaque,0.010732583
28,Topic_29,1,589,mouse,0.06240307
28,Topic_29,2,805,insulin,0.06116588
28,Topic_29,3,758,tumor,0.030328164
28,Topic_29,4,292,kinase,0.030306706
28,Topic_29,5,294,pathway,0.029698746
28,Topic_29,6,296,phosphorylation,0.029578388
28,Topic_29,7,263,signaling,0.02622233
28,Topic_29,8,230,line,0.025731198
28,Topic_29,9,812,resulted,0.022206465
28,Topic_29,10,803,breast,0.021544712
28,Topic_29,11,517,treatment,0.021213017
28,Topic_29,12,301,tyrosine,0.02095922
28,Topic_29,13,284,activation,0.017447293
28,Topic_29,14,808,mitogenic,0.016927956
28,Topic_29,15,2,activity,0.01688138
28,Topic_29,16,429,apoptosis,0.016797528
28,Topic_29,17,759,downstream,0.016349027
