DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64
8042410,108,0,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.9861349,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813,0.0002200813
8132718,108,0,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.98906213,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729,0.00017361729
8673465,108,0,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.9889393,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656,0.00017556656
8707050,108,0,0.00027413308,0.00027413308,0.00027413308,0.17537469,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.80762905,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308,0.00027413308
9346876,108,0,0.0001905604,0.0001905604,0.4119506,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.5762347,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604,0.0001905604
9352931,108,0,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.9878469,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649,0.00019290649
9591694,108,0,0.00017755982,0.00017755982,0.00017755982,0.98881376,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982,0.00017755982
10051610,108,0,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.9771071,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792,0.0003633792
10087618,108,0,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.00047350116,0.9701694
10100328,108,0,0.00022645468,0.00022645468,0.98573333,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468,0.00022645468
